Epoch/SVN,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
Epoch 11,12879.076625,14732.217518,-23324.354270,8723.415205,25039.468423,-22687.899301,-6912.275273,392.503836,14226.678126,22924.259513,-12206.419284,22973.299919,-1025.853934,-13752.766473,20007.184044,-21804.118056,14914.626427,6257.361162,-19028.887812,-19843.929693,3419.299057,-7348.882334,-11593.131182,13345.503995,-8598.047789,-6371.864303,15300.528478,4500.451610,4674.843156,14395.190137,-9181.914286,-25297.568716
Epoch 12,12941.118801,14714.460585,-23350.415688,8701.651739,25009.091923,-22704.889452,-6918.958360,374.136334,14218.470623,22877.668355,-12217.470139,22999.594705,-1078.483720,-13728.779463,20052.734067,-21751.641291,14891.507444,6330.217944,-19073.380951,-19883.216890,3434.875261,-7271.525621,-11653.177193,13342.758253,-8600.491608,-6327.530915,15291.300573,4421.908229,4733.046451,14450.508734,-9161.281929,-25309.516681
Epoch 13,13002.916881,14696.841600,-23376.279940,8680.035385,24978.434256,-22721.677739,-6925.569646,355.935882,14210.334771,22830.844974,-12228.598636,23025.556242,-1131.329234,-13704.522790,20098.209664,-21698.942368,14868.125726,6402.918367,-19117.843368,-19922.205192,3450.353038,-7194.163275,-11713.307255,13339.991775,-8602.948055,-6282.928537,15282.172089,4343.395321,4791.419058,14505.570032,-9140.818318,-25321.120178
Epoch 14,13064.469796,14679.360817,-23401.945741,8658.565703,24947.496513,-22738.262879,-6932.110533,337.901543,14202.271769,22783.790698,-12239.805564,23051.184387,-1184.389815,-13679.995945,20143.609224,-21646.022743,14844.480753,6475.461031,-19162.273511,-19960.894177,3465.733540,-7116.796984,-11773.519976,13337.205931,-8605.418524,-6238.057306,15273.143992,4264.914580,4849.960010,14560.373186,-9120.523096,-25332.379334
Epoch 15,13125.776486,14662.018475,-23427.411813,8637.242245,24916.279789,-22754.643590,-6938.582425,320.032372,14194.282811,22736.506863,-12251.091703,23076.479006,-1237.664790,-13655.198429,20188.931137,-21592.883877,14820.572016,6547.844541,-19206.669828,-19999.283436,3481.017925,-7039.428434,-11833.813959,13334.402086,-8607.904412,-6192.917373,15264.217241,4186.467699,4908.668332,14614.917359,-9100.395895,-25343.294287
Epoch 16,13186.835900,14644.814806,-23452.676879,8616.064550,24884.785191,-22770.818598,-6944.986727,302.327416,14186.369083,22688.994808,-12262.457828,23101.439977,-1291.153477,-13630.129753,20234.173789,-21539.527237,14796.399013,6620.067510,-19251.030764,-20037.372570,3496.207354,-6962.059311,-11894.187801,13331.581606,-8610.407107,-6147.508899,15255.392788,4108.056367,4967.543038,14669.201723,-9080.436337,-25353.865188
Epoch 17,13247.646998,14627.750034,-23477.739670,8595.032152,24853.013830,-22786.786633,-6951.324849,284.785712,14178.531766,22641.255881,-12273.904708,23126.067190,-1344.855183,-13604.789440,20279.335570,-21485.954296,14771.961253,6692.128557,-19295.354760,-20075.161189,3511.302994,-6884.691298,-11954.640091,13328.745854,-8612.928001,-6101.832059,15246.671575,4029.682272,5026.583134,14723.225461,-9060.644035,-25364.092198
Epoch 18,13308.208745,14610.824371,-23502.598922,8574.144576,24820.966829,-22802.546430,-6957.598198,267.406290,14170.772033,22593.291435,-12285.433103,23150.360546,-1398.769204,-13579.177021,20324.414865,-21432.166535,14747.258254,6764.026306,-19339.640259,-20112.648914,3526.306014,-6807.326078,-12015.169415,13325.896190,-8615.468479,-6055.887040,15238.054537,3951.347099,5085.787617,14776.987762,-9041.018591,-25373.975489
Epoch 19,13368.520119,14594.038019,-23527.253373,8553.401335,24788.645317,-22818.096730,-6963.808188,250.188172,14163.091052,22545.102829,-12297.043769,23174.319957,-1452.894827,-13553.292036,20369.410064,-21378.165438,14722.289545,6835.759387,-19383.885698,-20149.835376,3541.217589,-6729.965332,-12075.774350,13323.033975,-8618.029926,-6009.674040,15229.542602,3873.052530,5145.155474,14830.487827,-9021.559597,-25383.515245
Epoch 20,13428.580106,14577.391172,-23551.701770,8532.801936,24756.050431,-22833.436278,-6969.956229,233.130372,14155.489983,22496.691427,-12308.737454,23197.945346,-1507.231327,-13527.134039,20414.319552,-21323.952497,14697.054663,6907.326437,-19428.089515,-20186.720216,3556.038896,-6652.610738,-12136.453468,13320.160565,-8620.613725,-5963.193270,15221.136689,3794.800247,5204.685684,14883.724865,-9002.266635,-25392.711663
Epoch 21,13488.387701,14560.884014,-23575.942864,8512.345877,24723.183316,-22848.563825,-6976.043737,216.231896,14147.969979,22448.058601,-12320.514899,23221.236648,-1561.777970,-13500.702592,20459.141717,-21269.529208,14671.553155,6978.726100,-19472.250143,-20223.303087,3570.771118,-6575.263975,-12197.205337,13317.277316,-8623.221253,-5916.444953,15212.837710,3716.591926,5264.377217,14936.698096,-8983.139277,-25401.564947
Epoch 22,13547.941907,14544.516719,-23599.975410,8492.032647,24690.045125,-22863.478128,-6982.072128,199.491741,14140.532187,22399.205728,-12332.376839,23244.193808,-1616.534012,-13473.997266,20503.874945,-21214.897075,14645.784577,7049.957024,-19516.366016,-20259.583649,3585.415440,-6497.926718,-12258.028516,13314.385580,-8625.853889,-5869.429323,15204.646567,3638.429243,5324.229035,14989.406746,-8964.177085,-25410.075318
Epoch 23,13607.241738,14528.289452,-23623.798171,8471.861724,24656.637021,-22878.177946,-6988.042818,182.908897,14133.177746,22350.134189,-12344.324003,23266.816784,-1671.498698,-13447.017645,20548.517625,-21160.057605,14619.748496,7121.017867,-19560.435566,-20295.561575,3599.973052,-6420.600642,-12318.921561,13311.486708,-8628.513005,-5822.146628,15196.564155,3560.313869,5384.240088,15041.850054,-8945.379612,-25418.243003
Epoch 24,13666.286217,14512.202367,-23647.409911,8451.832582,24622.960171,-22892.662049,-6993.957226,166.482346,14125.907789,22300.845374,-12356.357112,23289.105545,-1726.671263,-13419.763321,20593.068143,-21105.012313,14593.444489,7191.907291,-19604.457221,-20331.236548,3614.445148,-6343.287420,-12379.883019,13308.582049,-8631.199974,-5774.597128,15188.591362,3482.247474,5444.409321,15094.027266,-8926.746401,-25426.068245
Epoch 25,13725.074377,14496.255609,-23670.809405,8431.944683,24589.015751,-22906.929207,-6999.816773,150.211063,14118.723442,22251.340676,-12368.476879,23311.060070,-1782.050931,-13392.233897,20637.524887,-21049.762718,14566.872140,7262.623963,-19648.429410,-20366.608260,3628.832923,-6265.988720,-12440.911436,13305.672949,-8633.916163,-5726.781093,15180.729067,3404.231726,5504.735668,15145.937638,-8908.276983,-25433.551294
Epoch 26,13783.605258,14480.449314,-23693.995429,8412.197480,24554.804948,-22920.978199,-7005.622878,134.094014,14111.625823,22201.621494,-12380.684013,23332.680350,-1837.636917,-13364.428988,20681.886244,-20994.310346,14540.031045,7333.166561,-19692.350559,-20401.676414,3643.137580,-6188.706213,-12502.005348,13302.760752,-8636.662938,-5678.698806,15172.978139,3326.268286,5565.218055,15197.580436,-8889.970881,-25440.692414
Epoch 27,13841.877912,14464.783608,-23716.966767,8392.590419,24520.328951,-22934.807808,-7011.376963,118.130157,14104.616045,22151.689234,-12392.979213,23353.966388,-1893.428426,-13336.348216,20726.150603,-20938.656727,14512.920810,7403.533765,-19736.219093,-20436.440723,3657.360322,-6111.441564,-12563.163288,13299.846800,-8639.441661,-5630.350564,15165.339441,3248.358817,5625.855400,15248.954934,-8871.827608,-25447.491880
Epoch 28,13899.891399,14449.258607,-23739.722207,8373.122938,24485.588961,-22948.416824,-7017.080453,102.318445,14097.695210,22101.545307,-12405.363175,23374.918196,-1949.424651,-13307.991217,20770.316352,-20882.803396,14485.541049,7473.724265,-19780.033435,-20470.900911,3671.502357,-6034.196438,-12624.383782,13296.932430,-8642.253693,-5581.736675,15157.813828,3170.504977,5686.646610,15300.060418,-8853.846667,-25453.949977
Epoch 29,13957.644789,14433.874418,-23762.260545,8353.794464,24450.586186,-22961.804040,-7022.734771,86.657821,14090.864416,22051.191129,-12417.836583,23395.535802,-2005.624778,-13279.357635,20814.381879,-20826.751896,14457.891387,7543.736755,-19823.792007,-20505.056713,3685.564896,-5956.972497,-12685.665353,13294.018980,-8645.100388,-5532.857457,15150.402144,3092.708419,5747.590587,15350.896181,-8836.027551,-25460.067002
Epoch 30,14015.137161,14418.631138,-23784.580580,8334.604418,24415.321838,-22974.968259,-7028.341341,71.147220,14084.124753,22000.628121,-12430.400119,23415.819239,-2062.027980,-13250.447125,20858.345575,-20770.503772,14429.971460,7613.569939,-19867.493231,-20538.907871,3699.549154,-5879.771402,-12747.006514,13291.107784,-8647.983101,-5483.713243,15143.105228,3014.970795,5808.686221,15401.461526,-8818.369744,-25465.843264
Epoch 31,14072.367605,14403.528854,-23806.681119,8315.552210,24379.797142,-22987.908285,-7033.901590,55.785572,14077.477303,21949.857710,-12443.054454,23435.768556,-2118.633422,-13221.259352,20902.205830,-20714.060576,14401.780911,7683.222525,-19911.135526,-20572.454142,3713.456349,-5802.594810,-12808.405778,13288.200171,-8650.903181,-5434.304377,15135.923909,2937.293755,5869.932395,15451.755767,-8800.872720,-25471.279082
Epoch 32,14129.335219,14388.567644,-23828.560973,8296.637244,24344.013326,-23000.622932,-7039.416944,40.571798,14070.923140,21898.881329,-12455.800254,23455.383811,-2175.440257,-13191.793993,20945.961034,-20657.423865,14373.319395,7752.693229,-19954.717310,-20605.695289,3727.287701,-5725.444376,-12869.861649,13285.297471,-8653.861975,-5384.631215,15128.859007,2859.678943,5931.327984,15501.778226,-8783.535943,-25476.374786
Epoch 33,14186.039111,14373.747576,-23850.218960,8277.858915,24307.971626,-23013.111017,-7044.888831,25.504811,14064.463333,21847.700415,-12468.638177,23474.665075,-2232.447631,-13162.050734,20989.609578,-20600.595201,14344.586576,7821.980773,-19998.237001,-20638.631089,3741.044435,-5648.321755,-12931.372628,13282.401008,-8656.860826,-5334.694125,15121.911334,2782.128000,5992.871854,15551.528236,-8766.358866,-25481.130718
Epoch 34,14242.478399,14359.068708,-23871.653903,8259.216607,24271.673288,-23025.371364,-7050.318677,10.583519,14058.098940,21796.316411,-12481.568874,23493.612427,-2289.654676,-13132.029272,21033.149856,-20543.576150,14315.582128,7891.083888,-20041.693014,-20671.261326,3754.727779,-5571.228595,-12992.937210,13279.512105,-8659.901073,-5284.493487,15115.081694,2704.642566,6054.562862,15601.005138,-8749.340936,-25485.547231
Epoch 35,14298.652211,14344.531089,-23892.864632,8240.709700,24235.119562,-23037.402805,-7055.707912,-4.193179,14051.831013,21744.730765,-12494.592989,23512.225962,-2347.060518,-13101.729315,21076.580259,-20486.368285,14286.305736,7960.001309,-20085.083765,-20703.585797,3768.338961,-5494.166547,-13054.553884,13276.632082,-8662.984054,-5234.029695,15108.370882,2627.224275,6116.399859,15650.208284,-8732.481587,-25489.624689
Epoch 36,14354.559684,14330.134758,-23913.849983,8222.337563,24198.311708,-23049.204174,-7061.057965,-18.826392,14045.660598,21692.944929,-12507.711159,23530.505781,-2404.664271,-13071.150580,21119.899183,-20428.973182,14256.757093,8028.731781,-20128.407670,-20735.604308,3781.879217,-5417.137254,-13116.221135,13273.762254,-8666.111101,-5183.303151,15101.779684,2549.874759,6178.381683,15699.137036,-8715.780246,-25493.363465
Epoch 37,14410.199965,14315.879745,-23934.608798,8204.099556,24161.250990,-23060.774314,-7066.370264,-33.317234,14039.588731,21640.960362,-12520.924013,23548.452000,-2462.465040,-13040.292797,21163.105023,-20371.392422,14226.935904,8097.274055,-20171.663140,-20767.316676,3795.349783,-5340.142361,-13177.937444,13270.903936,-8669.283542,-5132.314274,15095.308880,2472.595646,6240.507170,15747.790763,-8699.236328,-25496.763948
Epoch 38,14465.572210,14301.766070,-23955.139923,8185.995033,24123.938682,-23072.112074,-7071.646239,-47.666827,14033.616441,21588.778527,-12534.232173,23566.064746,-2520.461919,-13009.155705,21206.196174,-20313.627593,14196.841882,8165.626887,-20214.848589,-20798.722729,3808.751897,-5263.183507,-13239.701285,13268.058438,-8672.502703,-5081.063491,15088.959239,2395.388561,6302.775142,15796.168847,-8682.849240,-25499.826533
Epoch 39,14520.675587,14287.793743,-23975.442213,8168.023339,24086.376064,-23083.216308,-7076.887320,-61.876299,14027.744749,21536.400891,-12547.636254,23583.344153,-2578.653993,-12977.739053,21249.171034,-20255.680284,14166.474752,8233.789044,-20257.962430,-20829.822302,3822.086801,-5186.262330,-13301.511128,13265.227066,-8675.769906,-5029.551242,15082.731520,2318.255123,6365.184416,15844.270677,-8666.618379,-25502.551628
Epoch 40,14575.509272,14273.962764,-23995.514528,8150.183809,24048.564422,-23094.085878,-7082.094937,-75.946788,14021.974669,21483.828927,-12561.136863,23600.290373,-2637.040338,-12946.042601,21292.028002,-20197.552092,14135.834248,8301.759297,-20301.003073,-20860.615246,3835.355741,-5109.380464,-13363.365440,13262.411125,-8679.086469,-4977.777981,15076.626477,2241.196950,6427.733801,15892.095655,-8650.543134,-25504.939653
Epoch 41,14630.072451,14260.273125,-24015.355734,8132.475772,24010.505050,-23104.719650,-7087.270520,-89.879436,14016.307206,21431.064112,-12574.734600,23616.903562,-2695.620019,-12914.066122,21334.765476,-20139.244617,14104.920114,8369.536427,-20343.968929,-20891.101416,3848.559964,-5032.539542,-13425.262679,13259.611915,-8682.453704,-4925.744172,15070.644853,2164.215656,6490.422096,15939.643190,-8634.622882,-25506.991037
Epoch 42,14684.364320,14246.724807,-24034.964704,8114.898549,23972.199249,-23115.116499,-7092.415500,-103.675392,14010.743357,21378.107930,-12588.430057,23633.183893,-2754.392093,-12881.809395,21377.381860,-20080.759463,14073.732104,8437.119220,-20386.858410,-20921.280683,3861.700719,-4955.741191,-13487.201303,13256.830732,-8685.872923,-4873.450292,15064.787383,2087.312849,6553.248093,15986.912701,-8618.856994,-25508.706221
Epoch 43,14738.384085,14233.317782,-24054.340316,8097.451450,23933.648327,-23125.275304,-7097.531306,-117.335813,14005.284111,21324.961866,-12602.223820,23649.131547,-2813.355605,-12849.272215,21419.875555,-20022.098239,14042.269982,8504.506470,-20429.669924,-20951.152925,3874.779259,-4878.987039,-13549.179764,13254.068872,-8689.345431,-4820.896830,15059.054793,2010.490135,6616.210578,16033.903618,-8603.244828,-25510.085658
Epoch 44,14792.130963,14220.052012,-24073.481457,8080.133781,23894.853597,-23135.194953,-7102.619368,-130.861861,13999.930450,21271.627412,-12616.116465,23664.746717,-2872.509591,-12816.454384,21462.244965,-19963.262560,14010.533523,8571.696979,-20472.401882,-20980.718032,3887.796839,-4802.278708,-13611.196506,13251.327622,-8692.872530,-4768.084285,15053.447800,1933.749115,6679.308324,16080.615381,-8587.785735,-25511.129809
Epoch 45,14845.604180,14206.927450,-24092.387018,8062.944838,23855.816381,-23144.874338,-7107.681117,-144.254708,13994.683348,21218.106064,-12630.108563,23680.029607,-2931.853079,-12783.355716,21504.488495,-19904.254042,13978.522512,8638.689556,-20515.052693,-21009.975903,3900.754717,-4725.617816,-13673.249975,13248.608271,-8696.455516,-4715.013171,15047.967112,1857.091388,6742.540102,16127.047438,-8572.479057,-25511.839148
Epoch 46,14898.802971,14193.944039,-24111.055897,8045.883908,23816.538006,-23154.312359,-7112.717983,-157.515529,13989.543768,21164.399323,-12644.200677,23694.980432,-2991.385087,-12749.976034,21546.604554,-19845.074309,13946.236742,8705.483018,-20557.620766,-21038.926449,3913.654151,-4649.005982,-13735.338606,13245.912101,-8700.095684,-4661.684013,15042.613430,1780.518545,6805.904670,16173.199248,-8557.324125,-25512.214159
Epoch 47,14951.726582,14181.101713,-24129.487000,8028.950271,23777.019807,-23163.507923,-7117.731394,-170.645507,13984.512668,21110.508694,-12658.393360,23709.599417,-3051.104621,-12716.315175,21588.591550,-19785.724985,13913.676020,8772.076189,-20600.104509,-21067.569589,3926.496405,-4572.444818,-13797.460834,13243.240391,-8703.794323,-4608.097346,15037.387444,1704.032178,6869.400782,16219.070282,-8542.320263,-25512.255338
Epoch 48,15004.374271,14168.400394,-24147.679237,8012.143199,23737.263124,-23172.459943,-7122.722780,-183.645832,13979.590996,21056.435687,-12672.687160,23723.886801,-3111.010681,-12682.372984,21630.447894,-19726.207702,13880.840159,8838.467900,-20642.502332,-21095.905255,3939.282742,-4495.935933,-13859.615089,13240.594417,-8707.552718,-4554.253719,15032.289836,1627.633870,6933.027183,16264.660017,-8527.466784,-25511.963190
Epoch 49,15056.745302,14155.839999,-24165.631526,7995.461958,23697.269306,-23181.167339,-7127.693569,-196.517698,13974.779692,21002.181814,-12687.082617,23737.842832,-3171.102255,-12648.149318,21672.171997,-19666.524094,13847.728986,8904.656992,-20684.812643,-21123.933388,3952.014429,-4419.480936,-13921.799794,13237.975450,-8711.372147,-4500.153693,15027.321279,1551.325202,6996.782608,16309.967942,-8512.762994,-25511.338232
Epoch 50,15108.838953,14143.420430,-24183.342793,7978.905802,23657.039704,-23189.629037,-7132.645189,-209.262309,13970.079688,20947.748594,-12701.580262,23751.467768,-3231.378324,-12613.644044,21713.762276,-19606.675800,13814.342335,8970.642311,-20727.033852,-21151.653940,3964.692734,-4343.081427,-13984.013372,13235.384758,-8715.253889,-4445.797839,15022.482436,1475.107751,7060.665789,16354.993556,-8498.208186,-25510.380991
Epoch 51,15160.654509,14131.141585,-24200.811969,7962.473982,23616.575680,-23197.843971,-7137.579069,-221.880873,13965.491907,20893.137550,-12716.180619,23764.761881,-3291.837856,-12578.857041,21755.217145,-19546.664461,13780.680053,9036.422712,-20769.164366,-21179.066873,3977.318927,-4266.739008,-14046.254240,13232.823604,-8719.199212,-4391.186742,15017.773964,1398.983088,7124.675445,16399.736368,-8483.801649,-25509.092006
Epoch 52,15212.191268,14119.003349,-24218.037991,7946.165737,23575.878600,-23205.811082,-7142.496634,-234.374604,13961.017264,20838.350207,-12730.884204,23777.725451,-3352.479813,-12543.788197,21796.535023,-19486.491724,13746.741994,9101.997057,-20811.202596,-21206.172159,3989.894281,-4190.455274,-14108.520809,13230.293250,-8723.209386,-4336.320998,15013.196508,1322.952783,7188.810292,16444.195896,-8469.542660,-25507.471825
Epoch 53,15263.448536,14107.005597,-24235.019806,7929.980301,23534.949838,-23213.529316,-7147.399311,-246.744723,13956.656664,20783.388097,-12745.691526,23790.358771,-3413.303147,-12508.437413,21837.714331,-19426.159239,13712.528026,9167.364218,-20853.146950,-21232.969780,4002.420071,-4114.231818,-14170.811489,13227.794949,-8727.285670,-4281.201215,15008.750705,1247.018397,7253.069036,16488.371670,-8455.430487,-25505.521007
Epoch 54,15314.425630,14095.148197,-24251.756364,7913.916899,23493.790770,-23220.997628,-7152.288525,-258.992457,13952.411007,20728.252753,-12760.603086,23802.662145,-3474.306799,-12472.804598,21878.753491,-19365.668660,13678.038023,9232.523071,-20894.995838,-21259.459731,4014.897571,-4038.070229,-14233.124686,13225.329954,-8731.429323,-4225.828012,15004.437183,1171.181489,7317.450376,16532.263228,-8441.464391,-25503.240122
Epoch 55,15365.121878,14083.431006,-24268.246625,7897.974749,23452.402784,-23228.214979,-7157.165701,-271.119039,13948.281180,20672.945714,-12775.619376,23814.635886,-3535.489703,-12436.889675,21919.650927,-19305.021644,13643.271874,9297.472504,-20936.747669,-21285.642014,4027.328060,-3961.972091,-14295.458799,13222.899513,-8735.641596,-4170.202021,15000.256561,1095.443614,7381.953003,16575.870118,-8427.643621,-25500.629751
Epoch 56,15415.536617,14071.853871,-24284.489554,7882.153061,23410.787270,-23235.180339,-7162.032262,-283.125707,13944.268064,20617.468523,-12790.740881,23826.280320,-3596.850783,-12400.692575,21960.405068,-19244.219852,13608.229475,9362.211409,-20978.400854,-21311.516643,4039.712817,-3885.938986,-14357.812226,13220.504868,-8739.923738,-4114.323885,14996.209449,1019.806321,7446.575603,16619.191900,-8413.967421,-25497.690485
Epoch 57,15465.669194,14060.416632,-24300.484124,7866.451038,23368.945625,-23241.892682,-7166.889631,-295.013707,13940.372531,20561.822725,-12805.968079,23837.595783,-3658.388952,-12364.213242,22001.014343,-19183.264948,13572.910733,9426.738690,-21019.953805,-21337.083642,4052.053124,-3809.972491,-14420.183362,13218.147259,-8744.276991,-4058.194259,14992.296448,944.271154,7511.316852,16662.228142,-8400.435023,-25494.422924
Epoch 58,15515.518968,14049.119116,-24316.229315,7850.867875,23326.879253,-23248.350991,-7171.739229,-306.784289,13936.595443,20506.009871,-12821.301439,23848.582622,-3720.103118,-12327.451629,22041.477182,-19122.158602,13537.315565,9491.053256,-21061.404932,-21362.343046,4064.350262,-3734.074180,-14482.570596,13215.827919,-8748.702592,-4001.813810,14988.518149,868.839654,7576.175419,16704.978423,-8387.045653,-25490.827682
Epoch 59,15565.085307,14037.961143,-24331.724113,7835.402759,23284.589563,-23254.554257,-7176.582477,-318.438710,13932.937654,20450.031514,-12836.741421,23859.241195,-3781.992175,-12290.407701,22081.792021,-19060.902483,13501.443900,9555.154026,-21102.752647,-21387.294900,4076.605517,-3658.245623,-14544.972313,13213.548080,-8753.201775,-3945.183217,14984.875135,793.513354,7641.149967,16747.442333,-8373.798525,-25486.905380
Epoch 60,15614.367589,14026.942523,-24346.967512,7820.054871,23242.077969,-23260.501476,-7181.420793,-329.978230,13929.400010,20393.889213,-12852.288480,23869.571871,-3844.055012,-12253.081435,22121.957296,-18999.498267,13465.295675,9619.039925,-21143.995363,-21411.939258,4088.820173,-3582.488384,-14607.386898,13211.308966,-8757.775767,-3888.303169,14981.367978,718.293787,7706.239152,16789.619470,-8360.692847,-25482.656652
Epoch 61,15663.365205,14016.063057,-24361.958514,7804.823383,23199.345893,-23266.191654,-7186.255596,-341.404119,13925.983347,20337.584527,-12867.943060,23879.575029,-3906.290507,-12215.472816,22161.971447,-18937.947632,13428.870839,9682.709887,-21185.131493,-21436.276187,4100.995517,-3506.804026,-14669.812730,13209.111799,-8762.425789,-3831.174368,14977.997244,643.182476,7771.441621,16831.509444,-8347.727818,-25478.082140
Epoch 62,15712.077553,14005.322535,-24376.696126,7789.707460,23156.394761,-23271.623802,-7191.088302,-352.717649,13922.688492,20281.119022,-12883.705599,23889.251060,-3968.697530,-12177.581842,22201.832916,-18876.252259,13392.169351,9746.162856,-21226.159452,-21460.305762,4113.132838,-3431.194106,-14732.248184,13206.957796,-8767.153059,-3773.797528,14974.763486,568.180942,7836.756016,16873.111874,-8334.902628,-25473.182498
Epoch 63,15760.504043,13994.720740,-24391.179364,7774.706261,23113.226006,-23276.796940,-7195.920326,-363.920099,13919.516263,20224.494265,-12899.576525,23898.600365,-4031.274940,-12139.408521,22241.540148,-18814.413832,13355.191179,9809.397781,-21267.077655,-21484.028069,4125.233424,-3355.660177,-14794.691634,13204.848167,-8771.958790,-3716.173375,14971.667251,493.290701,7902.180970,16914.426390,-8322.216457,-25467.958390
Epoch 64,15808.644095,13984.257443,-24405.407251,7759.818937,23069.841065,-23281.710094,-7200.753082,-375.012754,13916.467471,20167.711828,-12915.556261,23907.623356,-4094.021591,-12100.952873,22281.091590,-18752.434039,13317.936304,9872.413622,-21307.884518,-21507.443205,4137.298566,-3280.203787,-14857.141448,13202.784122,-8776.844186,-3658.302645,14968.709074,418.513261,7967.715111,16955.452630,-8309.668480,-25462.410490
