Epoch/SVN,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
Epoch 40,12627.318445,14786.907080,-23226.064033,8839.022620,25158.236592,-22622.926376,-6911.788887,433.034902,14250.661601,23182.785591,-12178.936393,22910.912983,-797.920094,-13826.374221,19848.134445,-21989.773498,14953.194396,5968.598827,-18869.113160,-19708.004997,3378.219043,-7650.292555,-11410.510602,13353.637435,-8597.971995,-6559.094687,15340.157661,4799.777720,4382.337038,14163.238203,-9291.179234,-25240.857433
Epoch 41,12690.303318,14768.611057,-23252.829049,8816.687219,25129.019057,-22640.663596,-6918.725224,414.066005,14242.229420,23137.528563,-12189.687239,22938.205003,-849.715300,-13803.333401,19893.899010,-21938.100486,14930.880378,6042.054980,-18913.686146,-19748.358140,3394.167524,-7572.970020,-11470.217047,13350.993955,-8600.380851,-6515.807688,15330.557389,4721.129522,4439.856584,14219.571853,-9269.898763,-25254.210319
Epoch 42,12753.048335,14750.452052,-23279.401717,8794.500520,25099.516064,-22658.203840,-6925.584749,395.267443,14233.864064,23092.032757,-12200.512649,22965.164177,-901.728844,-13780.024874,19939.594856,-21886.200064,14908.305576,6115.360209,-18958.234009,-19788.413894,3410.013360,-7495.635348,-11530.012111,13348.324522,-8602.797154,-6472.251208,15321.052889,4642.505383,4497.549652,14275.651642,-9248.788263,-25267.218312
Epoch 43,12815.552394,14732.430352,-23305.780736,8772.462121,25069.728667,-22675.545805,-6932.368859,376.638308,14225.566757,23046.299469,-12211.413436,22991.790325,-953.960106,-13756.448095,19985.220373,-21834.073666,14885.469439,6188.513090,-19002.755209,-19828.171804,3425.757685,-7418.290233,-11589.894425,13345.630508,-8605.222308,-6428.425340,15311.645157,4563.907005,4555.415314,14331.476689,-9227.847419,-25279.881493
Epoch 44,12877.814401,14714.546230,-23331.964808,8750.571608,25039.657931,-22692.688193,-6939.078950,358.177683,14217.338717,23000.330004,-12222.390402,23018.083277,-1006.408454,-13732.602530,20030.773952,-21781.722731,14862.371429,6261.512208,-19047.248200,-19867.631423,3441.401643,-7340.936365,-11649.862612,13342.913288,-8607.657714,-6384.330187,15302.335179,4485.336089,4613.452632,14387.046120,-9207.075906,-25292.199957
Epoch 45,12939.833269,14696.799951,-23357.952640,8728.828560,25009.304928,-22709.629711,-6945.716421,339.884643,14209.181157,22954.125671,-12233.444348,23044.042876,-1059.073246,-13708.487656,20076.253983,-21729.148703,14839.011012,6334.356150,-19091.711438,-19906.792313,3456.946378,-7263.575435,-11709.915292,13340.174231,-8610.104772,-6339.965863,15293.123935,4406.794333,4671.660660,14442.359073,-9186.473386,-25304.173806
Epoch 46,13001.607922,14679.191773,-23383.742944,8707.232547,24978.670741,-22726.369072,-6952.282673,321.758256,14201.095282,22907.687787,-12244.576065,23069.668974,-1111.953831,-13684.102957,20121.658855,-21676.353034,14815.387667,6407.043512,-19136.143371,-19945.654048,3472.393042,-7186.209133,-11770.051075,13337.414707,-8612.564877,-6295.332497,15284.012398,4328.283433,4730.038444,14497.414693,-9166.039513,-25315.803157
Epoch 47,13063.137293,14661.721940,-23409.334437,8685.783127,24947.756457,-22742.904991,-6958.779109,303.797580,14193.082292,22861.017675,-12255.786339,23094.961436,-1165.049546,-13659.447930,20166.986958,-21623.337182,14791.500883,6479.572893,-19180.542451,-19984.216213,3487.742789,-7108.839145,-11830.268567,13334.636084,-8615.039425,-6250.430228,15275.001529,4249.805084,4788.585018,14552.212136,-9145.773932,-25327.088138
Epoch 48,13124.420323,14644.390689,-23434.725841,8664.479854,24916.563174,-22759.236191,-6965.207134,286.001665,14185.143380,22814.116663,-12267.075948,23119.920139,-1218.359717,-13634.522080,20212.236678,-21570.102610,14767.350155,6551.942901,-19224.907123,-20022.478400,3502.996777,-7031.467160,-11890.566366,13331.839727,-8617.529810,-6205.259207,15266.092287,4171.360978,4847.299409,14606.750564,-9125.676274,-25338.028887
Epoch 49,13185.455962,14627.198247,-23459.915881,8643.322269,24885.091999,-22775.361397,-6971.568155,268.369552,14177.279732,22766.986089,-12278.445666,23144.544968,-1271.883661,-13609.324923,20257.406406,-21516.650789,14742.934990,6624.152149,-19269.235831,-20060.440215,3518.156171,-6954.094862,-11950.943065,13329.027002,-8620.037421,-6159.819598,15257.285619,4092.952804,4906.180634,14661.029152,-9105.746164,-25348.625554
Epoch 50,13246.243170,14610.144831,-23484.903291,8622.309906,24853.344045,-22791.279341,-6977.863580,250.900277,14169.492528,22719.627292,-12289.896258,23168.835822,-1325.620685,-13583.855985,20302.494527,-21462.983195,14718.254905,6696.199254,-19313.527018,-20098.101271,3533.222136,-6876.723935,-12011.397252,13326.199271,-8622.563646,-6114.111576,15248.582465,4014.582250,4965.227701,14715.047081,-9085.983214,-25358.878302
Epoch 51,13306.780916,14593.230649,-23509.686807,8601.442291,24821.320434,-22806.988759,-6984.094820,233.592863,14161.782942,22672.041620,-12301.428484,23192.792612,-1379.570084,-13558.114802,20347.499430,-21409.101308,14693.309425,6768.082842,-19357.779124,-20135.461192,3548.195845,-6799.356062,-12071.927506,13323.357894,-8625.109873,-6068.135331,15239.983758,3936.251001,5024.439609,14768.803543,-9066.387028,-25368.787303
Epoch 52,13367.068177,14576.455899,-23534.265172,8580.718938,24789.022296,-22822.488395,-6990.263286,216.446329,14154.152139,22624.230427,-12313.043097,23216.415258,-1433.731143,-13532.100922,20392.419502,-21355.006618,14668.098085,6839.801544,-19401.990587,-20172.519615,3563.078473,-6721.992924,-12132.532403,13320.504230,-8627.677483,-6021.891061,15231.490423,3857.960738,5083.815349,14822.297738,-9046.957198,-25378.352742
Epoch 53,13427.103939,14559.820769,-23558.637131,8560.139356,24756.450769,-22837.776993,-6996.370393,199.459685,14146.601280,22576.195073,-12324.740843,23239.703692,-1488.103138,-13505.813899,20437.253130,-21300.700617,14642.620430,6911.353998,-19446.159845,-20209.276184,3577.871198,-6644.636200,-12193.210511,13317.639636,-8630.267858,-5975.378980,15223.103376,3779.713143,5143.353902,14875.528877,-9027.693307,-25387.574815
Epoch 54,13486.887200,14543.325438,-23582.801439,8539.703042,24723.606998,-22852.853308,-7002.417554,182.631931,14139.131518,22527.936924,-12336.522461,23262.657859,-1542.685333,-13479.253301,20481.998701,-21246.184805,14616.876014,6982.738846,-19490.285330,-20245.730553,3592.575205,-6567.287568,-12253.960394,13314.765466,-8632.882375,-5928.599310,15214.823525,3701.509892,5203.054240,14928.496179,-9008.594929,-25396.453728
Epoch 55,13546.416965,14526.970076,-23606.756852,8519.409487,24690.492138,-22867.716095,-7008.406187,165.962062,14131.743999,22479.457350,-12348.388685,23285.277712,-1597.476984,-13452.418705,20526.654602,-21191.460687,14590.864401,7053.954740,-19534.365476,-20281.882390,3607.191681,-6489.948705,-12314.780608,13311.883072,-8635.522412,-5881.552289,15206.651771,3623.352660,5262.915327,14981.198873,-8989.661627,-25404.989701
Epoch 56,13605.692248,14510.754840,-23630.502135,8499.258172,24657.107351,-22882.364119,-7014.337708,149.449063,14124.439862,22430.757730,-12360.340241,23307.563219,-1652.477334,-13425.309698,20571.219221,-21136.529773,14564.585165,7125.000335,-19578.398714,-20317.731369,3621.721815,-6412.621284,-12375.669705,13308.993805,-8638.189340,-5834.238166,15198.589006,3545.243119,5322.936117,15033.636195,-8970.892953,-25413.182963
Epoch 57,13664.712072,14494.679882,-23654.036055,8479.248568,24623.453805,-22896.796148,-7020.213538,133.091912,14117.220240,22381.839446,-12372.377847,23329.514356,-1707.685618,-13397.925877,20615.690944,-21081.393581,14538.037890,7195.874294,-19622.383473,-20353.277177,3636.166804,-6335.306978,-12436.626231,13306.099013,-8640.884529,-5786.657200,15190.636114,3467.182938,5383.115555,15085.807395,-8952.288452,-25421.033755
Epoch 58,13723.475473,14478.745342,-23677.357386,8459.380140,24589.532678,-22911.010954,-7026.035096,116.889580,14110.086257,22332.703888,-12384.502216,23351.131112,-1763.101059,-13370.266851,20660.068161,-21026.053631,14511.222168,7266.575287,-19666.318181,-20388.519510,3650.527845,-6258.007457,-12497.648726,13303.200042,-8643.609347,-5738.809664,15182.793972,3389.173783,5443.452580,15137.711728,-8933.847655,-25428.542330
Epoch 59,13781.981491,14462.951350,-23700.464909,8439.652343,24555.345156,-22925.007319,-7031.803803,100.841029,14103.039032,22283.352449,-12396.714054,23372.413487,-1818.722871,-13342.332238,20704.349257,-20970.511452,14484.137603,7337.101990,-19710.201264,-20423.458075,3664.806139,-6180.724391,-12558.735724,13300.298234,-8646.365158,-5690.695845,15175.063446,3311.217318,5503.946119,15189.348460,-8915.570088,-25435.708951
Epoch 60,13840.229180,14447.298026,-23723.357408,8420.064623,24520.892429,-22938.784026,-7037.521083,84.945213,14096.079677,22233.786531,-12409.014059,23393.361494,-1874.550259,-13314.121666,20748.532623,-20914.768575,14456.783807,7407.453085,-19754.031147,-20458.092589,3679.002893,-6103.459445,-12619.885754,13297.394930,-8649.153323,-5642.316037,15167.445397,3233.315202,5564.595092,15240.716868,-8897.455263,-25442.533894
Epoch 61,13898.217601,14431.785483,-23746.033674,8400.616418,24486.175700,-22952.339866,-7043.188358,69.201080,14089.209294,22184.007539,-12421.402922,23413.975153,-1930.582415,-13285.634774,20792.616646,-20858.826539,14429.160402,7477.627262,-19797.806252,-20492.422779,3693.119315,-6026.214285,-12681.097340,13294.491468,-8651.975201,-5593.670551,15159.940676,3155.469095,5625.398410,15291.816236,-8879.502685,-25449.017444
Epoch 62,13955.945825,14416.413822,-23768.492504,8381.307157,24451.196175,-22965.673636,-7048.807053,53.607570,14082.428980,22134.016884,-12433.881328,23434.254499,-1986.818523,-13256.871212,20836.599716,-20802.686888,14401.267021,7547.623216,-19841.525002,-20526.448384,3707.156617,-5948.990572,-12742.369000,13291.589184,-8654.832146,-5544.759708,15152.550125,3077.680649,5686.354975,15342.645859,-8861.711847,-25455.159899
Epoch 63,14013.412933,14401.183134,-23790.732699,8362.136262,24415.955070,-22978.784138,-7054.378593,38.163614,14075.739825,22083.815983,-12446.449955,23454.199578,-2043.257756,-13227.830638,20880.480222,-20746.351169,14373.103306,7617.439651,-19885.185818,-20560.169150,3721.116015,-5871.789967,-12803.699247,13288.689412,-8657.725511,-5495.583840,15145.274579,2999.951517,5747.463681,15393.205041,-8844.082235,-25460.961568
Epoch 64,14070.618014,14386.093503,-23812.753068,8343.103144,24380.453607,-22991.670180,-7059.904404,22.868138,14069.142911,22033.406259,-12459.109473,23473.810444,-2099.899278,-13198.512725,20924.256556,-20689.820938,14344.668909,7687.075276,-19928.787120,-20593.584838,3734.998728,-5794.614128,-12865.086588,13285.793480,-8660.656643,-5446.143294,15138.114865,2922.283345,5808.723414,15443.493095,-8826.613322,-25466.422770
Epoch 65,14127.560170,14371.145001,-23834.552425,8324.207207,24344.693017,-23004.330575,-7065.385914,7.720060,14062.639311,21982.789139,-12471.860545,23493.087167,-2156.742243,-13168.917151,20967.927107,-20633.097752,14315.963491,7756.528807,-19972.327324,-20626.695215,3748.805978,-5717.464710,-12926.529526,13282.902717,-8663.626889,-5396.438427,15131.071800,2844.677779,5870.133049,15493.509346,-8809.304574,-25471.543836
