Epoch/SVN,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
Epoch 21,11934.319335,14996.604373,-22924.184484,9081.403386,25454.190386,-22418.538016,-6824.947893,657.183986,14347.766554,23636.659849,-12064.538030,22583.475610,-259.661396,-14061.942753,19345.976012,-22536.501314,15188.693626,5167.954394,-18384.029640,-19248.765498,3195.005004,-8483.081911,-10760.100384,13381.299284,-8569.634250,-7004.205144,15448.885764,5651.148629,3790.694546,13542.667357,-9524.866189,-25076.777094
Epoch 22,11999.819651,14976.853594,-22952.951821,9057.440323,25428.102369,-22438.321156,-6832.812264,636.308117,14338.684186,23593.950324,-12074.540079,22614.419136,-309.064508,-14041.774311,19392.393692,-22487.390948,15169.205498,5242.944870,-18428.782014,-19292.317130,3212.136794,-8405.999713,-10818.764950,13379.021511,-8572.054261,-6963.825237,15438.319455,5572.351396,3846.292971,13601.677000,-9501.733791,-25093.836972
Epoch 23,12065.092566,14957.236115,-22981.541186,9033.629745,25401.718085,-22457.921674,-6840.584853,615.611872,14329.655094,23550.988801,-12084.607556,22645.032568,-358.691951,-14021.344681,19438.760067,-22438.038053,15149.463143,5317.800141,-18473.525801,-19335.577010,3229.153941,-8328.887057,-10877.532666,13376.702880,-8574.466432,-6923.175646,15427.837669,5493.559699,3902.074202,13660.442840,-9478.774129,-25110.551823
Epoch 24,12130.136884,14937.752322,-23009.951229,9009.971346,25375.038497,-22477.338221,-6848.267025,595.094436,14320.680567,23507.776504,-12094.741336,22675.315602,-408.543218,-14000.653215,19485.073538,-22388.443988,15129.465911,5392.518726,-18518.259492,-19378.544574,3246.057531,-8251.745644,-10936.402238,13374.344774,-8576.872182,-6882.256332,15417.441481,5414.775258,3958.037412,13718.963899,-9455.986998,-25126.921605
Epoch 25,12194.951417,14918.402596,-23038.180606,8986.464812,25348.064577,-22496.569451,-6855.860150,574.754989,14311.761886,23464.314668,-12104.942291,22705.267945,-458.617792,-13979.699270,19531.332509,-22338.610120,15109.213160,5467.099149,-18562.981573,-19421.219265,3262.848651,-8174.577170,-10995.372361,13371.948579,-8579.272930,-6841.067270,15407.131959,5335.999791,4014.181765,13777.239211,-9433.372183,-25142.946287
Epoch 26,12259.534988,14899.187304,-23066.227974,8963.109817,25320.797306,-22515.614023,-6863.365601,554.592699,14302.900326,23420.604532,-12115.211283,22734.889314,-508.915146,-13958.482216,19577.535380,-22288.537823,15088.704258,5541.539938,-18607.690527,-19463.600538,3279.528397,-8097.383336,-11054.441726,13369.515679,-8581.670091,-6799.608444,15396.910163,5257.235016,4070.506414,13835.267817,-9410.929458,-25158.625849
Epoch 27,12323.886425,14880.106807,-23094.091995,8939.906028,25293.237671,-22534.470599,-6870.784752,534.606728,14294.097159,23376.647342,-12125.549173,22764.179441,-559.434740,-13937.001432,19623.680549,-22238.228478,15067.938582,5615.839628,-18652.384834,-19505.687857,3296.097869,-8020.165839,-11113.609016,13367.047457,-8584.065083,-6757.879852,15386.777147,5178.482648,4127.010504,13893.048765,-9388.658586,-25173.960283
Epoch 28,12388.004565,14861.161454,-23121.771337,8916.853103,25265.386672,-22553.137846,-6878.118981,514.796226,14285.353648,23332.444353,-12135.956813,22793.138066,-610.176026,-13915.256305,19669.766415,-22187.683472,15046.915518,5689.996758,-18697.062972,-19547.480696,3312.558171,-7942.926376,-11172.872907,13364.545294,-8586.459318,-6715.881503,15376.733958,5099.744401,4183.693171,13950.581116,-9366.559321,-25188.949593
Epoch 29,12451.888257,14842.351586,-23149.264671,8893.950689,25237.245314,-22571.614436,-6885.369669,495.160337,14276.671053,23287.996825,-12146.435049,22821.764940,-661.138444,-13893.246235,19715.791374,-22136.904199,15025.634461,5764.009872,-18741.723414,-19588.978539,3328.910412,-7865.666645,-11232.232069,13362.010571,-8588.854211,-6673.613418,15366.781632,5021.021989,4240.553538,14007.863935,-9344.631405,-25203.593794
Epoch 30,12515.536354,14823.677535,-23176.570672,8871.198425,25208.814613,-22589.899045,-6892.538199,475.698196,14268.050626,23243.306024,-12156.984723,22850.059827,-712.321424,-13870.970628,19761.753823,-22085.892061,15004.094816,5837.877521,-18786.364631,-19630.180880,3345.155707,-7788.388341,-11291.685164,13359.444669,-8591.251173,-6631.075632,15356.921203,4942.317121,4297.590724,14064.896299,-9322.874572,-25217.892913
Epoch 31,12578.947720,14805.139621,-23203.688020,8848.595942,25180.095593,-22607.990352,-6899.625956,456.408926,14259.493615,23198.373226,-12167.606669,22878.022503,-763.724384,-13848.428902,19807.652155,-22034.648464,14982.295996,5911.598261,-18830.985093,-19671.087223,3361.295175,-7711.093160,-11351.230848,13356.848967,-8593.651612,-6588.268190,15347.153693,4863.631509,4354.803833,14121.677294,-9301.288543,-25231.846988
Epoch 32,12642.121228,14786.738157,-23230.615400,8826.142860,25151.089285,-22625.887042,-6906.634328,437.291646,14251.001261,23153.199710,-12178.301715,22905.652752,-815.346733,-13825.620485,19853.484764,-21983.174823,14960.237424,5985.170653,-18875.583265,-19711.697083,3377.329940,-7633.782797,-11410.867771,13354.224841,-8596.056938,-6545.191149,15337.480119,4784.966859,4412.191964,14178.206012,-9279.873031,-25245.456068
Epoch 33,12705.055759,14768.473444,-23257.351501,8803.838791,25121.796731,-22643.587804,-6913.564707,418.345462,14242.574800,23107.786764,-12189.070685,22932.950373,-867.187870,-13802.544814,19899.250044,-21931.472559,14937.918531,6058.593264,-18920.157610,-19752.009984,3393.261130,-7556.458946,-11470.594576,13351.573669,-8598.468557,-6501.844579,15327.901489,4706.324877,4469.754204,14234.481557,-9258.627738,-25258.720215
Epoch 34,12767.750203,14750.345776,-23283.895016,8781.683338,25092.218980,-22661.091331,-6920.418483,399.569476,14234.215460,23062.135682,-12199.914393,22959.915173,-919.247180,-13779.201337,19944.946385,-21879.543099,14915.338759,6131.864667,-18964.706589,-19792.025461,3409.089878,-7479.123300,-11530.409898,13348.896825,-8600.887873,-6458.228561,15318.418805,4627.707268,4527.489632,14290.503040,-9237.552354,-25271.639502
Epoch 35,12830.203458,14732.355436,-23310.244644,8759.676094,25062.357090,-22678.396322,-6927.197053,380.962778,14225.924464,23016.247763,-12210.833650,22986.546972,-971.524042,-13755.589510,19990.572180,-21827.387875,14892.497558,6204.983441,-19009.228659,-19831.743058,3424.817323,-7401.777551,-11590.312368,13346.195683,-8603.316289,-6414.343190,15309.033060,4549.115732,4585.397317,14346.269583,-9216.646562,-25284.214012
