P1_Epoch,P1_sv_1,P1_sv_2,P1_sv_3,P1_sv_4,P1_sv_5,P1_sv_6,P1_sv_7,P1_sv_8,P1_sv_9,P1_sv_10,P1_sv_11,P1_sv_12,P1_sv_13,P1_sv_14,P1_sv_15,P1_sv_16,P1_sv_17,P1_sv_18,P1_sv_19,P1_sv_20,P1_sv_21,P1_sv_22,P1_sv_23,P1_sv_24,P1_sv_25,P1_sv_26,P1_sv_27,P1_sv_28,P1_sv_29,P1_sv_30,P1_sv_31,P1_sv_32
15,0.0000,0.0000,0.0000,0.0000,24386986.4204,0.0000,0.0000,24497045.7934,21591831.0584,25652987.4564,0.0000,24660224.2774,0.0000,0.0000,20347340.9154,0.0000,23138425.1284,23240851.7334,0.0000,0.0000,0.0000,25488408.4404,0.0000,0.0000,0.0000,0.0000,21727272.4484,22619064.0744,0.0000,0.0000,0.0000,0.0000
16,0.0000,0.0000,0.0000,0.0000,24407774.5594,0.0000,0.0000,24514058.3324,21577060.8144,25673582.3514,0.0000,24638899.6314,0.0000,0.0000,20347706.8244,0.0000,23126006.4364,23232192.0274,0.0000,0.0000,0.0000,25472606.0464,0.0000,0.0000,0.0000,0.0000,21719471.6434,22633090.9814,0.0000,0.0000,0.0000,0.0000
17,0.0000,0.0000,0.0000,0.0000,24428565.9824,0.0000,0.0000,24531082.4404,21562336.7304,25694151.6234,0.0000,24617595.2944,0.0000,0.0000,20348165.3144,0.0000,23113657.4814,23223630.6534,0.0000,0.0000,0.0000,25456863.9604,0.0000,0.0000,0.0000,0.0000,21711703.1574,22647171.4514,0.0000,0.0000,0.0000,0.0000
18,0.0000,0.0000,0.0000,0.0000,24449357.9794,0.0000,0.0000,24548113.2244,21547657.6294,0.0000,0.0000,24596311.3124,0.0000,0.0000,20348717.0874,0.0000,23101380.1964,23215166.7774,0.0000,0.0000,0.0000,25441179.7054,0.0000,0.0000,0.0000,0.0000,21703966.7974,22661305.9714,0.0000,0.0000,0.0000,0.0000
19,0.0000,0.0000,0.0000,0.0000,24470152.2814,0.0000,0.0000,24565150.7314,21533023.7004,0.0000,0.0000,24575049.8384,0.0000,0.0000,20349362.0874,0.0000,23089171.4034,23206801.6264,0.0000,0.0000,0.0000,25425551.3154,0.0000,0.0000,0.0000,0.0000,21696263.2334,22675492.9194,0.0000,0.0000,0.0000,0.0000
20,0.0000,0.0000,0.0000,0.0000,24490945.8884,0.0000,0.0000,24582196.8394,21518437.0394,0.0000,0.0000,24553809.0494,0.0000,0.0000,20350100.0874,0.0000,23077035.4724,23198533.2264,0.0000,0.0000,0.0000,25409985.1824,0.0000,0.0000,0.0000,0.0000,21688591.8934,22689731.8154,0.0000,0.0000,0.0000,0.0000
21,0.0000,0.0000,0.0000,0.0000,24511740.2634,0.0000,0.0000,24599251.0914,21503896.4264,0.0000,0.0000,24532590.7674,0.0000,0.0000,20350931.5984,0.0000,23064970.1164,23190362.9984,0.0000,0.0000,0.0000,25394473.4694,0.0000,0.0000,0.0000,0.0000,21680952.2624,22704023.2264,0.0000,0.0000,0.0000,0.0000
22,0.0000,0.0000,0.0000,0.0000,24532532.6844,0.0000,0.0000,24616313.6104,21489401.6394,0.0000,0.0000,24511394.1594,0.0000,0.0000,20351856.8974,0.0000,23052977.8134,23182289.7974,0.0000,0.0000,0.0000,25379025.6824,0.0000,0.0000,0.0000,0.0000,21673345.5284,22718365.0144,0.0000,0.0000,0.0000,0.0000
23,0.0000,0.0000,0.0000,0.0000,24553325.3334,0.0000,0.0000,24633384.5284,21474953.9764,0.0000,0.0000,24490221.7144,0.0000,0.0000,20352875.8554,0.0000,23041057.9504,23174317.6094,0.0000,0.0000,0.0000,25363634.9674,0.0000,0.0000,0.0000,0.0000,21665771.2564,22732758.2374,0.0000,0.0000,0.0000,0.0000
24,0.0000,0.0000,0.0000,0.0000,24574115.3924,0.0000,0.0000,24650461.6984,21460553.3154,0.0000,0.0000,24469070.0754,0.0000,0.0000,20353988.6604,0.0000,23029210.9014,23166444.6434,0.0000,0.0000,0.0000,25348307.0904,0.0000,0.0000,0.0000,0.0000,21658229.3624,22747202.0614,0.0000,0.0000,0.0000,0.0000
25,0.0000,0.0000,0.0000,0.0000,24594904.5064,0.0000,0.0000,24667549.1194,21446199.4334,0.0000,0.0000,24447944.4784,0.0000,0.0000,20355195.4414,0.0000,23017436.7944,23158671.2794,0.0000,0.0000,0.0000,25333038.8624,0.0000,0.0000,0.0000,0.0000,21650719.4964,22761696.3004,0.0000,0.0000,0.0000,0.0000
26,0.0000,0.0000,0.0000,0.0000,24615688.9184,0.0000,0.0000,24684641.3874,21431892.5844,0.0000,0.0000,24426841.1804,0.0000,0.0000,20356496.3444,0.0000,23005738.2254,23150995.6414,0.0000,0.0000,0.0000,25317830.4374,0.0000,0.0000,0.0000,0.0000,21643242.4424,22776239.3964,0.0000,0.0000,0.0000,0.0000
27,0.0000,0.0000,0.0000,0.0000,24636472.2404,0.0000,0.0000,24701743.3824,21417633.1314,0.0000,0.0000,24405762.7724,0.0000,0.0000,20357891.2374,0.0000,22994114.2834,23143422.2194,0.0000,0.0000,0.0000,25302686.7574,0.0000,0.0000,0.0000,0.0000,21635797.4034,22790833.7784,0.0000,0.0000,0.0000,0.0000
28,0.0000,0.0000,0.0000,0.0000,24657250.5234,0.0000,0.0000,24718850.8444,21403420.7844,0.0000,0.0000,24384708.2744,0.0000,0.0000,20359380.2934,0.0000,22982564.4884,23135947.6304,0.0000,0.0000,0.0000,25287606.6924,0.0000,0.0000,0.0000,0.0000,21628384.6124,22805475.6854,0.0000,0.0000,0.0000,0.0000
29,0.0000,0.0000,0.0000,0.0000,24678025.1004,0.0000,0.0000,24735966.5904,21389256.9744,0.0000,0.0000,24363679.9504,0.0000,0.0000,20360964.0904,0.0000,22971090.5574,23128573.2794,0.0000,0.0000,0.0000,25272585.4754,0.0000,0.0000,0.0000,0.0000,21621004.2654,22820166.7724,0.0000,0.0000,0.0000,0.0000
30,0.0000,0.0000,0.0000,0.0000,24698793.6354,0.0000,0.0000,24753089.3034,21375140.3584,0.0000,0.0000,24342676.4294,0.0000,0.0000,20362642.2164,0.0000,22959692.0324,23121301.2384,0.0000,0.0000,0.0000,25257630.1094,0.0000,0.0000,0.0000,0.0000,21613656.8384,22834905.1064,0.0000,0.0000,0.0000,0.0000
31,0.0000,0.0000,0.0000,0.0000,24719558.6924,0.0000,0.0000,24770219.2104,21361072.0214,0.0000,0.0000,24321698.9554,0.0000,0.0000,20364414.7694,0.0000,22948371.4464,23114126.2484,0.0000,0.0000,0.0000,25242732.9674,0.0000,0.0000,0.0000,0.0000,21606340.9814,22849692.5574,0.0000,0.0000,0.0000,0.0000
32,0.0000,0.0000,0.0000,0.0000,24740318.4514,0.0000,0.0000,24787356.5254,21347052.4304,0.0000,0.0000,24300746.8754,0.0000,0.0000,20366282.5874,0.0000,22937127.9154,23107054.0574,0.0000,0.0000,0.0000,25227904.3574,0.0000,0.0000,0.0000,0.0000,21599058.2944,22864526.6534,0.0000,0.0000,0.0000,0.0000
33,0.0000,0.0000,0.0000,0.0000,24761070.7654,0.0000,0.0000,24804500.7994,21333080.8554,0.0000,0.0000,24279822.0094,0.0000,0.0000,20368244.8984,0.0000,22925961.4294,23100083.8834,0.0000,0.0000,0.0000,25213141.9474,0.0000,0.0000,0.0000,0.0000,21591807.4284,22879407.8674,0.0000,0.0000,0.0000,0.0000
34,0.0000,0.0000,0.0000,0.0000,24781815.4204,0.0000,0.0000,24821651.3544,21319157.7014,0.0000,0.0000,24258922.7644,0.0000,0.0000,20370301.8964,0.0000,22914873.1184,23093215.8624,0.0000,0.0000,0.0000,25198442.2854,0.0000,0.0000,0.0000,0.0000,21584589.1494,22894336.9804,0.0000,0.0000,0.0000,0.0000
35,0.0000,0.0000,0.0000,0.0000,24802554.1114,0.0000,0.0000,24838809.5384,21305283.6744,0.0000,0.0000,24238052.0324,0.0000,0.0000,20372454.0814,0.0000,22903863.2834,23086447.4074,0.0000,0.0000,0.0000,25183810.3764,0.0000,0.0000,0.0000,0.0000,21577403.0734,22909310.1854,0.0000,0.0000,0.0000,0.0000
36,0.0000,0.0000,0.0000,0.0000,24823286.0554,0.0000,0.0000,24855973.6134,21291458.0804,0.0000,0.0000,24217207.5454,0.0000,0.0000,20374701.0994,0.0000,22892932.6484,23079782.8324,0.0000,0.0000,0.0000,25169242.1744,0.0000,0.0000,0.0000,0.0000,21570249.5334,22924330.3374,0.0000,0.0000,0.0000,0.0000
37,0.0000,0.0000,0.0000,0.0000,24844007.1654,0.0000,0.0000,24873144.6294,21277682.3644,0.0000,0.0000,24196391.6074,0.0000,0.0000,20377043.7064,0.0000,22882081.6864,23073217.4994,0.0000,0.0000,0.0000,25154738.5754,0.0000,0.0000,0.0000,0.0000,21563128.4334,22939395.8684,0.0000,0.0000,0.0000,0.0000
38,0.0000,0.0000,0.0000,0.0000,24864721.1204,0.0000,0.0000,24890321.3654,21263955.0404,0.0000,0.0000,24175604.2584,0.0000,0.0000,20379481.1184,0.0000,22871310.3504,23066757.5974,0.0000,0.0000,0.0000,25140306.8594,0.0000,0.0000,0.0000,0.0000,21556039.8924,22954505.7124,0.0000,0.0000,0.0000,0.0000
39,0.0000,0.0000,0.0000,0.0000,24885425.4944,0.0000,0.0000,24907504.5944,21250277.0594,0.0000,0.0000,24154843.7314,0.0000,0.0000,20382013.5044,0.0000,22860618.8324,23060398.4724,0.0000,0.0000,0.0000,25125931.8904,0.0000,0.0000,0.0000,0.0000,21548982.7684,22969662.4494,0.0000,0.0000,0.0000,0.0000
40,0.0000,0.0000,0.0000,0.0000,24906120.9084,0.0000,0.0000,24924695.0734,21236649.5624,0.0000,0.0000,24134113.3454,0.0000,0.0000,20384641.5194,0.0000,22850008.6254,23054141.4474,0.0000,0.0000,0.0000,25111636.1584,0.0000,0.0000,0.0000,0.0000,21541959.0514,22984860.1974,0.0000,0.0000,0.0000,0.0000
41,0.0000,0.0000,0.0000,0.0000,24926804.5984,0.0000,0.0000,24941890.6694,21223072.3194,0.0000,0.0000,24113413.1454,0.0000,0.0000,20387365.0504,0.0000,22839480.3364,23047987.3754,0.0000,0.0000,0.0000,25097395.9044,0.0000,0.0000,0.0000,0.0000,21534967.6774,23000103.4174,0.0000,0.0000,0.0000,0.0000
42,0.0000,0.0000,0.0000,0.0000,24947477.3294,0.0000,0.0000,24959090.3724,21209544.0754,0.0000,0.0000,24092741.8484,0.0000,0.0000,20390183.8664,0.0000,22829033.0814,23041937.2374,0.0000,0.0000,0.0000,25083240.7934,0.0000,0.0000,0.0000,0.0000,21528008.1814,23015390.4434,0.0000,0.0000,0.0000,0.0000
43,0.0000,0.0000,0.0000,0.0000,24968140.6644,0.0000,0.0000,24976300.5364,21196066.3174,0.0000,0.0000,24072099.8454,0.0000,0.0000,20393098.3514,0.0000,22818667.9314,23035990.1964,0.0000,0.0000,0.0000,25069139.3034,0.0000,0.0000,0.0000,0.0000,21521080.9404,23030718.0624,0.0000,0.0000,0.0000,0.0000
44,0.0000,0.0000,0.0000,0.0000,24988790.4104,0.0000,0.0000,24993513.5524,21182639.0924,0.0000,0.0000,24051489.2914,0.0000,0.0000,20396108.3194,0.0000,22808386.1914,23030146.0344,0.0000,0.0000,0.0000,25055115.7524,0.0000,0.0000,0.0000,0.0000,21514186.6164,23046090.7964,0.0000,0.0000,0.0000,0.0000
45,0.0000,0.0000,0.0000,0.0000,25009429.0324,0.0000,0.0000,25010738.2914,21169262.4744,0.0000,0.0000,24030908.6434,0.0000,0.0000,20399214.2704,0.0000,22798187.8404,23024405.9664,0.0000,0.0000,0.0000,25041158.9214,0.0000,0.0000,0.0000,0.0000,21507324.9194,23061504.7774,0.0000,0.0000,0.0000,0.0000
46,0.0000,0.0000,0.0000,0.0000,25030054.6904,0.0000,0.0000,25027965.1564,21155936.4214,0.0000,0.0000,24010359.3454,0.0000,0.0000,20402415.8304,0.0000,22788071.4674,23018768.7954,0.0000,0.0000,0.0000,25027270.3164,0.0000,0.0000,0.0000,0.0000,21500495.7694,23076958.9914,0.0000,0.0000,0.0000,0.0000
47,0.0000,0.0000,0.0000,0.0000,25050666.6004,0.0000,0.0000,25045195.9754,21142661.7474,0.0000,0.0000,23989842.5784,0.0000,0.0000,20405713.2154,0.0000,22778039.7424,23013235.9594,0.0000,0.0000,0.0000,25013454.4094,0.0000,0.0000,0.0000,0.0000,21493698.5244,23092458.3754,0.0000,0.0000,0.0000,0.0000
48,0.0000,0.0000,0.0000,0.0000,25071265.6994,0.0000,0.0000,25062435.3184,21129437.7724,0.0000,0.0000,23969354.8264,0.0000,0.0000,20409106.2554,0.0000,22768093.1284,23007806.0214,0.0000,0.0000,0.0000,24999705.0364,0.0000,0.0000,0.0000,0.0000,21486933.9604,23107996.5424,0.0000,0.0000,0.0000,0.0000
49,0.0000,0.0000,0.0000,0.0000,25091850.1754,0.0000,0.0000,25079678.4724,21116265.2404,0.0000,0.0000,23948902.5404,0.0000,0.0000,20412595.0284,0.0000,22758231.9394,23002481.4804,0.0000,0.0000,0.0000,24986030.3244,0.0000,0.0000,0.0000,0.0000,21480201.9244,23123575.2944,0.0000,0.0000,0.0000,0.0000
50,0.0000,0.0000,0.0000,0.0000,25112416.9014,0.0000,0.0000,25096924.9574,21103144.0804,0.0000,0.0000,23928479.7164,0.0000,0.0000,20416179.5314,0.0000,22748454.7374,22997260.3554,0.0000,0.0000,0.0000,24972424.7804,0.0000,0.0000,0.0000,0.0000,21473502.4554,23139193.6214,0.0000,0.0000,0.0000,0.0000
51,0.0000,0.0000,0.0000,0.0000,25132973.3154,0.0000,0.0000,0.0000,21090074.4444,0.0000,0.0000,23908090.9064,0.0000,0.0000,20419860.0394,0.0000,22738763.0214,22992143.1024,0.0000,0.0000,0.0000,24958894.5794,0.0000,0.0000,0.0000,0.0000,21466835.1224,23154852.8954,0.0000,0.0000,0.0000,0.0000
52,0.0000,0.0000,0.0000,0.0000,25153513.8824,0.0000,0.0000,0.0000,21077057.4764,0.0000,0.0000,23887736.7464,0.0000,0.0000,20423637.2504,0.0000,22729159.4244,22987132.6454,0.0000,0.0000,0.0000,24945437.2374,0.0000,0.0000,0.0000,0.0000,21460201.2794,23170552.5874,0.0000,0.0000,0.0000,0.0000
53,0.0000,0.0000,0.0000,0.0000,25174033.7074,0.0000,0.0000,0.0000,21064091.5354,0.0000,0.0000,23867413.9374,0.0000,0.0000,20427509.6924,0.0000,22719641.4344,22982225.3224,0.0000,0.0000,0.0000,24932053.3414,0.0000,0.0000,0.0000,0.0000,21453599.2804,23186290.8934,0.0000,0.0000,0.0000,0.0000
54,0.0000,0.0000,0.0000,0.0000,25194540.3474,0.0000,0.0000,0.0000,21051178.4554,0.0000,0.0000,23847125.2574,0.0000,0.0000,20431478.5194,0.0000,22710210.1214,22977423.4054,0.0000,0.0000,0.0000,24918740.4244,0.0000,0.0000,0.0000,0.0000,21447029.9584,23202066.8104,0.0000,0.0000,0.0000,0.0000
55,0.0000,0.0000,0.0000,0.0000,25215029.0804,0.0000,0.0000,0.0000,21038317.5254,0.0000,0.0000,23826871.3314,0.0000,0.0000,20435543.3024,0.0000,22700867.1414,22972726.7934,0.0000,0.0000,0.0000,24905499.2424,0.0000,0.0000,0.0000,0.0000,21440493.2684,23217881.8384,0.0000,0.0000,0.0000,0.0000
56,0.0000,0.0000,0.0000,0.0000,25235498.3524,0.0000,0.0000,0.0000,21025508.9164,0.0000,0.0000,23806652.1234,0.0000,0.0000,20439703.7144,0.0000,22691610.8284,22968134.1684,0.0000,0.0000,0.0000,24892335.0544,0.0000,0.0000,0.0000,0.0000,21433988.6284,23233732.8124,0.0000,0.0000,0.0000,0.0000
57,0.0000,0.0000,0.0000,0.0000,25255953.3724,0.0000,0.0000,0.0000,21012753.1834,0.0000,0.0000,23786468.2084,0.0000,0.0000,20443960.3944,0.0000,22682443.6524,22963646.4564,0.0000,0.0000,0.0000,24879242.2424,0.0000,0.0000,0.0000,0.0000,21427517.6224,23249623.0064,0.0000,0.0000,0.0000,0.0000
58,0.0000,0.0000,0.0000,0.0000,25276386.9694,0.0000,0.0000,0.0000,21000051.2994,0.0000,0.0000,23766319.0034,0.0000,0.0000,20448313.6104,0.0000,22673364.5834,22959263.6124,0.0000,0.0000,0.0000,24866227.8924,0.0000,0.0000,0.0000,0.0000,21421078.6614,23265550.8014,0.0000,0.0000,0.0000,0.0000
59,0.0000,0.0000,0.0000,0.0000,25296802.6994,0.0000,0.0000,0.0000,20987401.4574,0.0000,0.0000,23746204.9974,0.0000,0.0000,20452762.6104,0.0000,22664375.5124,22954987.6804,0.0000,0.0000,0.0000,24853288.1914,0.0000,0.0000,0.0000,0.0000,21414672.1414,23281515.0414,0.0000,0.0000,0.0000,0.0000
60,0.0000,0.0000,0.0000,0.0000,25317199.0584,0.0000,0.0000,0.0000,20974805.5964,0.0000,0.0000,23726127.3494,0.0000,0.0000,20457308.2544,0.0000,22655475.4534,22950818.0614,0.0000,0.0000,0.0000,24840422.2444,0.0000,0.0000,0.0000,0.0000,21408299.0584,23297515.0774,0.0000,0.0000,0.0000,0.0000
61,0.0000,0.0000,0.0000,0.0000,25337574.7324,0.0000,0.0000,0.0000,20962262.9194,0.0000,0.0000,23706085.2494,0.0000,0.0000,20461949.2774,0.0000,22646665.1024,22946753.6914,0.0000,0.0000,0.0000,24827630.2294,0.0000,0.0000,0.0000,0.0000,21401957.9244,23313552.0684,0.0000,0.0000,0.0000,0.0000
62,0.0000,0.0000,0.0000,0.0000,25357930.9424,0.0000,0.0000,0.0000,20949774.4274,0.0000,0.0000,23686081.5024,0.0000,0.0000,20466686.8014,0.0000,22637945.2144,22942792.5084,0.0000,0.0000,0.0000,24814917.0984,0.0000,0.0000,0.0000,0.0000,21395649.8784,23329623.8564,0.0000,0.0000,0.0000,0.0000
63,0.0000,0.0000,0.0000,0.0000,25378264.8984,0.0000,0.0000,0.0000,20937338.9334,0.0000,0.0000,23666113.0144,0.0000,0.0000,20471520.2104,0.0000,22629316.9114,22938940.0314,0.0000,0.0000,0.0000,24802285.3034,0.0000,0.0000,0.0000,0.0000,21389374.6474,23345728.8924,0.0000,0.0000,0.0000,0.0000
64,0.0000,0.0000,0.0000,0.0000,25398578.1384,0.0000,0.0000,0.0000,20924958.5484,0.0000,0.0000,23646182.0924,0.0000,0.0000,20476450.1524,0.0000,22620779.3694,22935191.0514,0.0000,0.0000,0.0000,24789722.9594,0.0000,0.0000,0.0000,0.0000,21383132.2654,23361870.6414,0.0000,0.0000,0.0000,0.0000
65,0.0000,0.0000,0.0000,0.0000,25418867.9194,0.0000,0.0000,0.0000,20912630.7934,0.0000,0.0000,23626288.6294,0.0000,0.0000,20481474.7984,0.0000,22612331.2904,22931550.7004,0.0000,0.0000,0.0000,24777241.2214,0.0000,0.0000,0.0000,0.0000,21376921.3354,23378047.5854,0.0000,0.0000,0.0000,0.0000
66,0.0000,0.0000,0.0000,0.0000,25439138.0414,0.0000,0.0000,0.0000,20900358.2804,0.0000,0.0000,23606434.3434,0.0000,0.0000,20486596.4064,0.0000,22603976.3654,22928014.0844,0.0000,0.0000,0.0000,24764836.5954,0.0000,0.0000,0.0000,0.0000,21370744.3714,23394256.8644,0.0000,0.0000,0.0000,0.0000
67,0.0000,0.0000,0.0000,0.0000,25459383.9954,0.0000,0.0000,0.0000,20888140.4754,0.0000,0.0000,23586617.1684,0.0000,0.0000,20491814.6014,0.0000,22595714.3324,22924585.1434,0.0000,0.0000,0.0000,24752513.1924,0.0000,0.0000,0.0000,0.0000,21364600.3984,23410500.4574,0.0000,0.0000,0.0000,0.0000
68,0.0000,0.0000,0.0000,0.0000,25479606.9284,0.0000,0.0000,0.0000,20875978.2554,0.0000,0.0000,23566838.6524,0.0000,0.0000,20497128.4774,0.0000,22587544.9714,22921261.4314,0.0000,0.0000,0.0000,24740265.9674,0.0000,0.0000,0.0000,24890923.1544,21358488.9014,23426778.0934,0.0000,0.0000,0.0000,0.0000
69,0.0000,0.0000,0.0000,0.0000,25499805.6494,0.0000,0.0000,0.0000,20863869.9804,0.0000,0.0000,23547099.9954,0.0000,0.0000,20502538.7294,0.0000,22579467.9274,22918044.7634,0.0000,0.0000,0.0000,24728098.1634,0.0000,0.0000,0.0000,24869106.0244,21352410.6154,23443087.8554,0.0000,0.0000,0.0000,0.0000
70,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20851818.0104,0.0000,0.0000,23527399.0414,0.0000,0.0000,20508045.0344,0.0000,22571485.4064,22914933.1064,0.0000,0.0000,0.0000,24716009.4374,0.0000,0.0000,0.0000,24847296.0944,21346365.7464,23459430.6754,0.0000,0.0000,0.0000,0.0000
71,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20839820.5894,0.0000,0.0000,23507739.7914,0.0000,0.0000,20513647.5104,0.0000,22563596.0534,22911929.8674,0.0000,0.0000,0.0000,24704004.4964,0.0000,0.0000,0.0000,24825499.9034,21340353.6784,23475805.4444,0.0000,0.0000,0.0000,0.0000
72,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20827879.0264,0.0000,0.0000,23488119.1794,0.0000,0.0000,20519345.1524,0.0000,22555800.7724,22909032.8394,0.0000,0.0000,0.0000,24692072.2464,0.0000,0.0000,0.0000,24803713.5194,21334373.7274,23492210.9664,0.0000,0.0000,0.0000,0.0000
73,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20815993.1654,0.0000,0.0000,23468539.9354,0.0000,0.0000,20525139.6234,0.0000,22548100.4294,22906240.3384,0.0000,0.0000,0.0000,24680223.8394,0.0000,0.0000,0.0000,24781935.6854,21328428.1404,23508650.3834,0.0000,0.0000,0.0000,0.0000
74,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20804163.4394,0.0000,0.0000,23448999.4944,0.0000,0.0000,20531029.2804,0.0000,22540494.6354,22903556.8794,0.0000,0.0000,0.0000,24668457.4244,0.0000,0.0000,0.0000,24760168.5064,21322515.0694,23525119.1914,0.0000,0.0000,0.0000,0.0000
