P1_Epoch,P1_sv_1,P1_sv_2,P1_sv_3,P1_sv_4,P1_sv_5,P1_sv_6,P1_sv_7,P1_sv_8,P1_sv_9,P1_sv_10,P1_sv_11,P1_sv_12,P1_sv_13,P1_sv_14,P1_sv_15,P1_sv_16,P1_sv_17,P1_sv_18,P1_sv_19,P1_sv_20,P1_sv_21,P1_sv_22,P1_sv_23,P1_sv_24,P1_sv_25,P1_sv_26,P1_sv_27,P1_sv_28,P1_sv_29,P1_sv_30,P1_sv_31,P1_sv_32
12,0.0000,0.0000,0.0000,0.0000,25144676.9840,0.0000,0.0000,23226253.2390,22468593.7690,0.0000,0.0000,0.0000,0.0000,0.0000,20548964.8480,0.0000,24135835.7400,23011862.8490,0.0000,0.0000,0.0000,24892735.1030,0.0000,0.0000,0.0000,0.0000,22218796.9780,21508153.8920,0.0000,0.0000,0.0000,0.0000
13,0.0000,0.0000,0.0000,0.0000,25166385.0840,0.0000,0.0000,23244810.8730,22448392.5030,0.0000,0.0000,0.0000,0.0000,0.0000,20550515.3870,0.0000,24117256.0770,23004711.2360,0.0000,0.0000,0.0000,24877063.3580,0.0000,0.0000,0.0000,0.0000,22206186.6370,21515057.9340,0.0000,0.0000,0.0000,0.0000
14,0.0000,0.0000,0.0000,0.0000,25188093.0440,0.0000,0.0000,23263402.4490,22428233.9680,0.0000,0.0000,0.0000,0.0000,0.0000,20552169.9170,0.0000,24098712.3050,22997664.0970,0.0000,0.0000,0.0000,24861461.1200,0.0000,0.0000,0.0000,0.0000,22193620.7060,21522050.6060,0.0000,0.0000,0.0000,0.0000
15,0.0000,0.0000,0.0000,0.0000,25209794.6020,0.0000,0.0000,23282025.9030,22408119.6590,0.0000,0.0000,0.0000,0.0000,0.0000,20553928.8000,0.0000,24080205.0700,22990720.8560,0.0000,0.0000,0.0000,24845919.2000,0.0000,0.0000,0.0000,0.0000,22181099.1860,21529131.5500,0.0000,0.0000,0.0000,0.0000
16,0.0000,0.0000,0.0000,0.0000,25231497.6780,0.0000,0.0000,23300683.3300,22388048.8350,0.0000,0.0000,0.0000,0.0000,0.0000,20555791.9150,0.0000,24061734.7750,22983881.7760,0.0000,0.0000,0.0000,24830444.6700,0.0000,0.0000,0.0000,0.0000,22168622.0430,21536300.6850,0.0000,0.0000,0.0000,0.0000
17,0.0000,0.0000,0.0000,0.0000,25253194.4350,0.0000,0.0000,23319372.3950,22368022.2490,0.0000,0.0000,0.0000,0.0000,0.0000,20557759.2350,0.0000,24043302.6640,22977147.3120,0.0000,0.0000,0.0000,24815035.5950,0.0000,0.0000,0.0000,0.0000,22156189.6000,21543557.4810,0.0000,0.0000,0.0000,0.0000
18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23338094.1460,22348040.1640,0.0000,0.0000,0.0000,0.0000,0.0000,20559830.8490,0.0000,24024908.1030,22970517.4370,0.0000,0.0000,0.0000,24799694.5850,0.0000,0.0000,0.0000,0.0000,22143801.9470,21550901.9340,0.0000,0.0000,0.0000,0.0000
19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23356847.0840,22328102.2990,0.0000,0.0000,0.0000,0.0000,0.0000,20562006.6930,0.0000,24006553.8060,22963993.8090,0.0000,0.0000,0.0000,24784419.9510,0.0000,0.0000,0.0000,0.0000,22131458.7700,21558333.8060,0.0000,0.0000,0.0000,0.0000
20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23375632.3720,22308210.5350,0.0000,0.0000,0.0000,0.0000,0.0000,20564287.0840,0.0000,23988238.1140,22957574.2160,0.0000,0.0000,0.0000,24769212.1020,0.0000,0.0000,0.0000,0.0000,22119160.5350,21565852.7300,0.0000,0.0000,0.0000,0.0000
21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23394449.1090,22288363.9340,0.0000,0.0000,0.0000,0.0000,0.0000,20566671.6490,0.0000,23969963.0880,22951260.8780,0.0000,0.0000,0.0000,24754074.0460,0.0000,0.0000,0.0000,0.0000,22106908.0410,21573458.1760,0.0000,0.0000,0.0000,0.0000
22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23413295.0110,22268562.8680,0.0000,0.0000,0.0000,0.0000,0.0000,20569160.6920,0.0000,23951726.6840,22945053.0320,0.0000,0.0000,0.0000,24739001.5910,0.0000,0.0000,0.0000,0.0000,22094700.4350,21581150.2850,0.0000,0.0000,0.0000,0.0000
23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23432174.1250,22248808.3230,0.0000,0.0000,0.0000,0.0000,0.0000,20571754.0600,0.0000,23933533.4380,22938950.8740,0.0000,0.0000,0.0000,24724000.7110,0.0000,0.0000,0.0000,0.0000,22082538.0630,21588928.7010,0.0000,0.0000,0.0000,0.0000
24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23451082.0980,22229100.1660,0.0000,0.0000,0.0000,0.0000,0.0000,20574451.9350,0.0000,23915381.4190,22932955.2700,0.0000,0.0000,0.0000,24709067.7550,0.0000,0.0000,0.0000,0.0000,22070421.2920,21596792.9730,0.0000,0.0000,0.0000,0.0000
25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23470021.0290,22209439.3830,0.0000,0.0000,0.0000,0.0000,0.0000,20577254.0110,0.0000,23897270.7380,22927066.1190,0.0000,0.0000,0.0000,24694201.8060,0.0000,0.0000,0.0000,0.0000,22058350.4850,21604742.8280,0.0000,0.0000,0.0000,0.0000
26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23488990.8080,22189825.4580,0.0000,0.0000,0.0000,0.0000,0.0000,20580160.5130,0.0000,23879203.7740,22921283.6970,0.0000,0.0000,0.0000,24679410.5500,0.0000,0.0000,0.0000,0.0000,22046324.8020,21612778.3080,0.0000,0.0000,0.0000,0.0000
27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23507989.1650,22170258.8630,0.0000,0.0000,0.0000,0.0000,0.0000,20583171.4350,0.0000,23861180.1380,22915607.3350,0.0000,0.0000,0.0000,24664689.2590,0.0000,0.0000,0.0000,0.0000,22034345.7090,21620898.5160,0.0000,0.0000,0.0000,0.0000
28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23527017.3750,22150741.2160,0.0000,0.0000,0.0000,0.0000,0.0000,20586286.7620,0.0000,23843199.6560,22910038.5990,0.0000,0.0000,0.0000,24650037.3370,0.0000,0.0000,0.0000,0.0000,22022411.9370,21629103.7000,0.0000,0.0000,0.0000,0.0000
29,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23546073.6790,22131271.0870,0.0000,0.0000,0.0000,0.0000,0.0000,20589506.6020,0.0000,23825264.9440,22904576.7620,0.0000,0.0000,0.0000,24635457.6210,0.0000,0.0000,0.0000,0.0000,22010524.9040,21637393.2510,0.0000,0.0000,0.0000,0.0000
30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23565159.6000,22111850.0120,0.0000,0.0000,0.0000,0.0000,0.0000,20592830.5210,0.0000,23807373.9800,22899222.2650,0.0000,0.0000,0.0000,24620950.2250,0.0000,0.0000,0.0000,0.0000,21998684.6010,21645767.2320,0.0000,0.0000,0.0000,0.0000
31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23584276.1900,22092477.6410,0.0000,0.0000,0.0000,0.0000,0.0000,20596258.8410,0.0000,23789529.0710,22893975.8300,0.0000,0.0000,0.0000,24606515.4110,0.0000,0.0000,0.0000,0.0000,21986890.1660,21654224.7240,0.0000,0.0000,0.0000,0.0000
32,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23603419.6020,22073155.2110,0.0000,0.0000,0.0000,0.0000,0.0000,20599791.5560,0.0000,23771730.7610,22888836.4180,0.0000,0.0000,0.0000,24592152.9330,0.0000,0.0000,0.0000,0.0000,21975142.3070,21662766.0050,0.0000,0.0000,0.0000,0.0000
33,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23622592.4460,22053881.8350,0.0000,0.0000,0.0000,0.0000,0.0000,20603428.3990,0.0000,23753978.1180,22883804.9850,0.0000,0.0000,0.0000,24577863.1450,0.0000,0.0000,0.0000,0.0000,21963441.3740,21671390.5070,0.0000,0.0000,0.0000,0.0000
34,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23641790.4880,22034659.2710,0.0000,0.0000,0.0000,0.0000,0.0000,20607169.6770,0.0000,23736273.1370,22878882.2360,0.0000,0.0000,0.0000,24563648.5070,0.0000,0.0000,0.0000,0.0000,21951787.0260,21680098.0130,0.0000,0.0000,0.0000,0.0000
35,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23661017.7770,22015486.9230,0.0000,0.0000,0.0000,0.0000,0.0000,20611015.3100,0.0000,23718616.7070,22874067.1530,0.0000,0.0000,0.0000,24549507.3630,0.0000,0.0000,0.0000,0.0000,21940180.0940,21688888.2720,0.0000,0.0000,0.0000,0.0000
36,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23680273.6580,21996364.5100,0.0000,0.0000,0.0000,0.0000,0.0000,20614964.8850,0.0000,23701008.8010,22869360.6840,0.0000,0.0000,0.0000,24535441.9010,0.0000,0.0000,0.0000,0.0000,21928620.0230,21697761.0550,0.0000,0.0000,0.0000,0.0000
37,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23699555.2220,21977294.0350,0.0000,0.0000,0.0000,0.0000,0.0000,20619018.6350,0.0000,23683448.1800,22864762.6290,0.0000,0.0000,0.0000,24521450.3840,0.0000,0.0000,0.0000,0.0000,21917107.0300,21706715.8820,0.0000,0.0000,0.0000,0.0000
38,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23718864.9720,21958275.3090,0.0000,0.0000,0.0000,0.0000,0.0000,20623176.6810,0.0000,23665938.2480,22860273.8910,0.0000,0.0000,0.0000,24507534.3320,0.0000,0.0000,0.0000,0.0000,21905641.9560,21715752.4180,0.0000,0.0000,0.0000,0.0000
39,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23738200.8100,21939307.8370,0.0000,0.0000,0.0000,0.0000,0.0000,20627438.6910,0.0000,23648478.4780,22855893.4910,0.0000,0.0000,0.0000,24493695.8820,0.0000,0.0000,0.0000,0.0000,21894224.0410,21724870.8420,0.0000,0.0000,0.0000,0.0000
40,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23757562.9680,21920393.0950,0.0000,0.0000,0.0000,0.0000,0.0000,20631804.9910,0.0000,23631068.9370,22851622.1120,0.0000,0.0000,0.0000,24479931.4870,0.0000,0.0000,0.0000,0.0000,21882853.8240,21734070.3550,0.0000,0.0000,0.0000,0.0000
41,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23776952.3390,21901530.7590,0.0000,0.0000,0.0000,0.0000,0.0000,20636275.0700,0.0000,23613710.5070,22847460.3610,0.0000,0.0000,0.0000,24466246.1420,0.0000,0.0000,0.0000,0.0000,21871531.6030,21743350.3400,0.0000,0.0000,0.0000,0.0000
42,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23796367.3060,21882721.2030,0.0000,0.0000,0.0000,0.0000,0.0000,20640849.0010,0.0000,23596403.4770,22843407.7420,0.0000,0.0000,0.0000,24452636.8950,0.0000,0.0000,0.0000,0.0000,21860257.1190,21752711.0430,0.0000,0.0000,0.0000,0.0000
43,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23815806.2150,21863965.1770,0.0000,0.0000,0.0000,0.0000,0.0000,20645526.8250,0.0000,23579148.8620,22839464.6960,0.0000,0.0000,0.0000,24439103.8960,0.0000,0.0000,0.0000,0.0000,21849030.7580,21762152.0530,0.0000,0.0000,0.0000,0.0000
44,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23835272.6120,21845262.9540,0.0000,0.0000,0.0000,0.0000,0.0000,20650308.4980,0.0000,23561947.5650,22835630.9940,0.0000,0.0000,0.0000,24425650.9200,0.0000,0.0000,0.0000,0.0000,21837852.9580,21771673.1990,0.0000,0.0000,0.0000,0.0000
45,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23854764.2660,21826614.6650,0.0000,0.0000,0.0000,0.0000,0.0000,20655193.8290,0.0000,23544799.2520,22831907.4730,0.0000,0.0000,0.0000,24412275.9030,0.0000,0.0000,0.0000,0.0000,21826723.0050,21781273.9530,0.0000,0.0000,0.0000,0.0000
46,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23874280.1800,21808020.1020,0.0000,0.0000,0.0000,0.0000,0.0000,20660182.9620,0.0000,23527705.3590,22828293.5740,0.0000,0.0000,0.0000,24398980.2480,0.0000,0.0000,0.0000,0.0000,21815641.7580,21790953.9530,0.0000,0.0000,0.0000,0.0000
47,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23893819.4970,21789480.5800,0.0000,0.0000,0.0000,0.0000,0.0000,20665275.7060,0.0000,23510664.7470,22824789.4340,0.0000,0.0000,0.0000,24385762.6260,0.0000,0.0000,0.0000,0.0000,21804609.1850,21800712.8690,0.0000,0.0000,0.0000,0.0000
48,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23913385.1910,21770996.0470,0.0000,0.0000,0.0000,0.0000,0.0000,20670471.9910,0.0000,23493680.2090,22821395.5420,0.0000,0.0000,0.0000,24372625.7220,0.0000,0.0000,0.0000,0.0000,21793625.2600,21810550.3670,0.0000,0.0000,0.0000,0.0000
49,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23932974.4440,21752567.0110,0.0000,0.0000,0.0000,0.0000,0.0000,20675771.8520,0.0000,23476750.8810,22818111.6560,0.0000,0.0000,0.0000,24359570.3760,0.0000,0.0000,0.0000,0.0000,21782690.3100,21820466.5160,0.0000,0.0000,0.0000,0.0000
50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23952587.9180,21734194.2660,0.0000,0.0000,0.0000,0.0000,0.0000,20681174.7550,0.0000,23459877.2460,22814938.4340,0.0000,0.0000,0.0000,24346592.5400,0.0000,0.0000,0.0000,0.0000,21771804.1930,21830460.7300,0.0000,0.0000,0.0000,0.0000
51,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23972226.0570,21715877.2840,0.0000,0.0000,0.0000,0.0000,0.0000,20686681.2490,0.0000,23443060.5220,22811875.7690,0.0000,0.0000,0.0000,24333699.0850,0.0000,0.0000,0.0000,0.0000,21760967.3860,21840532.3670,0.0000,0.0000,0.0000,0.0000
52,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23991885.1680,21697616.3490,0.0000,0.0000,0.0000,0.0000,0.0000,20692290.9120,0.0000,23426300.6630,22808923.3540,0.0000,0.0000,0.0000,24320883.7440,0.0000,0.0000,0.0000,0.0000,21750179.7980,21850681.3770,0.0000,0.0000,0.0000,0.0000
53,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24011569.9150,21679413.0160,0.0000,0.0000,0.0000,0.0000,0.0000,20698003.6250,0.0000,23409599.6750,22806081.4720,0.0000,0.0000,0.0000,24308152.6670,0.0000,0.0000,0.0000,0.0000,21739441.5220,21860907.5280,0.0000,0.0000,0.0000,0.0000
54,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24031276.2840,21661266.7380,0.0000,0.0000,0.0000,0.0000,0.0000,20703819.4390,0.0000,23392955.8350,22803350.2800,0.0000,0.0000,0.0000,24295503.0490,0.0000,0.0000,0.0000,0.0000,21728753.0940,21871210.8560,0.0000,0.0000,0.0000,0.0000
55,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24051006.6450,21643177.7980,0.0000,0.0000,0.0000,0.0000,0.0000,20709738.2690,0.0000,23376371.3850,22800730.0130,0.0000,0.0000,0.0000,24282936.2560,0.0000,0.0000,0.0000,0.0000,21718114.2950,21881590.3920,0.0000,0.0000,0.0000,0.0000
56,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24070757.9280,21625147.3690,0.0000,0.0000,0.0000,0.0000,0.0000,20715759.7940,0.0000,23359846.2240,22798220.7390,0.0000,0.0000,0.0000,24270451.3370,0.0000,0.0000,0.0000,0.0000,21707524.9870,21892046.0460,0.0000,0.0000,0.0000,0.0000
57,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24090532.9020,21607174.1960,0.0000,0.0000,0.0000,0.0000,0.0000,20721884.0360,0.0000,23343380.3890,22795822.0370,0.0000,0.0000,0.0000,24258051.5550,0.0000,0.0000,0.0000,0.0000,21696986.1270,21902577.0890,0.0000,0.0000,0.0000,0.0000
58,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24110330.4770,21589260.8960,0.0000,0.0000,0.0000,0.0000,0.0000,20728111.1070,0.0000,23326975.1770,22793534.5150,0.0000,0.0000,0.0000,24245733.9870,0.0000,0.0000,0.0000,0.0000,21686497.1650,21913183.7820,0.0000,0.0000,0.0000,0.0000
59,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24130148.7760,21571406.2330,0.0000,0.0000,0.0000,0.0000,0.0000,20734440.3890,0.0000,23310631.3030,22791357.6680,0.0000,0.0000,0.0000,24233501.9420,0.0000,0.0000,0.0000,0.0000,21676058.4810,21923865.5730,0.0000,0.0000,0.0000,0.0000
60,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24149988.8550,21553610.7180,0.0000,0.0000,0.0000,0.0000,0.0000,20740872.2950,0.0000,23294348.9870,22789292.4190,0.0000,0.0000,0.0000,24221353.4050,0.0000,0.0000,0.0000,0.0000,21665669.8590,21934622.4460,0.0000,0.0000,0.0000,0.0000
61,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24169847.9970,21535875.1370,0.0000,0.0000,0.0000,0.0000,0.0000,20747406.2280,0.0000,23278128.5800,22787338.4550,0.0000,0.0000,0.0000,24209289.5590,0.0000,0.0000,0.0000,0.0000,21655332.0570,21945453.6070,0.0000,0.0000,0.0000,0.0000
62,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24189731.5430,21518199.8280,0.0000,0.0000,0.0000,0.0000,0.0000,20754042.6150,0.0000,23261970.1410,22785495.6760,0.0000,0.0000,0.0000,24197312.2820,0.0000,0.0000,0.0000,0.0000,21645044.5110,21956358.6570,0.0000,0.0000,0.0000,0.0000
63,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24209636.1600,21500584.6730,0.0000,0.0000,0.0000,0.0000,0.0000,20760780.9160,0.0000,23245875.6740,22783763.9920,0.0000,0.0000,0.0000,24185421.6950,0.0000,0.0000,0.0000,0.0000,21634808.2300,21967337.6600,0.0000,0.0000,0.0000,0.0000
64,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24229558.6870,21483030.4440,0.0000,0.0000,0.0000,0.0000,0.0000,20767621.1290,0.0000,23229844.7180,22782143.9880,0.0000,0.0000,0.0000,24173615.2880,0.0000,0.0000,0.0000,0.0000,21624622.3630,21978390.0840,0.0000,0.0000,0.0000,0.0000
65,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24249503.8800,21465537.7390,0.0000,0.0000,0.0000,0.0000,0.0000,20774563.1410,0.0000,23213877.9750,22780635.4670,0.0000,0.0000,0.0000,24161897.0240,0.0000,0.0000,0.0000,0.0000,21614487.8190,21989515.5510,0.0000,0.0000,0.0000,0.0000
66,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24269466.2410,21448105.9880,0.0000,0.0000,0.0000,0.0000,0.0000,20781606.8360,0.0000,23197975.6820,22779238.4640,0.0000,0.0000,0.0000,24150263.8400,0.0000,0.0000,0.0000,0.0000,21604404.4200,22000713.6480,0.0000,0.0000,0.0000,0.0000
67,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24289450.9870,21430736.5720,0.0000,0.0000,0.0000,0.0000,0.0000,20788752.0620,0.0000,23182138.6420,22777952.7940,0.0000,0.0000,0.0000,24138720.1190,0.0000,0.0000,0.0000,0.0000,21594372.1500,22011984.2310,0.0000,0.0000,0.0000,0.0000
68,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24309454.5830,21413429.6690,0.0000,0.0000,0.0000,0.0000,0.0000,20795998.7140,0.0000,23166367.6570,22776777.8490,0.0000,0.0000,0.0000,24127263.0920,0.0000,0.0000,0.0000,0.0000,21584391.5820,22023327.0330,0.0000,0.0000,0.0000,0.0000
69,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24329480.5820,21396184.9190,0.0000,0.0000,0.0000,0.0000,0.0000,20803346.5120,0.0000,23150662.6700,22775715.5240,0.0000,0.0000,0.0000,24115893.0630,0.0000,0.0000,0.0000,0.0000,21574462.1720,22034741.3160,0.0000,0.0000,0.0000,0.0000
70,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24349522.2580,21379003.8120,0.0000,0.0000,0.0000,0.0000,0.0000,20810795.3730,0.0000,23135024.5780,22774764.2690,0.0000,0.0000,0.0000,24104612.6300,0.0000,0.0000,0.0000,0.0000,21564585.1960,22046227.3120,0.0000,0.0000,0.0000,0.0000
71,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24369583.6280,21361885.4010,0.0000,0.0000,0.0000,0.0000,0.0000,20818345.2530,0.0000,23119453.8500,22773924.9650,0.0000,0.0000,0.0000,24093420.8990,0.0000,0.0000,0.0000,0.0000,21554759.2160,22057784.8740,0.0000,0.0000,0.0000,0.0000
72,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24389663.2160,21344831.2380,0.0000,0.0000,0.0000,0.0000,0.0000,20825995.8720,0.0000,23103951.0530,22773196.9380,0.0000,0.0000,0.0000,24082317.8760,0.0000,0.0000,0.0000,0.0000,21544985.7990,22069412.3340,0.0000,0.0000,0.0000,0.0000
73,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24409761.1110,21327840.9150,0.0000,0.0000,0.0000,0.0000,0.0000,20833747.1260,0.0000,23088516.5590,22772580.2500,0.0000,0.0000,0.0000,24071305.5130,0.0000,0.0000,0.0000,0.0000,21535264.0240,22081110.1830,0.0000,0.0000,0.0000,0.0000
74,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24429879.1600,21310915.0710,0.0000,0.0000,0.0000,0.0000,0.0000,20841598.8110,0.0000,23073151.2820,22772075.7130,0.0000,0.0000,0.0000,24060381.8330,0.0000,0.0000,0.0000,0.0000,21525594.7230,22092878.6060,0.0000,0.0000,0.0000,0.0000
75,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24450011.0710,21294054.0180,0.0000,0.0000,0.0000,0.0000,0.0000,20849550.9440,0.0000,23057855.3000,22771682.4430,0.0000,0.0000,0.0000,24049548.9430,0.0000,0.0000,0.0000,0.0000,21515977.7750,22104715.8070,0.0000,0.0000,0.0000,0.0000
