P1_Epoch,P1_sv_1,P1_sv_2,P1_sv_3,P1_sv_4,P1_sv_5,P1_sv_6,P1_sv_7,P1_sv_8,P1_sv_9,P1_sv_10,P1_sv_11,P1_sv_12,P1_sv_13,P1_sv_14,P1_sv_15,P1_sv_16,P1_sv_17,P1_sv_18,P1_sv_19,P1_sv_20,P1_sv_21,P1_sv_22,P1_sv_23,P1_sv_24,P1_sv_25,P1_sv_26,P1_sv_27,P1_sv_28,P1_sv_29,P1_sv_30,P1_sv_31,P1_sv_32
33,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24245318.3524,21543163.1824,0.0000,0.0000,0.0000,0.0000,0.0000,20540848.0744,0.0000,23152723.8444,22945772.0814,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21666105.1364,22163683.2034,0.0000,0.0000,0.0000,0.0000
34,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24264181.8974,21526358.7494,0.0000,0.0000,0.0000,0.0000,0.0000,20545202.3854,0.0000,23137945.7564,22941518.6774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21656505.8064,22175877.3974,0.0000,0.0000,0.0000,0.0000
35,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24283071.6404,21509608.2884,0.0000,0.0000,0.0000,0.0000,0.0000,20549657.6384,0.0000,23123234.0794,22937371.1844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21646949.6864,22188138.1654,0.0000,0.0000,0.0000,0.0000
36,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24301976.7934,21492912.9054,0.0000,0.0000,0.0000,0.0000,0.0000,20554213.9784,0.0000,23108590.1174,22933333.0924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21637437.1954,22200463.2814,0.0000,0.0000,0.0000,0.0000
37,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24320893.0834,21476271.8864,0.0000,0.0000,0.0000,0.0000,0.0000,20558871.5964,0.0000,23094014.7194,22929402.6054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21627968.5024,22212853.3894,0.0000,0.0000,0.0000,0.0000
38,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24339827.7334,21459686.6084,0.0000,0.0000,0.0000,0.0000,0.0000,20563629.9364,0.0000,23079508.5134,22925579.6904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21618543.2424,22225309.2764,0.0000,0.0000,0.0000,0.0000
39,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24358789.8464,21443156.0764,0.0000,0.0000,0.0000,0.0000,0.0000,20568489.8254,0.0000,23065070.6984,22921867.7734,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21609162.2594,22237827.4384,0.0000,0.0000,0.0000,0.0000
40,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24377753.9994,21426681.7564,0.0000,0.0000,0.0000,0.0000,0.0000,20573450.1914,0.0000,23050703.8424,22918261.6224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21599825.0944,22250409.4954,0.0000,0.0000,0.0000,0.0000
41,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24396733.8974,21410263.9914,0.0000,0.0000,0.0000,0.0000,0.0000,20578512.1804,0.0000,23036406.7904,22914766.5564,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21590531.6984,22263056.3224,0.0000,0.0000,0.0000,0.0000
42,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24415741.9004,21393902.2094,0.0000,0.0000,0.0000,0.0000,0.0000,20583674.2984,0.0000,23022180.4284,22911379.3184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21581283.0764,22275765.7244,0.0000,0.0000,0.0000,0.0000
43,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24434751.0304,21377597.7924,0.0000,0.0000,0.0000,0.0000,0.0000,20588937.6044,0.0000,23008025.3444,22908101.9714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21572077.8764,22288537.4694,0.0000,0.0000,0.0000,0.0000
44,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24453787.6524,21361349.5864,0.0000,0.0000,0.0000,0.0000,0.0000,20594302.0464,0.0000,22993942.6914,22904931.2344,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21562917.1294,22301372.1634,0.0000,0.0000,0.0000,0.0000
45,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21345159.5714,0.0000,0.0000,0.0000,0.0000,0.0000,20599766.5854,0.0000,22979932.3944,22901871.0194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21553801.3964,22314268.1984,0.0000,0.0000,0.0000,0.0000
46,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21329025.8004,0.0000,0.0000,0.0000,0.0000,0.0000,20605332.3924,0.0000,22965995.6224,22898919.7214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21544729.2854,22327225.9164,0.0000,0.0000,0.0000,0.0000
47,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21312950.8054,0.0000,0.0000,0.0000,0.0000,0.0000,20610998.1484,0.0000,22952130.3094,22896077.6074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21535701.8414,22340245.2314,0.0000,0.0000,0.0000,0.0000
48,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21296934.4254,0.0000,0.0000,0.0000,0.0000,0.0000,20616764.9964,0.0000,22938340.3424,22893343.5984,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21526719.6414,22353325.6164,0.0000,0.0000,0.0000,0.0000
49,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21280976.4414,0.0000,0.0000,0.0000,0.0000,0.0000,20622631.7804,0.0000,22924624.7994,22890720.7274,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21517781.9834,22366466.4354,0.0000,0.0000,0.0000,0.0000
50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21265077.0394,0.0000,0.0000,0.0000,0.0000,0.0000,20628599.0044,0.0000,22910985.2994,22888206.3074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21508888.5854,22379667.1324,0.0000,0.0000,0.0000,0.0000
51,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21249237.2254,0.0000,0.0000,0.0000,0.0000,0.0000,20634666.7474,0.0000,22897418.8014,22885801.4034,0.0000,0.0000,0.0000,24449381.5924,0.0000,0.0000,0.0000,0.0000,21500040.7584,22392927.7044,0.0000,0.0000,0.0000,0.0000
52,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21233456.2844,0.0000,0.0000,0.0000,0.0000,0.0000,20640835.0824,0.0000,22883929.6324,22883505.9904,0.0000,0.0000,0.0000,24437405.1354,0.0000,0.0000,0.0000,0.0000,21491237.3994,22406247.7334,0.0000,0.0000,0.0000,0.0000
53,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21217735.4364,0.0000,0.0000,0.0000,0.0000,0.0000,20647103.0864,0.0000,22870517.1714,22881320.1004,0.0000,0.0000,0.0000,24425512.5844,0.0000,0.0000,0.0000,0.0000,21482479.2654,22419625.4634,0.0000,0.0000,0.0000,0.0000
54,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21202075.0764,0.0000,0.0000,0.0000,0.0000,0.0000,20653470.7234,0.0000,22857180.9134,22879245.4974,0.0000,0.0000,0.0000,24413704.5514,0.0000,0.0000,0.0000,0.0000,21473766.4914,22433063.0714,0.0000,0.0000,0.0000,0.0000
55,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21186473.7974,0.0000,0.0000,0.0000,0.0000,0.0000,20659939.1234,0.0000,22843923.6624,22877278.5604,0.0000,0.0000,0.0000,24401982.8114,0.0000,0.0000,0.0000,0.0000,21465099.4824,22446559.0434,0.0000,0.0000,0.0000,0.0000
56,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21170933.9184,0.0000,0.0000,0.0000,0.0000,0.0000,20666506.4284,0.0000,22830741.7554,22875423.3564,0.0000,0.0000,0.0000,24390340.8184,0.0000,0.0000,0.0000,0.0000,21456477.2304,22460112.2624,0.0000,0.0000,0.0000,0.0000
57,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21155454.6604,0.0000,0.0000,0.0000,0.0000,0.0000,20673174.6114,0.0000,22817639.8274,22873675.5494,0.0000,0.0000,0.0000,24378789.3094,0.0000,0.0000,0.0000,0.0000,21447900.2264,22473723.0494,0.0000,0.0000,0.0000,0.0000
58,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21140037.0964,0.0000,0.0000,0.0000,0.0000,0.0000,20679941.4324,0.0000,22804617.7194,22872039.8934,0.0000,0.0000,0.0000,24367320.5054,0.0000,0.0000,0.0000,0.0000,21439369.1624,22487390.7654,0.0000,0.0000,0.0000,0.0000
59,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21124680.9424,0.0000,0.0000,0.0000,0.0000,0.0000,20686807.8474,0.0000,22791673.2424,22870511.1344,0.0000,0.0000,0.0000,24355937.9664,0.0000,0.0000,0.0000,0.0000,21430883.8984,22501115.9984,0.0000,0.0000,0.0000,0.0000
60,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21109386.4424,0.0000,0.0000,0.0000,0.0000,0.0000,20693774.5984,0.0000,22778809.1844,22869094.6944,0.0000,0.0000,0.0000,24344645.3044,0.0000,0.0000,0.0000,0.0000,21422444.2104,22514897.7434,0.0000,0.0000,0.0000,0.0000
61,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21094154.1304,0.0000,0.0000,24746638.9144,0.0000,0.0000,20700840.1294,0.0000,22766026.5604,22867787.1264,0.0000,0.0000,0.0000,24333433.0354,0.0000,0.0000,0.0000,0.0000,21414049.9814,22528734.7464,0.0000,0.0000,0.0000,0.0000
62,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21078984.2644,0.0000,0.0000,24725063.6704,0.0000,0.0000,20708004.4114,0.0000,22753323.0284,22866591.3424,0.0000,0.0000,0.0000,24322309.5214,0.0000,0.0000,0.0000,0.0000,21405702.6414,22542627.4724,0.0000,0.0000,0.0000,0.0000
63,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21063877.4414,0.0000,0.0000,24703505.6314,0.0000,0.0000,20715268.2714,0.0000,22740702.3234,22865503.3304,0.0000,0.0000,0.0000,24311276.9744,0.0000,0.0000,0.0000,0.0000,21397400.6534,22556576.8004,0.0000,0.0000,0.0000,0.0000
64,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21048833.3014,0.0000,0.0000,24681967.5144,0.0000,0.0000,20722631.1364,0.0000,22728162.3644,22864525.4264,0.0000,0.0000,0.0000,24300332.7304,0.0000,0.0000,0.0000,0.0000,21389144.7784,22570579.3754,0.0000,0.0000,0.0000,0.0000
65,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21033852.2214,0.0000,0.0000,24660448.0654,0.0000,0.0000,20730092.7044,0.0000,22715705.4534,22863656.5754,0.0000,0.0000,0.0000,24289470.9404,0.0000,0.0000,0.0000,0.0000,21380935.5094,22584637.1444,0.0000,0.0000,0.0000,0.0000
66,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21018935.8114,0.0000,0.0000,24638949.1064,0.0000,0.0000,20737652.8344,0.0000,22703331.2694,22862899.9394,0.0000,0.0000,0.0000,24278700.9644,0.0000,0.0000,0.0000,0.0000,21372772.2824,22598750.2034,0.0000,0.0000,0.0000,0.0000
67,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21004082.3674,0.0000,0.0000,24617468.3194,0.0000,0.0000,20745311.8694,0.0000,22691039.2654,22862251.8284,0.0000,0.0000,0.0000,24268018.0194,0.0000,0.0000,0.0000,0.0000,21364655.6984,22612915.6504,0.0000,0.0000,0.0000,0.0000
68,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20989293.7204,0.0000,0.0000,24596008.9394,0.0000,0.0000,20753069.0384,0.0000,22678832.4374,22861714.8274,0.0000,0.0000,0.0000,24257426.7044,0.0000,0.0000,0.0000,0.0000,21356585.0934,22627135.5694,0.0000,0.0000,0.0000,0.0000
69,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20974569.3074,0.0000,0.0000,24574569.5284,0.0000,0.0000,20760924.6234,0.0000,22666708.1054,22861286.5744,0.0000,0.0000,0.0000,24246924.8634,0.0000,0.0000,0.0000,0.0000,21348561.4314,22641407.7694,0.0000,0.0000,0.0000,0.0000
70,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20959909.7624,0.0000,0.0000,24553152.6504,0.0000,0.0000,20768878.0404,0.0000,22654669.2224,22860967.8944,0.0000,0.0000,0.0000,24236508.5784,0.0000,0.0000,0.0000,0.0000,21340584.1244,22655732.3984,0.0000,0.0000,0.0000,0.0000
71,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20945315.0754,0.0000,0.0000,24531759.0464,0.0000,0.0000,20776930.2444,0.0000,22642715.0384,22860758.8984,0.0000,0.0000,0.0000,24226187.9094,0.0000,0.0000,0.0000,0.0000,21332654.0744,22670109.6084,0.0000,0.0000,0.0000,0.0000
72,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20930786.3594,0.0000,0.0000,24510383.4374,0.0000,0.0000,20785079.5684,0.0000,22630847.0954,22860661.0214,0.0000,0.0000,0.0000,24215951.6874,0.0000,0.0000,0.0000,0.0000,21324770.8604,22684539.7684,0.0000,0.0000,0.0000,0.0000
73,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20916323.4344,0.0000,0.0000,24489030.6304,0.0000,0.0000,20793326.5144,0.0000,22619064.4014,22860672.0424,0.0000,0.0000,0.0000,24205808.4794,0.0000,0.0000,0.0000,0.0000,21316934.5324,22699020.0444,0.0000,0.0000,0.0000,0.0000
74,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20901926.8594,0.0000,0.0000,24467698.8194,0.0000,0.0000,20801671.4664,0.0000,22607368.9854,22860792.8064,0.0000,0.0000,0.0000,24195755.1124,0.0000,0.0000,0.0000,0.0000,21309145.1584,22713552.3384,0.0000,0.0000,0.0000,0.0000
75,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20887595.5944,0.0000,0.0000,24446391.5484,0.0000,0.0000,20810113.6314,0.0000,22595759.5944,22861023.9924,0.0000,0.0000,0.0000,24185804.0134,0.0000,0.0000,0.0000,0.0000,21301403.4434,22728135.2964,0.0000,0.0000,0.0000,0.0000
76,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20873332.0714,0.0000,0.0000,24425106.9494,0.0000,0.0000,20818652.6154,0.0000,22584237.3294,22861363.0654,0.0000,0.0000,0.0000,24175935.3414,0.0000,0.0000,0.0000,0.0000,21293708.4704,22742768.3044,0.0000,0.0000,0.0000,0.0000
