P1_Epoch,P1_sv_1,P1_sv_2,P1_sv_3,P1_sv_4,P1_sv_5,P1_sv_6,P1_sv_7,P1_sv_8,P1_sv_9,P1_sv_10,P1_sv_11,P1_sv_12,P1_sv_13,P1_sv_14,P1_sv_15,P1_sv_16,P1_sv_17,P1_sv_18,P1_sv_19,P1_sv_20,P1_sv_21,P1_sv_22,P1_sv_23,P1_sv_24,P1_sv_25,P1_sv_26,P1_sv_27,P1_sv_28,P1_sv_29,P1_sv_30,P1_sv_31,P1_sv_32
25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23945394.8424,21824587.1044,0.0000,0.0000,0.0000,0.0000,0.0000,20484633.3444,0.0000,23399165.0824,23029631.5684,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21827266.4354,21975393.5904,0.0000,0.0000,0.0000,0.0000
26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23963965.4424,21806935.7474,0.0000,0.0000,0.0000,0.0000,0.0000,20487355.5904,0.0000,23383383.6624,23023648.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21816975.3104,21986474.5854,0.0000,0.0000,0.0000,0.0000
27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23982552.0994,21789334.9014,0.0000,0.0000,0.0000,0.0000,0.0000,20490178.7254,0.0000,23367659.3944,23017768.7054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21806726.9854,21997627.7954,0.0000,0.0000,0.0000,0.0000
28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24001161.8704,21771782.1104,0.0000,0.0000,0.0000,0.0000,0.0000,20493103.6074,0.0000,23351995.5044,23011995.0344,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21796520.0364,22008851.2584,0.0000,0.0000,0.0000,0.0000
29,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24019789.8034,21754282.3114,0.0000,0.0000,0.0000,0.0000,0.0000,20496129.3254,0.0000,23336390.7804,23006326.1064,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21786355.5474,22020146.4854,0.0000,0.0000,0.0000,0.0000
30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24038438.3434,21736832.1774,0.0000,0.0000,0.0000,0.0000,0.0000,20499256.5354,0.0000,23320847.5744,23000764.0664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21776234.0904,22031511.0914,0.0000,0.0000,0.0000,0.0000
31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24057106.8314,21719431.2154,0.0000,0.0000,0.0000,0.0000,0.0000,20502485.0364,0.0000,23305362.9734,22995306.9034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21766154.1194,22042946.3514,0.0000,0.0000,0.0000,0.0000
32,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24075794.6244,21702082.2294,0.0000,0.0000,0.0000,0.0000,0.0000,20505814.9544,0.0000,23289941.9664,22989957.0734,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21756117.2904,22054451.4474,0.0000,0.0000,0.0000,0.0000
33,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24094501.4474,21684785.0834,0.0000,0.0000,0.0000,0.0000,0.0000,20509245.8244,0.0000,23274581.2864,22984714.2174,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21746122.3824,22066025.6354,0.0000,0.0000,0.0000,0.0000
34,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24113224.5834,21667539.0944,0.0000,0.0000,0.0000,0.0000,0.0000,20512778.4004,0.0000,23259285.1164,22979577.3224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21736171.3504,22077669.4664,0.0000,0.0000,0.0000,0.0000
35,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24131967.2684,21650344.5184,0.0000,0.0000,0.0000,0.0000,0.0000,20516412.2054,0.0000,23244048.2774,22974547.6954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21726261.8164,22089380.9014,0.0000,0.0000,0.0000,0.0000
36,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24150731.3104,21633203.3164,0.0000,0.0000,0.0000,0.0000,0.0000,20520146.7604,0.0000,23228876.6694,22969624.4144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21716395.5324,22101161.0934,0.0000,0.0000,0.0000,0.0000
37,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24169512.0394,21616113.7714,0.0000,0.0000,0.0000,0.0000,0.0000,20523983.2274,0.0000,23213770.0704,22964808.1854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21706572.0114,22113008.5564,0.0000,0.0000,0.0000,0.0000
38,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24188309.4204,21599077.1124,0.0000,0.0000,0.0000,0.0000,0.0000,20527920.8574,0.0000,23198726.7984,22960100.1974,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21696792.6344,22124923.9434,0.0000,0.0000,0.0000,0.0000
39,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24207124.0524,21582093.6134,0.0000,0.0000,0.0000,0.0000,0.0000,20531959.0874,0.0000,23183749.2314,22955498.6514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21687055.3354,22136906.4334,0.0000,0.0000,0.0000,0.0000
40,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24225960.3114,21565163.7844,0.0000,0.0000,0.0000,0.0000,0.0000,20536099.5474,0.0000,23168836.8024,22951003.4964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21677361.9834,22148956.1284,0.0000,0.0000,0.0000,0.0000
41,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24244809.7884,21548286.7034,0.0000,0.0000,0.0000,0.0000,0.0000,20540340.5034,0.0000,23153991.1234,22946617.6354,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21667711.2434,22161071.4834,0.0000,0.0000,0.0000,0.0000
42,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24263675.2694,21531464.1944,0.0000,0.0000,0.0000,0.0000,0.0000,20544683.1154,0.0000,23139211.9284,22942338.9394,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21658103.6024,22173253.3204,0.0000,0.0000,0.0000,0.0000
43,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24282565.0524,21514696.0474,0.0000,0.0000,0.0000,0.0000,0.0000,20549126.8134,0.0000,23124498.6484,22938168.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21648540.8284,22185500.9624,0.0000,0.0000,0.0000,0.0000
44,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24301469.6744,21497982.5524,0.0000,0.0000,0.0000,0.0000,0.0000,20553671.3744,0.0000,23109854.2984,22934105.2904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21639020.1684,22197813.5974,0.0000,0.0000,0.0000,0.0000
45,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24320386.1024,21481324.2654,0.0000,0.0000,0.0000,0.0000,0.0000,20558317.5424,0.0000,23095278.6154,22930150.8784,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21629544.0164,22210192.2134,0.0000,0.0000,0.0000,0.0000
