P1_Epoch,P1_sv_1,P1_sv_2,P1_sv_3,P1_sv_4,P1_sv_5,P1_sv_6,P1_sv_7,P1_sv_8,P1_sv_9,P1_sv_10,P1_sv_11,P1_sv_12,P1_sv_13,P1_sv_14,P1_sv_15,P1_sv_16,P1_sv_17,P1_sv_18,P1_sv_19,P1_sv_20,P1_sv_21,P1_sv_22,P1_sv_23,P1_sv_24,P1_sv_25,P1_sv_26,P1_sv_27,P1_sv_28,P1_sv_29,P1_sv_30,P1_sv_31,P1_sv_32
1827,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20601199.4394,0.0000,0.0000,24061915.5104,0.0000,0.0000,22956247.5204,0.0000,0.0000,20891019.7554,0.0000,0.0000,23441905.3744,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23669616.2674,20543438.0664
1828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20608436.3854,0.0000,0.0000,24080203.1434,0.0000,0.0000,22945777.8754,0.0000,0.0000,20881186.0294,0.0000,0.0000,23421374.9494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23658150.1264,20545443.9314
1829,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20615767.2784,0.0000,0.0000,24098535.0734,0.0000,0.0000,22935406.3424,0.0000,0.0000,20871419.2004,0.0000,0.0000,23400878.0024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23646766.9924,20547517.0444
1830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20623191.7594,0.0000,0.0000,24116913.8584,0.0000,0.0000,22925135.5214,0.0000,0.0000,20861718.8244,0.0000,0.0000,23380416.3094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23635461.5344,20549656.4304
1831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20630709.6254,0.0000,0.0000,24135337.0674,0.0000,0.0000,22914963.6114,0.0000,0.0000,20852085.5614,0.0000,0.0000,23359990.1924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23624239.0234,20551862.2114
1832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20638320.7324,0.0000,0.0000,24153805.5224,0.0000,0.0000,22904892.5224,0.0000,0.0000,20842519.5754,0.0000,0.0000,23339599.7554,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23613095.9754,20554134.5304
1833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20646024.6524,0.0000,0.0000,24172317.0184,0.0000,0.0000,22894920.8324,0.0000,0.0000,20833020.1384,0.0000,0.0000,23319246.4124,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23602037.3094,20556472.5504
1834,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20653822.1114,0.0000,0.0000,24190872.9324,0.0000,0.0000,22885050.3164,0.0000,0.0000,20823588.4384,0.0000,0.0000,23298928.4134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23591058.9374,20558876.6214
1835,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20661711.9074,0.0000,0.0000,24209471.4954,0.0000,0.0000,22875280.7514,0.0000,0.0000,20814224.0774,0.0000,0.0000,23278649.1334,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23580164.1324,20561346.5694
1836,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20669694.4124,0.0000,0.0000,24228113.3584,0.0000,0.0000,22865612.8624,0.0000,0.0000,20804926.9394,0.0000,0.0000,23258406.9104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23569353.0194,20563882.3384
