P1_Epoch,P1_sv_1,P1_sv_2,P1_sv_3,P1_sv_4,P1_sv_5,P1_sv_6,P1_sv_7,P1_sv_8,P1_sv_9,P1_sv_10,P1_sv_11,P1_sv_12,P1_sv_13,P1_sv_14,P1_sv_15,P1_sv_16,P1_sv_17,P1_sv_18,P1_sv_19,P1_sv_20,P1_sv_21,P1_sv_22,P1_sv_23,P1_sv_24,P1_sv_25,P1_sv_26,P1_sv_27,P1_sv_28,P1_sv_29,P1_sv_30,P1_sv_31,P1_sv_32
63,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25429628.9140,21973687.7370,0.0000,25900333.3360,25612966.9090,0.0000,0.0000,21518580.9830,0.0000,23396560.1420,23795588.9340,0.0000,0.0000,0.0000,25192965.1280,0.0000,0.0000,0.0000,0.0000,22276400.3040,23224381.5670,0.0000,0.0000,0.0000,0.0000
64,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25445162.8430,21954396.0680,0.0000,25891183.7170,25587811.1860,0.0000,0.0000,21522002.2210,0.0000,23380296.0840,23791181.0280,0.0000,0.0000,0.0000,25178679.3190,0.0000,0.0000,0.0000,0.0000,22263853.6140,23234414.6410,0.0000,0.0000,0.0000,0.0000
65,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25460711.4040,21935165.7050,0.0000,25882126.2730,25562673.0560,0.0000,0.0000,21525524.3280,0.0000,23364116.3660,23786882.2440,0.0000,0.0000,0.0000,25164482.5400,0.0000,0.0000,0.0000,0.0000,22251351.5550,23244501.9780,0.0000,0.0000,0.0000,0.0000
66,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25476274.8140,21915996.6100,0.0000,25873162.6050,25537553.2120,0.0000,0.0000,21529147.2160,0.0000,23348020.3140,23782693.1500,0.0000,0.0000,0.0000,25150375.6390,0.0000,0.0000,0.0000,0.0000,22238895.2810,23254643.7550,0.0000,0.0000,0.0000,0.0000
67,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25491852.3580,21896888.4900,0.0000,25864291.5420,25512452.0560,0.0000,0.0000,21532869.7130,0.0000,23332007.7340,23778612.7780,0.0000,0.0000,0.0000,25136357.2300,0.0000,0.0000,0.0000,0.0000,22226483.2000,23264839.3070,0.0000,0.0000,0.0000,0.0000
68,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25507443.3830,21877842.5940,0.0000,25855514.2270,25487370.0360,0.0000,0.0000,21536692.5110,0.0000,23316079.8450,23774641.8910,0.0000,0.0000,0.0000,25122428.3780,0.0000,0.0000,0.0000,0.0000,22214116.4530,23275087.7150,0.0000,0.0000,0.0000,0.0000
69,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25523048.7770,21858858.8740,0.0000,25846832.6610,25462307.4840,0.0000,0.0000,21540615.9430,0.0000,23300238.0170,23770780.4590,0.0000,0.0000,0.0000,25108590.6170,0.0000,0.0000,0.0000,0.0000,22201795.7060,23285389.5670,0.0000,0.0000,0.0000,0.0000
70,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25538666.6550,21839936.9780,0.0000,25838244.1000,25437264.5670,0.0000,0.0000,21544638.8670,0.0000,23284481.5050,23767027.8170,0.0000,0.0000,0.0000,25094843.3790,0.0000,0.0000,0.0000,0.0000,22189519.5220,23295744.1480,0.0000,0.0000,0.0000,0.0000
71,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25554298.3160,21821077.7760,0.0000,25829749.9900,25412241.2060,0.0000,0.0000,21548761.1740,0.0000,23268810.7310,23763383.8690,0.0000,0.0000,0.0000,25081186.2850,0.0000,0.0000,0.0000,0.0000,22177289.0450,23306150.0920,0.0000,0.0000,0.0000,0.0000
72,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25569943.0770,21802281.4630,0.0000,25821351.0930,25387237.6840,0.0000,0.0000,21552983.2080,0.0000,23253226.7400,23759848.6820,0.0000,0.0000,0.0000,25067620.4370,0.0000,0.0000,0.0000,0.0000,22165103.9030,23316608.9710,0.0000,0.0000,0.0000,0.0000
73,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25585600.6150,21783549.0840,0.0000,25813047.3010,25362255.6340,0.0000,0.0000,21557305.0050,0.0000,23237729.7170,23756423.6630,0.0000,0.0000,0.0000,25054146.3140,0.0000,0.0000,0.0000,0.0000,22152964.7990,23327119.0460,0.0000,0.0000,0.0000,0.0000
74,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25601271.8670,21764880.2290,0.0000,25804837.8230,25337294.5270,0.0000,0.0000,21561726.1190,0.0000,23222319.7490,23753107.1410,0.0000,0.0000,0.0000,25040764.5810,0.0000,0.0000,0.0000,0.0000,22140872.1740,23337681.0400,0.0000,0.0000,0.0000,0.0000
