P1_Epoch,P1_sv_1,P1_sv_2,P1_sv_3,P1_sv_4,P1_sv_5,P1_sv_6,P1_sv_7,P1_sv_8,P1_sv_9,P1_sv_10,P1_sv_11,P1_sv_12,P1_sv_13,P1_sv_14,P1_sv_15,P1_sv_16,P1_sv_17,P1_sv_18,P1_sv_19,P1_sv_20,P1_sv_21,P1_sv_22,P1_sv_23,P1_sv_24,P1_sv_25,P1_sv_26,P1_sv_27,P1_sv_28,P1_sv_29,P1_sv_30,P1_sv_31,P1_sv_32
34,0.0000,0.0000,0.0000,0.0000,23840428.8010,0.0000,0.0000,22371026.2430,20832366.5470,0.0000,0.0000,0.0000,0.0000,0.0000,19223287.3710,0.0000,22109495.8110,21928936.4400,0.0000,0.0000,0.0000,23817065.0440,0.0000,0.0000,0.0000,0.0000,20748862.8110,20513937.9290,0.0000,0.0000,0.0000,0.0000
35,0.0000,0.0000,0.0000,0.0000,23857905.6760,0.0000,0.0000,22385535.0360,20810252.8050,0.0000,0.0000,0.0000,0.0000,0.0000,19221245.0410,0.0000,22089533.4530,21918761.0010,0.0000,0.0000,0.0000,23798569.7250,0.0000,0.0000,0.0000,0.0000,20734070.4710,20520529.3290,0.0000,0.0000,0.0000,0.0000
36,0.0000,0.0000,0.0000,0.0000,23875375.6740,0.0000,0.0000,22400068.6400,20788183.7420,0.0000,0.0000,0.0000,0.0000,0.0000,19219305.3870,0.0000,22069627.2040,21908689.6750,0.0000,0.0000,0.0000,23780141.1830,0.0000,0.0000,0.0000,0.0000,20719317.6350,20527194.0500,0.0000,0.0000,0.0000,0.0000
37,0.0000,0.0000,0.0000,0.0000,23892838.3350,0.0000,0.0000,22414625.0830,20766158.6480,0.0000,0.0000,0.0000,0.0000,0.0000,19217467.5290,0.0000,22049776.4890,21898721.3850,0.0000,0.0000,0.0000,23761779.6220,0.0000,0.0000,0.0000,0.0000,20704603.4220,20533931.7610,0.0000,0.0000,0.0000,0.0000
38,0.0000,0.0000,0.0000,0.0000,23910292.6550,0.0000,0.0000,22429204.1000,20744177.4720,0.0000,0.0000,0.0000,0.0000,0.0000,19215731.4490,0.0000,22029982.1570,21888856.3280,0.0000,0.0000,0.0000,23743485.8450,0.0000,0.0000,0.0000,0.0000,20689927.9610,20540740.9870,0.0000,0.0000,0.0000,0.0000
39,0.0000,0.0000,0.0000,0.0000,23927739.6080,0.0000,0.0000,22443806.3470,20722241.2900,0.0000,0.0000,0.0000,0.0000,0.0000,19214098.0630,0.0000,22010244.7260,21879095.9490,0.0000,0.0000,0.0000,23725262.2830,0.0000,0.0000,0.0000,0.0000,20675291.8760,20547622.4690,0.0000,0.0000,0.0000,0.0000
40,0.0000,0.0000,0.0000,0.0000,23945177.6240,0.0000,0.0000,22458431.4130,20700350.4520,0.0000,0.0000,0.0000,0.0000,0.0000,19212567.1100,0.0000,21990564.8700,21869440.4140,0.0000,0.0000,0.0000,23707107.1100,0.0000,0.0000,0.0000,0.0000,20660695.3240,20554575.8670,0.0000,0.0000,0.0000,0.0000
41,0.0000,0.0000,0.0000,0.0000,23962606.9950,0.0000,0.0000,22473080.3820,20678505.1940,0.0000,0.0000,0.0000,0.0000,0.0000,19211139.4660,0.0000,21970944.8460,21859890.1930,0.0000,0.0000,0.0000,23689021.8100,0.0000,0.0000,0.0000,0.0000,20646138.9210,20561601.2380,0.0000,0.0000,0.0000,0.0000
42,0.0000,0.0000,0.0000,0.0000,23980026.6760,0.0000,0.0000,22487752.7470,20656706.7170,0.0000,0.0000,0.0000,0.0000,0.0000,19209814.6070,0.0000,21951383.9110,21850444.4930,0.0000,0.0000,0.0000,23671006.4220,0.0000,0.0000,0.0000,0.0000,20631622.5870,20568698.4750,0.0000,0.0000,0.0000,0.0000
43,0.0000,0.0000,0.0000,0.0000,23997436.1000,0.0000,0.0000,22502447.8520,20634954.0830,0.0000,0.0000,0.0000,0.0000,0.0000,19208592.1200,0.0000,21931881.8590,21841103.7070,0.0000,0.0000,0.0000,23653061.6020,0.0000,0.0000,0.0000,0.0000,20617145.6390,20575866.3870,0.0000,0.0000,0.0000,0.0000
44,0.0000,0.0000,0.0000,0.0000,24014835.2860,0.0000,0.0000,22517164.8970,20613248.6310,0.0000,0.0000,0.0000,0.0000,0.0000,19207472.9530,0.0000,21912440.5480,21831868.6830,0.0000,0.0000,0.0000,23635188.4330,0.0000,0.0000,0.0000,0.0000,20602709.3090,20583105.3150,0.0000,0.0000,0.0000,0.0000
45,0.0000,0.0000,0.0000,0.0000,24032223.3070,0.0000,0.0000,22531904.7810,20591590.2520,0.0000,0.0000,0.0000,0.0000,0.0000,19206456.7940,0.0000,21893060.8850,21822739.3140,0.0000,0.0000,0.0000,23617386.0260,0.0000,0.0000,0.0000,0.0000,20588312.8820,20590414.5160,0.0000,0.0000,0.0000,0.0000
46,0.0000,0.0000,0.0000,0.0000,24049599.5670,0.0000,0.0000,22546666.0480,20569978.5660,0.0000,0.0000,0.0000,0.0000,0.0000,19205543.2920,0.0000,21873742.2160,21813715.8930,0.0000,0.0000,0.0000,23599655.0260,0.0000,0.0000,0.0000,0.0000,20573956.5650,20597793.4650,0.0000,0.0000,0.0000,0.0000
47,0.0000,0.0000,0.0000,0.0000,24066964.7990,0.0000,0.0000,22561449.7820,20548414.5500,0.0000,0.0000,0.0000,0.0000,0.0000,19204732.6410,0.0000,21854485.1570,21804798.1660,0.0000,0.0000,0.0000,23581997.1530,0.0000,0.0000,0.0000,0.0000,20559640.8160,20605242.0520,0.0000,0.0000,0.0000,0.0000
48,0.0000,0.0000,0.0000,0.0000,24084316.5690,0.0000,0.0000,22576253.6390,20526897.5890,0.0000,0.0000,0.0000,0.0000,0.0000,19204023.8060,0.0000,21835289.0230,21795985.3620,0.0000,0.0000,0.0000,23564410.0710,0.0000,0.0000,0.0000,0.0000,20545364.6190,20612759.1360,0.0000,0.0000,0.0000,0.0000
49,0.0000,0.0000,0.0000,0.0000,24101656.1980,0.0000,0.0000,22591079.4460,20505428.0040,0.0000,0.0000,0.0000,0.0000,0.0000,19203417.9500,0.0000,21816156.3150,21787278.7790,0.0000,0.0000,0.0000,23546897.4730,0.0000,0.0000,0.0000,0.0000,20531128.5110,20620344.7350,0.0000,0.0000,0.0000,0.0000
50,0.0000,0.0000,0.0000,0.0000,24118981.8870,0.0000,0.0000,22605926.3230,20484007.2720,0.0000,0.0000,24290851.2520,0.0000,0.0000,19202914.7010,0.0000,21797086.8770,21778678.6820,0.0000,0.0000,0.0000,23529456.8690,0.0000,0.0000,0.0000,0.0000,20516932.9920,20627998.8490,0.0000,0.0000,0.0000,0.0000
51,0.0000,0.0000,0.0000,0.0000,24136293.7730,0.0000,0.0000,22620794.6130,20462635.1460,0.0000,0.0000,24265253.5870,0.0000,0.0000,19202514.0790,0.0000,21778081.7540,21770184.6310,0.0000,0.0000,0.0000,23512090.0840,0.0000,0.0000,0.0000,0.0000,20502777.6790,20635721.6650,0.0000,0.0000,0.0000,0.0000
52,0.0000,0.0000,0.0000,0.0000,24153591.3290,0.0000,0.0000,22635685.1350,20441312.2250,0.0000,0.0000,24239658.8330,0.0000,0.0000,19202217.2270,0.0000,21759140.7520,21761798.1010,0.0000,0.0000,0.0000,23494798.5650,0.0000,0.0000,0.0000,0.0000,20488663.8130,20643511.8240,0.0000,0.0000,0.0000,0.0000
53,0.0000,0.0000,0.0000,0.0000,24170873.5190,0.0000,0.0000,22650595.1450,20420038.7510,0.0000,0.0000,24214071.1900,0.0000,0.0000,19202022.9230,0.0000,21740264.6700,21753517.5870,0.0000,0.0000,0.0000,23477581.5100,0.0000,0.0000,0.0000,0.0000,20474590.9260,20651369.5320,0.0000,0.0000,0.0000,0.0000
54,0.0000,0.0000,0.0000,0.0000,24188140.0700,0.0000,0.0000,22665526.7050,20398814.4120,0.0000,0.0000,24188489.2810,0.0000,0.0000,19201931.8230,0.0000,21721455.2470,21745344.7310,0.0000,0.0000,0.0000,23460440.7960,0.0000,0.0000,0.0000,0.0000,20460558.9690,20659295.0520,0.0000,0.0000,0.0000,0.0000
55,0.0000,0.0000,0.0000,0.0000,24205391.9980,0.0000,0.0000,22680479.1490,20377641.1320,0.0000,0.0000,24162915.8320,0.0000,0.0000,19201944.1020,0.0000,21702712.1230,21737278.8480,0.0000,0.0000,0.0000,23443376.1290,0.0000,0.0000,0.0000,0.0000,20446569.0740,20667287.5940,0.0000,0.0000,0.0000,0.0000
56,0.0000,0.0000,0.0000,0.0000,24222628.7940,0.0000,0.0000,22695452.2540,20356518.5510,0.0000,0.0000,24137349.7970,0.0000,0.0000,19202059.7210,0.0000,21684036.1670,21729321.2580,0.0000,0.0000,0.0000,23426387.0300,0.0000,0.0000,0.0000,0.0000,20432620.4800,20675347.0780,0.0000,0.0000,0.0000,0.0000
57,0.0000,0.0000,0.0000,0.0000,24239849.4920,0.0000,0.0000,22710445.5590,20335446.8330,0.0000,0.0000,24111791.1070,0.0000,0.0000,19202278.7970,0.0000,21665427.7100,21721472.0980,0.0000,0.0000,0.0000,23409475.1790,0.0000,0.0000,0.0000,0.0000,20418713.6660,20683473.2510,0.0000,0.0000,0.0000,0.0000
58,0.0000,0.0000,0.0000,0.0000,24257053.1350,0.0000,0.0000,22725458.6850,20314425.8920,0.0000,0.0000,24086240.3690,0.0000,0.0000,19202600.7050,0.0000,21646887.2900,21713729.9700,0.0000,0.0000,0.0000,23392641.0270,0.0000,0.0000,0.0000,0.0000,20404848.6700,20691665.0870,0.0000,0.0000,0.0000,0.0000
59,0.0000,0.0000,0.0000,0.0000,24274239.8100,0.0000,0.0000,22740492.1090,20293456.4890,0.0000,23939275.9430,24060698.2180,0.0000,0.0000,19203025.7970,0.0000,21628414.6630,21706095.4410,0.0000,0.0000,0.0000,23375884.2600,0.0000,0.0000,0.0000,0.0000,20391025.1320,20699922.4790,0.0000,0.0000,0.0000,0.0000
60,0.0000,0.0000,0.0000,0.0000,24291408.0220,0.0000,0.0000,22755544.7970,20272538.5270,0.0000,23927610.6360,24035164.8090,0.0000,0.0000,19203553.9160,0.0000,21610011.8310,21698568.6570,0.0000,0.0000,0.0000,23359204.7120,0.0000,0.0000,0.0000,0.0000,20377243.5190,20708245.3680,0.0000,0.0000,0.0000,0.0000
61,0.0000,0.0000,0.0000,0.0000,24308558.6810,0.0000,0.0000,22770618.4480,20251673.3130,0.0000,23916026.0750,24009640.7300,0.0000,0.0000,19204184.9750,0.0000,21591678.7950,21691150.5670,0.0000,0.0000,0.0000,23342603.6730,0.0000,0.0000,0.0000,0.0000,20363504.0370,20716633.4030,0.0000,0.0000,0.0000,0.0000
62,0.0000,0.0000,0.0000,0.0000,24325690.3200,0.0000,0.0000,22785710.1120,20230859.8440,0.0000,23904524.7510,23984126.2330,0.0000,0.0000,19204918.8950,0.0000,21573415.4750,21683840.2030,0.0000,0.0000,0.0000,23326081.8260,0.0000,0.0000,0.0000,0.0000,20349806.0030,20725085.1760,0.0000,0.0000,0.0000,0.0000
63,0.0000,0.0000,0.0000,0.0000,24342802.1880,0.0000,0.0000,22800821.1660,20210098.6740,0.0000,0.0000,23958620.3900,0.0000,0.0000,19205755.7160,0.0000,21555222.7620,21676637.7600,0.0000,0.0000,0.0000,23309638.3220,0.0000,0.0000,0.0000,0.0000,20336150.2560,20733601.5090,0.0000,0.0000,0.0000,0.0000
64,0.0000,0.0000,0.0000,0.0000,24359893.1330,0.0000,0.0000,22815950.4470,20189389.9800,0.0000,23881775.7000,23933124.4050,0.0000,0.0000,19206695.1340,0.0000,21537100.2340,21669543.7170,0.0000,0.0000,0.0000,23293274.1480,0.0000,0.0000,0.0000,0.0000,20322536.2110,20742181.6990,0.0000,0.0000,0.0000,0.0000
