P1_Epoch,P1_sv_1,P1_sv_2,P1_sv_3,P1_sv_4,P1_sv_5,P1_sv_6,P1_sv_7,P1_sv_8,P1_sv_9,P1_sv_10,P1_sv_11,P1_sv_12,P1_sv_13,P1_sv_14,P1_sv_15,P1_sv_16,P1_sv_17,P1_sv_18,P1_sv_19,P1_sv_20,P1_sv_21,P1_sv_22,P1_sv_23,P1_sv_24,P1_sv_25,P1_sv_26,P1_sv_27,P1_sv_28,P1_sv_29,P1_sv_30,P1_sv_31,P1_sv_32
11,0.0000,0.0000,0.0000,0.0000,24869055.9574,0.0000,0.0000,23560542.8594,22458496.2324,0.0000,0.0000,0.0000,0.0000,0.0000,20593453.2014,0.0000,23371828.8074,23598004.2524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22322185.0074,21848430.9724,0.0000,0.0000,0.0000,0.0000
12,0.0000,0.0000,0.0000,0.0000,24889895.2894,0.0000,0.0000,23577904.0424,22440081.1354,0.0000,0.0000,0.0000,0.0000,0.0000,20593163.2734,0.0000,23355888.0174,23590231.4484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22310926.9454,21858830.1084,0.0000,0.0000,0.0000,0.0000
13,0.0000,0.0000,0.0000,0.0000,24910737.0964,0.0000,0.0000,23595288.3344,22421705.0844,0.0000,0.0000,0.0000,0.0000,0.0000,20592974.5434,0.0000,23340000.1384,23582558.3354,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22299702.6884,21869300.2044,0.0000,0.0000,0.0000,0.0000
14,0.0000,0.0000,0.0000,0.0000,24931576.6834,0.0000,0.0000,23612699.2974,22403366.8284,0.0000,0.0000,0.0000,0.0000,0.0000,20592887.6484,0.0000,23324172.3574,23574983.9164,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22288512.9524,21879840.1384,0.0000,0.0000,0.0000,0.0000
15,0.0000,0.0000,0.0000,0.0000,24952417.1604,0.0000,0.0000,23630134.2224,22385066.9734,0.0000,0.0000,0.0000,0.0000,0.0000,20592902.1534,0.0000,23308401.3314,23567511.0374,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22277356.9694,21890450.8544,0.0000,0.0000,0.0000,0.0000
16,0.0000,0.0000,0.0000,0.0000,24973253.0734,0.0000,0.0000,23647594.4184,22366805.8674,0.0000,0.0000,0.0000,0.0000,0.0000,20593018.5574,0.0000,23292687.7704,23560138.7574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22266235.1744,21901130.9914,0.0000,0.0000,0.0000,0.0000
17,0.0000,0.0000,0.0000,0.0000,24994088.4484,0.0000,0.0000,23665077.6434,22348583.6284,0.0000,0.0000,0.0000,0.0000,0.0000,20593236.5964,0.0000,23277034.3074,23552867.5254,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22255147.3874,21911880.9274,0.0000,0.0000,0.0000,0.0000
18,0.0000,0.0000,0.0000,0.0000,25014920.3914,0.0000,0.0000,23682585.0544,22330400.9444,0.0000,0.0000,0.0000,0.0000,0.0000,20593556.8034,0.0000,23261439.8984,23545696.7584,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22244094.1594,21922700.5004,0.0000,0.0000,0.0000,0.0000
19,0.0000,0.0000,0.0000,0.0000,25035750.1604,0.0000,0.0000,23700119.2664,22312257.8244,0.0000,0.0000,0.0000,0.0000,0.0000,20593978.8694,0.0000,23245903.6714,23538628.1104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22233074.7404,21933587.8464,0.0000,0.0000,0.0000,0.0000
20,0.0000,0.0000,0.0000,0.0000,25056575.6524,0.0000,0.0000,23717675.9254,22294153.8064,0.0000,0.0000,0.0000,0.0000,0.0000,20594503.2134,0.0000,23230430.5874,23531660.8604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22222090.3814,21944544.6504,0.0000,0.0000,0.0000,0.0000
21,0.0000,0.0000,0.0000,0.0000,25077396.6634,0.0000,0.0000,23735253.8954,22276090.6424,0.0000,0.0000,0.0000,0.0000,0.0000,20595129.5434,0.0000,23215016.9704,23524794.4024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22211140.2654,21955568.7444,0.0000,0.0000,0.0000,0.0000
22,0.0000,0.0000,0.0000,0.0000,25098212.5634,0.0000,0.0000,23752858.9224,22258067.1854,0.0000,0.0000,0.0000,0.0000,0.0000,20595858.6784,0.0000,23199666.4494,23518031.3194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22200224.5144,21966660.9534,0.0000,0.0000,0.0000,0.0000
23,0.0000,0.0000,0.0000,0.0000,25119023.1704,0.0000,0.0000,23770485.7604,22240085.6004,0.0000,0.0000,0.0000,0.0000,0.0000,20596689.7334,0.0000,23184375.9394,23511368.4944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22189343.8564,21977820.7004,0.0000,0.0000,0.0000,0.0000
24,0.0000,0.0000,0.0000,0.0000,25139827.6154,0.0000,0.0000,23788136.5524,22222144.0964,0.0000,0.0000,0.0000,0.0000,0.0000,20597623.5574,0.0000,23169148.8804,23504810.2084,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22178497.8384,21989047.4624,0.0000,0.0000,0.0000,0.0000
25,0.0000,0.0000,0.0000,0.0000,25160623.9774,0.0000,0.0000,23805810.2454,22204244.1934,0.0000,0.0000,0.0000,0.0000,0.0000,20598659.9714,0.0000,23153984.7314,23498352.1904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22167686.7784,22000340.6734,0.0000,0.0000,0.0000,0.0000
26,0.0000,0.0000,0.0000,0.0000,25181415.4714,0.0000,0.0000,23823505.8644,22186385.4004,0.0000,0.0000,0.0000,0.0000,0.0000,20599799.1014,0.0000,23138885.8424,23491998.9484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22156910.2234,22011700.1424,0.0000,0.0000,0.0000,0.0000
27,0.0000,0.0000,0.0000,0.0000,25202201.7514,0.0000,0.0000,23841226.4444,22168568.5544,0.0000,0.0000,0.0000,0.0000,0.0000,20601040.7394,0.0000,23123848.7344,23485747.6154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22146168.9634,22023125.7254,0.0000,0.0000,0.0000,0.0000
28,0.0000,0.0000,0.0000,0.0000,25222977.9674,0.0000,0.0000,23858968.4654,22150793.2894,0.0000,0.0000,0.0000,0.0000,0.0000,20602385.2244,0.0000,23108876.3634,23479599.0134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22135463.2564,22034617.0014,0.0000,0.0000,0.0000,0.0000
29,0.0000,0.0000,0.0000,0.0000,25243747.2834,0.0000,0.0000,23876732.5474,22133060.9354,0.0000,0.0000,0.0000,0.0000,0.0000,20603832.7794,0.0000,23093971.2644,23473555.2114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22124792.1054,22046173.2104,0.0000,0.0000,0.0000,0.0000
30,0.0000,0.0000,0.0000,0.0000,25264505.6034,0.0000,0.0000,23894519.1524,22115369.7744,0.0000,0.0000,0.0000,0.0000,0.0000,20605383.2344,0.0000,23079131.2514,23467614.2444,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22114156.4624,22057794.6484,0.0000,0.0000,0.0000,0.0000
31,0.0000,0.0000,0.0000,0.0000,25285254.7614,0.0000,0.0000,23912328.8254,22097723.1834,0.0000,0.0000,0.0000,0.0000,0.0000,20607036.4614,0.0000,23064356.9774,23461777.8744,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22103555.3984,22069480.6304,0.0000,0.0000,0.0000,0.0000
32,0.0000,0.0000,0.0000,0.0000,25305994.9604,0.0000,0.0000,23930159.3904,22080119.0264,0.0000,0.0000,0.0000,0.0000,0.0000,20608793.0734,0.0000,23049650.4834,23456044.2074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22092990.6954,22081230.7204,0.0000,0.0000,0.0000,0.0000
33,0.0000,0.0000,0.0000,0.0000,25326723.1124,0.0000,0.0000,23948011.0824,22062557.5974,0.0000,0.0000,0.0000,0.0000,0.0000,20610652.6834,0.0000,23035010.8214,23450414.9074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22082460.9364,22093044.8264,0.0000,0.0000,0.0000,0.0000
34,0.0000,0.0000,0.0000,0.0000,25347442.2104,0.0000,0.0000,23965886.0634,22045040.7034,0.0000,0.0000,0.0000,0.0000,0.0000,20612615.3444,0.0000,23020439.9314,23444890.7234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22071967.2294,22104922.1454,0.0000,0.0000,0.0000,0.0000
35,0.0000,0.0000,0.0000,0.0000,25368149.6794,0.0000,0.0000,23983782.3074,22027567.2994,0.0000,0.0000,0.0000,0.0000,0.0000,20614681.3754,0.0000,23005935.9704,23439469.0164,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22061508.8474,22116862.5734,0.0000,0.0000,0.0000,0.0000
36,0.0000,0.0000,0.0000,0.0000,25388844.4134,0.0000,0.0000,24001698.8014,22010137.5574,0.0000,0.0000,0.0000,0.0000,0.0000,20616850.7944,0.0000,22991501.8214,23434152.6064,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22051086.7094,22128865.5744,0.0000,0.0000,0.0000,0.0000
37,0.0000,0.0000,0.0000,0.0000,25409525.8424,0.0000,0.0000,24019638.0874,21992752.6384,0.0000,0.0000,0.0000,0.0000,0.0000,20619123.3684,0.0000,22977136.5214,23428942.2554,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22040699.5414,22140932.0454,0.0000,0.0000,0.0000,0.0000
38,0.0000,0.0000,0.0000,0.0000,25430196.6594,0.0000,0.0000,24037596.9974,21975412.9094,0.0000,0.0000,0.0000,0.0000,0.0000,20621499.2484,0.0000,22962842.1164,23423835.8454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22030349.3674,22153059.4994,0.0000,0.0000,0.0000,0.0000
39,0.0000,0.0000,0.0000,0.0000,25450853.3184,0.0000,0.0000,24055576.6684,21958117.9334,0.0000,0.0000,0.0000,0.0000,0.0000,20623978.5094,0.0000,22948617.6934,23418834.2404,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22020034.7424,22165248.9494,0.0000,0.0000,0.0000,0.0000
40,0.0000,0.0000,0.0000,0.0000,25471495.9384,0.0000,0.0000,24073578.7284,21940867.8034,0.0000,0.0000,0.0000,0.0000,0.0000,20626561.1514,0.0000,22934465.2584,23413938.4224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22009755.8384,22177499.9524,0.0000,0.0000,0.0000,0.0000
41,0.0000,0.0000,0.0000,0.0000,25492123.9174,0.0000,0.0000,24091600.1554,21923663.9264,0.0000,0.0000,0.0000,0.0000,0.0000,20629247.3914,0.0000,22920382.6654,23409147.7174,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21999513.8834,22189811.2094,0.0000,0.0000,0.0000,0.0000
42,0.0000,0.0000,0.0000,0.0000,25512737.9044,0.0000,0.0000,24109642.7494,21906505.1694,0.0000,0.0000,0.0000,0.0000,0.0000,20632036.9214,0.0000,22906373.7344,23404461.8264,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21989307.9964,22202183.4344,0.0000,0.0000,0.0000,0.0000
43,0.0000,0.0000,0.0000,0.0000,25533335.6574,0.0000,0.0000,24127705.3894,21889393.1544,0.0000,0.0000,0.0000,0.0000,0.0000,20634930.0824,0.0000,22892437.2474,23399883.2934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21979138.8094,22214616.2394,0.0000,0.0000,0.0000,0.0000
44,0.0000,0.0000,0.0000,0.0000,25553918.2344,0.0000,0.0000,24145787.3494,21872326.7884,0.0000,0.0000,25394673.8974,0.0000,0.0000,20637926.5194,0.0000,22878573.0944,23395408.9234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21969005.4114,22227107.5864,0.0000,0.0000,0.0000,0.0000
45,0.0000,0.0000,0.0000,0.0000,25574484.6554,0.0000,0.0000,24163890.1224,21855308.2774,0.0000,0.0000,25373211.2234,0.0000,0.0000,20641026.5794,0.0000,22864782.1854,23391040.3354,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21958908.8294,22239660.1194,0.0000,0.0000,0.0000,0.0000
46,0.0000,0.0000,0.0000,0.0000,25595032.0964,0.0000,0.0000,24182012.5034,21838335.6284,0.0000,0.0000,25351760.3074,0.0000,0.0000,20644230.1594,0.0000,22851066.7804,23386778.8094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21948849.1324,22252271.0494,0.0000,0.0000,0.0000,0.0000
47,0.0000,0.0000,0.0000,0.0000,25615564.6514,0.0000,0.0000,24200153.8364,21821411.0034,0.0000,0.0000,25330321.5344,0.0000,0.0000,20647537.4134,0.0000,22837425.0554,23382623.1434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21938825.9934,22264941.3604,0.0000,0.0000,0.0000,0.0000
48,0.0000,0.0000,0.0000,0.0000,25636077.7734,0.0000,0.0000,24218315.8074,21804533.6464,0.0000,0.0000,25308898.1534,0.0000,0.0000,20650948.0754,0.0000,22823858.4824,23378572.9894,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21928839.8504,22277668.9104,0.0000,0.0000,0.0000,0.0000
49,0.0000,0.0000,0.0000,0.0000,25656573.1174,0.0000,0.0000,24236496.5404,21787704.1554,0.0000,0.0000,25287485.6534,0.0000,0.0000,20654462.2304,0.0000,22810367.3884,23374630.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21918890.6254,22290455.3374,0.0000,0.0000,0.0000,0.0000
50,0.0000,0.0000,0.0000,0.0000,25677050.7744,0.0000,0.0000,24254695.1464,21770922.5144,0.0000,0.0000,25266086.8784,0.0000,0.0000,20658079.7244,0.0000,22796952.7224,23370792.4634,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21908978.2994,22303299.0704,0.0000,0.0000,0.0000,0.0000
51,0.0000,0.0000,0.0000,0.0000,25697513.0504,0.0000,0.0000,24272914.4684,21754189.1844,0.0000,0.0000,25244703.1634,0.0000,0.0000,20661801.0664,0.0000,22783613.5304,23367061.9934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21899103.5384,22316200.3524,0.0000,0.0000,0.0000,0.0000
52,0.0000,0.0000,0.0000,0.0000,25717950.2944,0.0000,0.0000,24291150.7704,21737504.8804,0.0000,0.0000,25223335.4764,0.0000,0.0000,20665625.9794,0.0000,22770353.4064,23363438.5584,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21889265.4324,22329158.9404,0.0000,0.0000,0.0000,0.0000
53,0.0000,0.0000,0.0000,0.0000,25738367.7584,0.0000,0.0000,24309408.9434,21720869.8964,0.0000,0.0000,25201980.9254,0.0000,0.0000,20669553.9314,0.0000,22757169.0004,23359921.1044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21879465.0204,22342173.5824,0.0000,0.0000,0.0000,0.0000
54,0.0000,0.0000,0.0000,0.0000,25758765.7024,0.0000,0.0000,24327683.1984,21704283.1744,0.0000,0.0000,25180642.0854,0.0000,0.0000,20673585.6394,0.0000,22744063.9764,23356510.9614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21869701.9104,22355244.3684,0.0000,0.0000,0.0000,0.0000
55,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24345976.7744,21687746.6614,0.0000,0.0000,25159316.5924,0.0000,0.0000,20677720.9034,0.0000,22731037.0904,23353207.3734,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21859976.6564,22368371.8024,0.0000,0.0000,0.0000,0.0000
56,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24364288.0664,21671259.9924,0.0000,0.0000,25138008.4074,0.0000,0.0000,20681959.6014,0.0000,22718089.5694,23350010.9964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21850288.6844,22381554.2404,0.0000,0.0000,0.0000,0.0000
57,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24382617.8514,21654823.2234,0.0000,0.0000,25116716.3544,0.0000,0.0000,20686301.5374,0.0000,22705220.9614,23346921.3314,0.0000,0.0000,0.0000,24968215.7004,0.0000,0.0000,0.0000,0.0000,21840637.8134,22394791.2484,0.0000,0.0000,0.0000,0.0000
58,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24400965.2134,21638436.8354,0.0000,0.0000,25095441.3114,0.0000,0.0000,20690747.1774,0.0000,22692432.4114,23343939.7724,0.0000,0.0000,0.0000,24956178.7874,0.0000,0.0000,0.0000,0.0000,21831025.9444,22408083.6064,0.0000,0.0000,0.0000,0.0000
59,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24419331.2664,21622101.3284,0.0000,0.0000,25074181.6964,0.0000,0.0000,20695295.3854,0.0000,22679724.0154,23341063.9764,0.0000,0.0000,0.0000,24944228.3574,0.0000,0.0000,0.0000,0.0000,21821451.5374,22421430.9724,0.0000,0.0000,0.0000,0.0000
60,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24437714.5814,21605816.7334,0.0000,0.0000,25052938.6004,0.0000,0.0000,20699947.2484,0.0000,22667097.6584,23338296.4414,0.0000,0.0000,0.0000,24932357.1204,0.0000,0.0000,0.0000,0.0000,21811915.0934,22434831.8974,0.0000,0.0000,0.0000,0.0000
61,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24456115.4724,21589582.9534,0.0000,0.0000,25031712.8464,0.0000,0.0000,20704702.2784,0.0000,22654551.4134,23335635.7374,0.0000,0.0000,0.0000,24920567.3354,0.0000,0.0000,0.0000,0.0000,21802416.5884,22448286.6814,0.0000,0.0000,0.0000,0.0000
62,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24474533.6214,21573401.3474,0.0000,0.0000,25010504.7554,0.0000,0.0000,20709560.6504,0.0000,22642088.4784,23333083.0404,0.0000,0.0000,0.0000,24908860.4354,0.0000,0.0000,0.0000,0.0000,21792956.2294,22461794.6914,0.0000,0.0000,0.0000,0.0000
63,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24492969.0994,21557271.2084,0.0000,0.0000,24989315.4824,0.0000,0.0000,20714522.1044,0.0000,22629707.0684,23330636.4974,0.0000,0.0000,0.0000,24897236.1924,0.0000,0.0000,0.0000,0.0000,21783534.8964,22475355.8964,0.0000,0.0000,0.0000,0.0000
64,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24511419.9994,21541193.3314,0.0000,0.0000,24968143.4114,0.0000,0.0000,20719586.5684,0.0000,22617408.2094,23328298.9984,0.0000,0.0000,0.0000,24885694.5494,0.0000,0.0000,0.0000,0.0000,21774151.2314,22488969.7594,0.0000,0.0000,0.0000,0.0000
65,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24529890.1104,21525167.6164,0.0000,0.0000,24946990.6784,0.0000,0.0000,20724754.2994,0.0000,22605193.4044,23326067.2774,0.0000,0.0000,0.0000,24874235.3184,0.0000,0.0000,0.0000,0.0000,21764806.4384,22502635.3804,0.0000,0.0000,0.0000,0.0000
66,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24548376.4144,21509195.0094,0.0000,0.0000,24925855.6724,0.0000,0.0000,20730024.9484,0.0000,22593061.7914,23323942.8844,0.0000,0.0000,0.0000,24862860.1804,0.0000,0.0000,0.0000,0.0000,21755500.2604,22516353.6924,0.0000,0.0000,0.0000,0.0000
67,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24566879.1044,21493275.0424,0.0000,0.0000,24904741.2684,0.0000,0.0000,20735398.3374,0.0000,22581015.3194,23321927.6954,0.0000,0.0000,0.0000,24851567.1454,0.0000,0.0000,0.0000,0.0000,21746232.8584,22530123.2694,0.0000,0.0000,0.0000,0.0000
68,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24585396.5484,21477408.7414,0.0000,0.0000,24883645.9224,0.0000,0.0000,20740874.5524,0.0000,22569052.5434,23320019.0374,0.0000,0.0000,0.0000,24840361.5374,0.0000,0.0000,0.0000,0.0000,21737004.1544,22543943.6684,0.0000,0.0000,0.0000,0.0000
69,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24603933.2304,21461595.8144,0.0000,0.0000,24862570.1764,0.0000,0.0000,20746453.7034,0.0000,22557174.2674,23318218.6564,0.0000,0.0000,0.0000,24829238.3724,0.0000,0.0000,0.0000,0.0000,21727814.4054,22557815.2484,0.0000,0.0000,0.0000,0.0000
70,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24622483.9864,21445837.0664,0.0000,0.0000,24841514.8754,0.0000,0.0000,20752135.3074,0.0000,22545383.1364,23316525.0544,0.0000,0.0000,0.0000,24818200.6864,0.0000,0.0000,0.0000,0.0000,21718663.4304,22571736.6694,0.0000,0.0000,0.0000,0.0000
71,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24641051.8684,21430132.2494,0.0000,0.0000,24820479.2224,0.0000,0.0000,20757919.5214,0.0000,22533676.3344,23314939.5374,0.0000,0.0000,0.0000,24807249.1614,0.0000,0.0000,0.0000,0.0000,21709551.9214,22585708.9444,0.0000,0.0000,0.0000,0.0000
72,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24659635.1804,21414481.8214,0.0000,0.0000,24799464.3364,0.0000,0.0000,20763806.3634,0.0000,22522057.2984,23313461.8494,0.0000,0.0000,0.0000,24796381.3464,0.0000,0.0000,0.0000,0.0000,21700479.7924,22599730.9094,0.0000,0.0000,0.0000,0.0000
73,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24678234.0614,21398886.1714,0.0000,0.0000,24778470.4014,0.0000,0.0000,20769795.7134,0.0000,22510525.3724,23312090.7604,0.0000,0.0000,0.0000,24785601.4134,0.0000,0.0000,0.0000,0.0000,21691446.7304,22613800.9414,0.0000,0.0000,0.0000,0.0000
74,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24696848.4544,21383345.8864,0.0000,0.0000,24757498.3764,0.0000,0.0000,20775887.2844,0.0000,22499079.6354,23310828.4174,0.0000,0.0000,0.0000,24774906.0534,0.0000,0.0000,0.0000,0.0000,21682453.4184,22627921.7244,0.0000,0.0000,0.0000,0.0000
75,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24715479.7174,21367860.9284,0.0000,0.0000,24736547.6614,0.0000,0.0000,20782081.2144,0.0000,22487722.2114,23309673.5064,0.0000,0.0000,0.0000,24764297.4924,0.0000,0.0000,0.0000,0.0000,21673499.3134,22642090.3674,0.0000,0.0000,0.0000,0.0000
