P1_Epoch,P1_sv_1,P1_sv_2,P1_sv_3,P1_sv_4,P1_sv_5,P1_sv_6,P1_sv_7,P1_sv_8,P1_sv_9,P1_sv_10,P1_sv_11,P1_sv_12,P1_sv_13,P1_sv_14,P1_sv_15,P1_sv_16,P1_sv_17,P1_sv_18,P1_sv_19,P1_sv_20,P1_sv_21,P1_sv_22,P1_sv_23,P1_sv_24,P1_sv_25,P1_sv_26,P1_sv_27,P1_sv_28,P1_sv_29,P1_sv_30,P1_sv_31,P1_sv_32
13,0.0000,0.0000,0.0000,0.0000,24173887.4984,0.0000,0.0000,24327091.8194,21746860.9904,25433153.4064,0.0000,24873804.6684,0.0000,0.0000,20348861.5954,0.0000,23267823.0574,23334925.2624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21808403.3504,22478876.1754,0.0000,0.0000,0.0000,0.0000
14,0.0000,0.0000,0.0000,0.0000,24194626.5434,0.0000,0.0000,24344014.9694,21731628.5024,25453972.4934,0.0000,24852293.3264,0.0000,0.0000,20348295.1324,0.0000,23254736.3444,23325287.7464,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21800271.9754,22492336.3144,0.0000,0.0000,0.0000,0.0000
15,0.0000,0.0000,0.0000,0.0000,24215373.7254,0.0000,0.0000,24360950.7054,21716440.1634,25474769.6064,0.0000,24830798.4294,0.0000,0.0000,20347820.2914,0.0000,23241713.5054,23315741.3174,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21792173.6994,22505853.5204,0.0000,0.0000,0.0000,0.0000
16,0.0000,0.0000,0.0000,0.0000,24236127.1034,0.0000,0.0000,24377894.5924,21701295.5734,25495549.2164,0.0000,24809320.9964,0.0000,0.0000,20347437.6184,0.0000,23228757.4574,23306294.0254,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21784107.3174,22519428.0284,0.0000,0.0000,0.0000,0.0000
17,0.0000,0.0000,0.0000,0.0000,24256885.3624,0.0000,0.0000,24394848.8364,21686196.1804,25516306.3814,0.0000,24787858.9994,0.0000,0.0000,20347146.0504,0.0000,23215865.9164,23296939.8374,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21776073.4394,22533059.3624,0.0000,0.0000,0.0000,0.0000
18,0.0000,0.0000,0.0000,0.0000,24277651.5874,0.0000,0.0000,24411811.0564,21671140.0004,25537046.1884,0.0000,24766416.8054,0.0000,0.0000,20346946.3904,0.0000,23203040.0674,23287679.9644,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21768072.1784,22546746.7384,0.0000,0.0000,0.0000,0.0000
19,0.0000,0.0000,0.0000,0.0000,24298422.0824,0.0000,0.0000,24428781.4154,21656128.8384,25557762.5754,0.0000,24744993.2114,0.0000,0.0000,20346838.9144,0.0000,23190280.3364,23278517.2414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21760103.2814,22560490.1934,0.0000,0.0000,0.0000,0.0000
20,0.0000,0.0000,0.0000,0.0000,24319200.2414,0.0000,0.0000,24445766.1164,21641163.7964,25578460.8354,0.0000,24723591.6504,0.0000,0.0000,20346825.5904,0.0000,23177589.3384,23269450.5434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21752169.3244,22574290.6864,0.0000,0.0000,0.0000,0.0000
21,0.0000,0.0000,0.0000,0.0000,24339979.1304,0.0000,0.0000,24462752.9574,21626241.6114,25599134.2644,0.0000,24702204.5954,0.0000,0.0000,20346901.9904,0.0000,23164964.0654,23260478.4754,0.0000,0.0000,0.0000,25523676.9544,0.0000,0.0000,0.0000,0.0000,21744264.3664,22588144.3174,0.0000,0.0000,0.0000,0.0000
22,0.0000,0.0000,0.0000,0.0000,24360763.4264,0.0000,0.0000,24479752.1054,21611365.4534,25619785.4874,0.0000,24680837.2254,0.0000,0.0000,20347072.1004,0.0000,23152407.8554,23251602.4374,0.0000,0.0000,0.0000,25507750.4684,0.0000,0.0000,0.0000,0.0000,21736393.2204,22602054.2634,0.0000,0.0000,0.0000,0.0000
23,0.0000,0.0000,0.0000,0.0000,24381548.5984,0.0000,0.0000,24496757.2914,21596532.6304,25640412.9094,0.0000,24659490.4194,0.0000,0.0000,20347332.9434,0.0000,23139917.7674,23242824.2144,0.0000,0.0000,0.0000,25491878.3734,0.0000,0.0000,0.0000,0.0000,21728552.5454,22616015.6544,0.0000,0.0000,0.0000,0.0000
24,0.0000,0.0000,0.0000,0.0000,24402337.7344,0.0000,0.0000,24513772.3274,21581745.7914,25661019.8484,0.0000,24638162.7044,0.0000,0.0000,20347688.1564,0.0000,23127499.2184,23234143.1374,0.0000,0.0000,0.0000,25476065.8104,0.0000,0.0000,0.0000,0.0000,21720745.7994,22630033.6564,0.0000,0.0000,0.0000,0.0000
25,0.0000,0.0000,0.0000,0.0000,24423130.1174,0.0000,0.0000,24530795.0254,21567005.4104,25681601.6014,0.0000,24616858.8714,0.0000,0.0000,20348136.1164,0.0000,23115149.0284,23225558.8024,0.0000,0.0000,0.0000,25460309.1574,0.0000,0.0000,0.0000,0.0000,21712971.6394,22644102.9304,0.0000,0.0000,0.0000,0.0000
26,0.0000,0.0000,0.0000,0.0000,24443922.0724,0.0000,0.0000,24547826.9214,21552309.3214,25702160.3184,0.0000,24595570.8534,0.0000,0.0000,20348677.1334,0.0000,23102870.1504,23217071.6294,0.0000,0.0000,0.0000,25444607.9944,0.0000,0.0000,0.0000,0.0000,21705229.7344,22658227.9684,0.0000,0.0000,0.0000,0.0000
27,0.0000,0.0000,0.0000,0.0000,24464716.8744,0.0000,0.0000,24564867.5564,21537660.5274,0.0000,0.0000,24574308.6714,0.0000,0.0000,20349311.2114,0.0000,23090661.1834,23208683.2684,0.0000,0.0000,0.0000,25428971.2264,0.0000,0.0000,0.0000,0.0000,21697520.3464,22672404.1524,0.0000,0.0000,0.0000,0.0000
28,0.0000,0.0000,0.0000,0.0000,24485510.1844,0.0000,0.0000,24581914.2654,21523057.5394,0.0000,0.0000,24553066.2044,0.0000,0.0000,20350038.8474,0.0000,23078522.9074,23200391.8224,0.0000,0.0000,0.0000,25413386.6284,0.0000,0.0000,0.0000,0.0000,21689843.0194,22686632.3634,0.0000,0.0000,0.0000,0.0000
29,0.0000,0.0000,0.0000,0.0000,24506305.7524,0.0000,0.0000,24598972.6324,21508499.8534,0.0000,0.0000,24531846.6014,0.0000,0.0000,20350860.0214,0.0000,23066457.7714,23192197.6864,0.0000,0.0000,0.0000,25397865.7764,0.0000,0.0000,0.0000,0.0000,21682197.9724,22700914.2074,0.0000,0.0000,0.0000,0.0000
30,0.0000,0.0000,0.0000,0.0000,24527100.1034,0.0000,0.0000,24616034.1094,21493988.9444,0.0000,0.0000,24510649.4054,0.0000,0.0000,20351774.1814,0.0000,23054462.7794,23184106.0554,0.0000,0.0000,0.0000,25382399.3794,0.0000,0.0000,0.0000,0.0000,21674585.2404,22715246.2894,0.0000,0.0000,0.0000,0.0000
31,0.0000,0.0000,0.0000,0.0000,24547893.4104,0.0000,0.0000,24633108.0014,21479524.9134,0.0000,0.0000,24489472.7454,0.0000,0.0000,20352782.6094,0.0000,23042542.1754,23176109.7354,0.0000,0.0000,0.0000,25366998.7534,0.0000,0.0000,0.0000,0.0000,21667005.6314,22729629.5684,0.0000,0.0000,0.0000,0.0000
32,0.0000,0.0000,0.0000,0.0000,24568685.3554,0.0000,0.0000,24650188.5874,21465108.1574,0.0000,0.0000,24468321.8124,0.0000,0.0000,20353885.0394,0.0000,23030694.3604,23168213.7254,0.0000,0.0000,0.0000,25351654.6444,0.0000,0.0000,0.0000,0.0000,21659458.1664,22744063.5514,0.0000,0.0000,0.0000,0.0000
33,0.0000,0.0000,0.0000,0.0000,24589473.9664,0.0000,0.0000,24667276.6454,21450737.1254,0.0000,0.0000,24447193.5334,0.0000,0.0000,20355080.3994,0.0000,23018918.5544,23160416.8774,0.0000,0.0000,0.0000,25336370.4774,0.0000,0.0000,0.0000,0.0000,21651942.1164,22758546.9404,0.0000,0.0000,0.0000,0.0000
34,0.0000,0.0000,0.0000,0.0000,24610261.5574,0.0000,0.0000,24684370.6904,21436414.2924,0.0000,0.0000,24426089.5154,0.0000,0.0000,20356370.5364,0.0000,23007218.8684,23152718.6804,0.0000,0.0000,0.0000,25321154.3004,0.0000,0.0000,0.0000,0.0000,21644459.2444,22773081.5224,0.0000,0.0000,0.0000,0.0000
35,0.0000,0.0000,0.0000,0.0000,24631045.6104,0.0000,0.0000,24701472.4724,21422138.1474,0.0000,0.0000,24405009.4364,0.0000,0.0000,20357754.3914,0.0000,22995592.9574,23145121.3074,0.0000,0.0000,0.0000,25305993.4894,0.0000,0.0000,0.0000,0.0000,21637008.1854,22787665.9174,0.0000,0.0000,0.0000,0.0000
36,0.0000,0.0000,0.0000,0.0000,24651826.1314,0.0000,0.0000,24718581.1974,21407909.8584,0.0000,0.0000,24383953.8734,0.0000,0.0000,20359233.0734,0.0000,22984042.7524,23137624.0124,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21629589.9394,22802297.6404,0.0000,0.0000,0.0000,0.0000
37,0.0000,0.0000,0.0000,0.0000,24672602.5324,0.0000,0.0000,24735699.2084,21393728.6464,0.0000,0.0000,24362923.9554,0.0000,0.0000,20360806.2614,0.0000,22972567.6964,23130226.3724,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21622204.2024,22816980.1464,0.0000,0.0000,0.0000,0.0000
38,0.0000,0.0000,0.0000,0.0000,24693374.3224,0.0000,0.0000,24752824.5744,21379596.1064,0.0000,0.0000,24341918.2044,0.0000,0.0000,20362473.4214,0.0000,22961168.3774,23122931.6364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21614850.6814,22831709.8624,0.0000,0.0000,0.0000,0.0000
39,0.0000,0.0000,0.0000,0.0000,24714140.5154,0.0000,0.0000,24769955.3884,21365510.0394,0.0000,0.0000,24320938.9394,0.0000,0.0000,20364235.1164,0.0000,22949845.3814,23115732.8554,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21607529.0064,22846487.0614,0.0000,0.0000,0.0000,0.0000
40,0.0000,0.0000,0.0000,0.0000,24734901.5814,0.0000,0.0000,24787094.4904,21351473.4784,0.0000,0.0000,24299986.2994,0.0000,0.0000,20366091.7334,0.0000,22938600.9554,23108639.5604,0.0000,0.0000,0.0000,25231143.8444,0.0000,0.0000,0.0000,0.0000,21600240.1124,22861312.3684,0.0000,0.0000,0.0000,0.0000
41,0.0000,0.0000,0.0000,0.0000,24755655.5384,0.0000,0.0000,24804237.7444,21337484.6244,0.0000,0.0000,24279058.6824,0.0000,0.0000,20368042.9994,0.0000,22927432.6164,23101645.2174,0.0000,0.0000,0.0000,25216363.4844,0.0000,0.0000,0.0000,0.0000,21592983.3304,22876185.0524,0.0000,0.0000,0.0000,0.0000
42,0.0000,0.0000,0.0000,0.0000,24776405.0374,0.0000,0.0000,24821391.9004,21323545.3484,0.0000,0.0000,24258158.2124,0.0000,0.0000,20370089.6354,0.0000,22916343.1224,23094751.9974,0.0000,0.0000,0.0000,25201650.0984,0.0000,0.0000,0.0000,0.0000,21585759.4124,22891104.2644,0.0000,0.0000,0.0000,0.0000
43,0.0000,0.0000,0.0000,0.0000,24797147.8654,0.0000,0.0000,24838550.7944,21309653.1284,0.0000,0.0000,24237285.6834,0.0000,0.0000,20372231.0374,0.0000,22905332.1934,23087961.1844,0.0000,0.0000,0.0000,25187001.9234,0.0000,0.0000,0.0000,0.0000,21578568.1014,22906069.6644,0.0000,0.0000,0.0000,0.0000
44,0.0000,0.0000,0.0000,0.0000,24817879.8814,0.0000,0.0000,24855716.5864,21295811.4574,0.0000,0.0000,24216439.5004,0.0000,0.0000,20374466.9344,0.0000,22894399.3404,23081273.2374,0.0000,0.0000,0.0000,25172416.6494,0.0000,0.0000,0.0000,0.0000,21571408.6714,22921080.4834,0.0000,0.0000,0.0000,0.0000
45,0.0000,0.0000,0.0000,0.0000,24838605.9104,0.0000,0.0000,24872888.3394,21282017.7924,0.0000,0.0000,24195622.0284,0.0000,0.0000,20376798.2534,0.0000,22883547.3134,23074685.8694,0.0000,0.0000,0.0000,25157899.9284,0.0000,0.0000,0.0000,0.0000,21564281.2084,22936136.9604,0.0000,0.0000,0.0000,0.0000
46,0.0000,0.0000,0.0000,0.0000,24859321.4754,0.0000,0.0000,24890066.6224,21268273.5394,0.0000,0.0000,24174832.7314,0.0000,0.0000,20379224.9924,0.0000,22872774.3984,23068201.0024,0.0000,0.0000,0.0000,25143448.2584,0.0000,0.0000,0.0000,0.0000,21557186.4214,22951237.5324,0.0000,0.0000,0.0000,0.0000
47,0.0000,0.0000,0.0000,0.0000,24880029.3834,0.0000,0.0000,24907252.1934,21254579.0884,0.0000,0.0000,24154071.6894,0.0000,0.0000,20381746.6224,0.0000,22862081.8484,23061816.5994,0.0000,0.0000,0.0000,25129068.8104,0.0000,0.0000,0.0000,0.0000,21550124.0874,22966385.3614,0.0000,0.0000,0.0000,0.0000
48,0.0000,0.0000,0.0000,0.0000,24900727.8784,0.0000,0.0000,24924442.5134,21240934.0134,0.0000,0.0000,24133341.0564,0.0000,0.0000,20384363.9164,0.0000,22851470.6644,23055539.2414,0.0000,0.0000,0.0000,25114745.4664,0.0000,0.0000,0.0000,0.0000,21543094.6094,22981575.4134,0.0000,0.0000,0.0000,0.0000
49,0.0000,0.0000,0.0000,0.0000,24921415.7234,0.0000,0.0000,24941638.4944,21227338.6644,0.0000,0.0000,24112638.0064,0.0000,0.0000,20387076.3994,0.0000,22840940.1004,23049361.7984,0.0000,0.0000,0.0000,25100505.5584,0.0000,0.0000,0.0000,0.0000,21536096.9854,22996810.6194,0.0000,0.0000,0.0000,0.0000
50,0.0000,0.0000,0.0000,0.0000,24942092.5314,0.0000,0.0000,24958844.8114,21213792.7384,0.0000,0.0000,24091964.7094,0.0000,0.0000,20389883.6754,0.0000,22830490.9244,23043286.7974,0.0000,0.0000,0.0000,25086315.4584,0.0000,0.0000,0.0000,0.0000,21529131.6064,23012087.4104,0.0000,0.0000,0.0000,0.0000
51,0.0000,0.0000,0.0000,0.0000,24962758.8074,0.0000,0.0000,24976055.0884,21200297.8264,0.0000,0.0000,24071321.1104,0.0000,0.0000,20392787.5294,0.0000,22820124.7594,23037316.2824,0.0000,0.0000,0.0000,25072210.5174,0.0000,0.0000,0.0000,0.0000,21522199.5064,23027408.9474,0.0000,0.0000,0.0000,0.0000
52,0.0000,0.0000,0.0000,0.0000,24983412.5744,0.0000,0.0000,24993269.2444,21186853.1754,0.0000,0.0000,24050708.4974,0.0000,0.0000,20395786.7234,0.0000,22809840.6844,23031447.2114,0.0000,0.0000,0.0000,25058166.3114,0.0000,0.0000,0.0000,0.0000,21515298.9864,23042772.9634,0.0000,0.0000,0.0000,0.0000
53,0.0000,0.0000,0.0000,0.0000,25004054.4854,0.0000,0.0000,25010492.0924,21173458.8094,0.0000,0.0000,24030127.3624,0.0000,0.0000,20398881.1264,0.0000,22799640.1484,23025683.5874,0.0000,0.0000,0.0000,25044190.9844,0.0000,0.0000,0.0000,0.0000,21508430.5164,23058177.7014,0.0000,0.0000,0.0000,0.0000
54,0.0000,0.0000,0.0000,0.0000,25024685.3224,0.0000,0.0000,25027719.1984,21160115.3584,0.0000,0.0000,24009577.3544,0.0000,0.0000,20402072.2014,0.0000,22789523.6134,23020022.5814,0.0000,0.0000,0.0000,25030288.7934,0.0000,0.0000,0.0000,0.0000,21501596.0054,23073626.7524,0.0000,0.0000,0.0000,0.0000
55,0.0000,0.0000,0.0000,0.0000,25045300.9854,0.0000,0.0000,25044951.0904,21146822.0114,0.0000,0.0000,23989057.0314,0.0000,0.0000,20405357.8004,0.0000,22779490.0344,23014466.5524,0.0000,0.0000,0.0000,25016456.7624,0.0000,0.0000,0.0000,0.0000,21494792.6864,23089116.4864,0.0000,0.0000,0.0000,0.0000
56,0.0000,0.0000,0.0000,0.0000,25065905.2884,0.0000,0.0000,25062192.5794,21133580.5284,0.0000,0.0000,23968569.7904,0.0000,0.0000,20408740.1354,0.0000,22769541.6424,23009014.0554,0.0000,0.0000,0.0000,25002696.9224,0.0000,0.0000,0.0000,0.0000,21488022.5964,23104646.4964,0.0000,0.0000,0.0000,0.0000
57,0.0000,0.0000,0.0000,0.0000,25086492.8104,0.0000,0.0000,25079432.7394,21120389.8204,0.0000,0.0000,23948114.7014,0.0000,0.0000,20412217.8514,0.0000,22759678.2924,23003664.4774,0.0000,0.0000,0.0000,24989004.9834,0.0000,0.0000,0.0000,0.0000,21481284.6424,23120218.9014,0.0000,0.0000,0.0000,0.0000
58,0.0000,0.0000,0.0000,0.0000,25107067.5274,0.0000,0.0000,25096683.2194,21107250.8004,0.0000,0.0000,23927690.9464,0.0000,0.0000,20415791.2214,0.0000,22749899.2014,22998420.9124,0.0000,0.0000,0.0000,24975382.1304,0.0000,0.0000,0.0000,0.0000,21474578.9874,23135828.9804,0.0000,0.0000,0.0000,0.0000
59,0.0000,0.0000,0.0000,0.0000,25127625.5344,0.0000,0.0000,0.0000,21094163.7704,0.0000,0.0000,23907300.8454,0.0000,0.0000,20419461.4144,0.0000,22740207.4824,22993280.1454,0.0000,0.0000,0.0000,24961834.1114,0.0000,0.0000,0.0000,0.0000,21467906.6874,23151481.0604,0.0000,0.0000,0.0000,0.0000
60,0.0000,0.0000,0.0000,0.0000,25148169.7554,0.0000,0.0000,25131196.7234,21081128.0074,0.0000,0.0000,23886944.4234,0.0000,0.0000,20423226.6204,0.0000,22730600.4894,22988246.2234,0.0000,0.0000,0.0000,24948358.3634,0.0000,0.0000,0.0000,0.0000,21461266.0944,23167171.2134,0.0000,0.0000,0.0000,0.0000
61,0.0000,0.0000,0.0000,0.0000,25168697.8984,0.0000,0.0000,0.0000,21068144.5824,0.0000,0.0000,23866621.0194,0.0000,0.0000,20427088.2994,0.0000,22721080.1774,22983313.6074,0.0000,0.0000,0.0000,24934955.2124,0.0000,0.0000,0.0000,0.0000,21454658.1154,23182902.2634,0.0000,0.0000,0.0000,0.0000
62,0.0000,0.0000,0.0000,0.0000,25189208.9634,0.0000,0.0000,0.0000,21055212.7804,0.0000,0.0000,23846330.4984,0.0000,0.0000,20431045.9814,0.0000,22711647.8814,22978488.1834,0.0000,0.0000,0.0000,24921628.7374,0.0000,0.0000,0.0000,0.0000,21448083.1964,23198671.2624,0.0000,0.0000,0.0000,0.0000
63,0.0000,0.0000,0.0000,0.0000,25209703.3564,0.0000,0.0000,0.0000,21042333.3914,0.0000,0.0000,23826075.9434,0.0000,0.0000,20435099.7134,0.0000,22702302.7514,22973766.2164,0.0000,0.0000,0.0000,24908374.2014,0.0000,0.0000,0.0000,0.0000,21441540.6904,23214478.3004,0.0000,0.0000,0.0000,0.0000
64,0.0000,0.0000,0.0000,0.0000,25230181.6504,0.0000,0.0000,0.0000,21029507.7624,0.0000,0.0000,23805855.1924,0.0000,0.0000,20439249.6414,0.0000,22693045.9044,22969150.9494,0.0000,0.0000,0.0000,24895192.6334,0.0000,0.0000,0.0000,0.0000,21435030.8554,23230324.3524,0.0000,0.0000,0.0000,0.0000
65,0.0000,0.0000,0.0000,0.0000,25250638.9064,0.0000,0.0000,0.0000,21016733.1764,0.0000,0.0000,23785668.9974,0.0000,0.0000,20443494.9624,0.0000,22683875.6964,22964640.4954,0.0000,0.0000,0.0000,24882085.3574,0.0000,0.0000,0.0000,0.0000,21428553.3774,23246207.0464,0.0000,0.0000,0.0000,0.0000
66,0.0000,0.0000,0.0000,0.0000,25271078.4144,0.0000,0.0000,0.0000,21004012.1744,0.0000,0.0000,23765519.0354,0.0000,0.0000,20447837.0704,0.0000,22674794.8284,22960232.7334,0.0000,0.0000,0.0000,24869050.9704,0.0000,0.0000,0.0000,0.0000,21422108.2264,23262126.2364,0.0000,0.0000,0.0000,0.0000
67,0.0000,0.0000,0.0000,0.0000,25291498.5364,0.0000,0.0000,0.0000,20991344.6844,0.0000,0.0000,23745404.2574,0.0000,0.0000,20452275.0674,0.0000,22665804.3234,22955933.1464,0.0000,0.0000,0.0000,24856089.6244,0.0000,0.0000,0.0000,0.0000,21415696.5684,23278083.1734,0.0000,0.0000,0.0000,0.0000
68,0.0000,0.0000,0.0000,0.0000,25311900.5074,0.0000,0.0000,0.0000,20978729.5024,0.0000,0.0000,23725324.9684,0.0000,0.0000,20456809.0674,0.0000,22656902.1754,22951738.0264,0.0000,0.0000,0.0000,24843213.0144,0.0000,0.0000,0.0000,0.0000,21409316.9284,23294077.8054,0.0000,0.0000,0.0000,0.0000
69,0.0000,0.0000,0.0000,0.0000,25332282.7194,0.0000,0.0000,0.0000,20966168.7564,0.0000,0.0000,23705281.5534,0.0000,0.0000,20461439.6994,0.0000,22648090.2754,22947649.8394,0.0000,0.0000,0.0000,24830407.9024,0.0000,0.0000,0.0000,0.0000,21402970.5884,23310106.7074,0.0000,0.0000,0.0000,0.0000
70,0.0000,0.0000,0.0000,0.0000,25352645.1814,0.0000,0.0000,0.0000,20953661.6404,0.0000,0.0000,23685275.4394,0.0000,0.0000,20466165.9964,0.0000,22639368.9244,22943666.4184,0.0000,0.0000,0.0000,24817675.2814,0.0000,0.0000,0.0000,0.0000,21396656.6794,23326172.3764,0.0000,0.0000,0.0000,0.0000
71,0.0000,0.0000,0.0000,0.0000,25372986.2214,0.0000,0.0000,0.0000,20941208.0024,0.0000,0.0000,23665305.4114,0.0000,0.0000,20470988.2624,0.0000,22630737.3814,22939788.3654,0.0000,0.0000,0.0000,24805015.6934,0.0000,0.0000,0.0000,0.0000,21390375.5184,23342272.2794,0.0000,0.0000,0.0000,0.0000
72,0.0000,0.0000,0.0000,0.0000,25393306.1014,0.0000,0.0000,0.0000,20928808.0244,0.0000,0.0000,23645374.1624,0.0000,0.0000,20475907.0804,0.0000,22622198.3954,22936017.8264,0.0000,0.0000,0.0000,24792443.0734,0.0000,0.0000,0.0000,0.0000,21384127.2734,23358407.6394,0.0000,0.0000,0.0000,0.0000
73,0.0000,0.0000,0.0000,0.0000,25413604.2804,0.0000,0.0000,0.0000,20916462.9674,0.0000,0.0000,23625480.0764,0.0000,0.0000,20480921.7664,0.0000,22613749.8724,22932351.2504,0.0000,0.0000,0.0000,24779944.6314,0.0000,0.0000,0.0000,0.0000,21377911.4834,23374577.6744,0.0000,0.0000,0.0000,0.0000
74,0.0000,0.0000,0.0000,0.0000,25433878.3784,0.0000,0.0000,0.0000,20904170.3714,0.0000,0.0000,23605623.0294,0.0000,0.0000,20486031.5924,0.0000,22605392.9214,22928791.2004,0.0000,0.0000,0.0000,24767523.2614,0.0000,0.0000,0.0000,0.0000,21371727.7414,23390780.4834,0.0000,0.0000,0.0000,0.0000
