0.00,0.00,0.00,0.00,0.00,25570379.01,0.00,0.00,21651365.62,21758800.38,23276455.90,0.00,22563495.17,0.00,0.00,23403639.56,0.00,24303858.82,24429078.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20346804.88,23188781.56,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25591067.03,0.00,0.00,21636415.69,21750871.66,25536152.51,24724320.39,22577306.55,0.00,0.00,23389938.70,0.00,24324636.65,24446058.89,0.00,0.00,0.00,23267412.89,0.00,0.00,0.00,0.00,20346802.16,23176091.91,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25611730.41,0.00,0.00,21621509.57,21742973.19,25520181.46,24702935.11,22591171.20,0.00,0.00,23376295.78,0.00,24345417.01,24463046.34,0.00,0.00,0.00,23258462.36,0.00,0.00,0.00,0.00,20346889.33,23163468.33,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25632370.26,0.00,0.00,21606648.26,21735106.94,25504269.07,24681569.98,22605089.76,0.00,0.00,23362713.00,0.00,24366199.30,24480042.94,0.00,0.00,0.00,23249607.86,0.00,0.00,0.00,0.00,20347069.40,23150912.88,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25652987.46,0.00,0.00,21591831.06,21727272.45,25488408.44,24660224.28,22619064.07,0.00,0.00,23349190.02,0.00,24386986.42,24497045.79,0.00,0.00,0.00,23240851.73,0.00,0.00,0.00,0.00,20347340.92,23138425.13,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25673582.35,0.00,0.00,21577060.81,21719471.64,25472606.05,24638899.63,22633090.98,0.00,0.00,23335729.55,0.00,24407774.56,24514058.33,0.00,0.00,0.00,23232192.03,0.00,0.00,0.00,0.00,20347706.82,23126006.44,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25694151.62,0.00,0.00,21562336.73,21711703.16,25456863.96,24617595.29,22647171.45,0.00,0.00,23322327.14,0.00,24428565.98,24531082.44,0.00,0.00,0.00,23223630.65,0.00,0.00,0.00,0.00,20348165.31,23113657.48,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25441179.71,0.00,0.00,21547657.63,21703966.80,24596311.31,0.00,22661305.97,0.00,0.00,23308988.54,0.00,24449357.98,24548113.22,0.00,0.00,0.00,23215166.78,0.00,0.00,0.00,0.00,20348717.09,23101380.20,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25425551.32,0.00,0.00,21533023.70,21696263.23,24575049.84,0.00,22675492.92,0.00,0.00,23295711.35,0.00,24470152.28,24565150.73,0.00,0.00,0.00,23206801.63,0.00,0.00,0.00,0.00,20349362.09,23089171.40,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25409985.18,0.00,0.00,21518437.04,21688591.89,24553809.05,0.00,22689731.82,0.00,0.00,23282497.47,0.00,24490945.89,24582196.84,0.00,0.00,0.00,23198533.23,0.00,0.00,0.00,0.00,20350100.09,23077035.47,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25394473.47,0.00,0.00,21503896.43,21680952.26,24532590.77,24339979.13,22704023.23,0.00,0.00,23269346.99,0.00,24511740.26,24599251.09,0.00,0.00,0.00,23190363.00,0.00,0.00,0.00,0.00,20350931.60,23064970.12,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25379025.68,0.00,0.00,21489401.64,21673345.53,24511394.16,24360763.43,22718365.01,0.00,0.00,23256260.23,0.00,24532532.68,24616313.61,0.00,0.00,0.00,23182289.80,0.00,0.00,0.00,0.00,20351856.90,23052977.81,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25363634.97,0.00,0.00,21474953.98,21665771.26,24490221.71,24381548.60,22732758.24,0.00,0.00,23243238.34,0.00,24553325.33,24633384.53,0.00,0.00,0.00,23174317.61,0.00,0.00,0.00,0.00,20352875.86,23041057.95,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25348307.09,0.00,0.00,21460553.32,21658229.36,24469070.08,24402337.73,22747202.06,0.00,0.00,23230280.45,0.00,24574115.39,24650461.70,0.00,0.00,0.00,23166444.64,0.00,0.00,0.00,0.00,20353988.66,23029210.90,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25333038.86,0.00,0.00,21446199.43,21650719.50,24447944.48,24423130.12,22761696.30,0.00,0.00,23217387.20,0.00,24594904.51,24667549.12,0.00,0.00,0.00,23158671.28,0.00,0.00,0.00,0.00,20355195.44,23017436.79,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25317830.44,0.00,0.00,21431892.58,21643242.44,24426841.18,24443922.07,22776239.40,0.00,0.00,23204560.89,0.00,24615688.92,24684641.39,0.00,0.00,0.00,23150995.64,0.00,0.00,0.00,0.00,20356496.34,23005738.23,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25302686.76,0.00,0.00,21417633.13,21635797.40,24405762.77,0.00,22790833.78,0.00,0.00,23191800.98,0.00,24636472.24,24701743.38,0.00,0.00,0.00,23143422.22,0.00,0.00,0.00,0.00,20357891.24,22994114.28,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25287606.69,0.00,0.00,21403420.78,21628384.61,24384708.27,0.00,22805475.69,0.00,0.00,23179109.40,0.00,24657250.52,24718850.84,0.00,0.00,0.00,23135947.63,0.00,0.00,0.00,0.00,20359380.29,22982564.49,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25272585.48,0.00,0.00,21389256.97,21621004.27,24363679.95,24701265.07,22820166.77,0.00,0.00,23166483.79,0.00,24678025.10,24735966.59,0.00,0.00,0.00,23128573.28,0.00,0.00,0.00,0.00,20360964.09,22971090.56,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25257630.11,0.00,0.00,21375140.36,21613656.84,24342676.43,24679897.29,22834905.11,0.00,0.00,23153925.61,0.00,24698793.64,24753089.30,0.00,0.00,0.00,23121301.24,0.00,0.00,0.00,0.00,20362642.22,22959692.03,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25242732.97,0.00,0.00,21361072.02,21606340.98,24321698.96,24658547.68,22849692.56,0.00,0.00,23141436.24,0.00,24719558.69,24770219.21,0.00,0.00,0.00,23114126.25,0.00,0.00,0.00,0.00,20364414.77,22948371.45,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25227904.36,0.00,0.00,21347052.43,21599058.29,24300746.88,24637219.37,22864526.65,0.00,0.00,23129016.23,0.00,24740318.45,24787356.53,0.00,0.00,0.00,23107054.06,0.00,0.00,0.00,0.00,20366282.59,22937127.92,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25213141.95,0.00,0.00,21333080.86,21591807.43,24279822.01,24615913.12,22879407.87,0.00,0.00,23116666.52,0.00,24761070.77,24804500.80,0.00,0.00,0.00,23100083.88,0.00,0.00,0.00,0.00,20368244.90,22925961.43,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25198442.29,0.00,0.00,21319157.70,21584589.15,24258922.76,24594626.57,22894336.98,0.00,0.00,23104386.49,0.00,24781815.42,24821651.35,0.00,0.00,0.00,23093215.86,0.00,0.00,0.00,0.00,20370301.90,22914873.12,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25183810.38,0.00,0.00,21305283.67,21577403.07,24238052.03,0.00,22909310.19,0.00,0.00,23092176.32,0.00,24802554.11,24838809.54,0.00,0.00,0.00,23086447.41,0.00,0.00,0.00,0.00,20372454.08,22903863.28,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25169242.17,0.00,0.00,21291458.08,21570249.53,24217207.55,0.00,22924330.34,0.00,0.00,23080037.67,0.00,24823286.06,24855973.61,0.00,0.00,0.00,23079782.83,0.00,0.00,0.00,0.00,20374701.10,22892932.65,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25154738.58,0.00,0.00,21277682.36,21563128.43,24196391.61,24329711.72,22939395.87,0.00,0.00,23067971.33,0.00,24844007.17,24873144.63,0.00,0.00,0.00,23073217.50,0.00,0.00,0.00,0.00,20377043.71,22882081.69,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25140306.86,0.00,0.00,21263955.04,21556039.89,24175604.26,24350494.60,22954505.71,0.00,0.00,23055976.40,0.00,24864721.12,24890321.37,0.00,0.00,0.00,23066757.60,0.00,0.00,0.00,0.00,20379481.12,22871310.35,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25125931.89,0.00,0.00,21250277.06,21548982.77,24154843.73,24371281.18,22969662.45,0.00,0.00,23044054.63,0.00,24885425.49,24907504.59,0.00,0.00,0.00,23060398.47,0.00,0.00,0.00,0.00,20382013.50,22860618.83,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25111636.16,0.00,0.00,21236649.56,21541959.05,24134113.35,24392071.04,22984860.20,0.00,0.00,23032205.07,0.00,24906120.91,24924695.07,0.00,0.00,0.00,23054141.45,0.00,0.00,0.00,0.00,20384641.52,22850008.63,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25097395.90,0.00,0.00,21223072.32,21534967.68,24113413.15,24412863.20,23000103.42,0.00,0.00,23020429.23,0.00,24926804.60,24941890.67,0.00,0.00,0.00,23047987.38,0.00,0.00,0.00,0.00,20387365.05,22839480.34,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25083240.79,0.00,0.00,21209544.08,21528008.18,24092741.85,24433656.99,23015390.44,0.00,0.00,23008727.67,0.00,24947477.33,24959090.37,0.00,0.00,0.00,23041937.24,0.00,0.00,0.00,0.00,20390183.87,22829033.08,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25069139.30,0.00,0.00,21196066.32,21521080.94,24072099.85,24454452.53,23030718.06,0.00,0.00,22997102.10,0.00,24968140.66,24976300.54,0.00,0.00,0.00,23035990.20,0.00,0.00,0.00,0.00,20393098.35,22818667.93,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25055115.75,0.00,0.00,21182639.09,21514186.62,24051489.29,0.00,23046090.80,0.00,0.00,22985550.52,0.00,24988790.41,24993513.55,0.00,0.00,0.00,23030146.03,0.00,0.00,0.00,0.00,20396108.32,22808386.19,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25041158.92,0.00,0.00,21169262.47,21507324.92,24030908.64,0.00,23061504.78,0.00,0.00,22974074.70,0.00,25009429.03,25010738.29,0.00,0.00,0.00,23024405.97,0.00,0.00,0.00,0.00,20399214.27,22798187.84,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25027270.32,0.00,0.00,21155936.42,21500495.77,24010359.35,0.00,23076958.99,0.00,0.00,22962674.61,0.00,25030054.69,25027965.16,0.00,0.00,0.00,23018768.80,0.00,0.00,0.00,0.00,20402415.83,22788071.47,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,25013454.41,0.00,0.00,21142661.75,21493698.52,23989842.58,0.00,23092458.38,0.00,0.00,22951350.26,0.00,25050666.60,25045195.98,0.00,0.00,0.00,23013235.96,0.00,0.00,0.00,0.00,20405713.22,22778039.74,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,24999705.04,0.00,0.00,21129437.77,21486933.96,23969354.83,0.00,23107996.54,0.00,0.00,22940104.12,0.00,25071265.70,25062435.32,0.00,0.00,0.00,23007806.02,0.00,0.00,0.00,0.00,20409106.26,22768093.13,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,24986030.32,0.00,0.00,21116265.24,21480201.92,23948902.54,24613505.70,23123575.29,0.00,0.00,22928935.43,0.00,25091850.18,25079678.47,0.00,0.00,0.00,23002481.48,0.00,0.00,0.00,0.00,20412595.03,22758231.94,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,24972424.78,0.00,0.00,21103144.08,21473502.46,23928479.72,24592216.81,23139193.62,0.00,0.00,22917845.56,0.00,25112416.90,25096924.96,0.00,0.00,0.00,22997260.36,0.00,0.00,0.00,0.00,20416179.53,22748454.74,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,24958894.58,0.00,0.00,21090074.44,21466835.12,23908090.91,24570950.82,23154852.90,0.00,0.00,22906833.00,0.00,25132973.32,25114185.71,0.00,0.00,0.00,22992143.10,0.00,0.00,0.00,0.00,20419860.04,22738763.02,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,24945437.24,0.00,0.00,21077057.48,21460201.28,23887736.75,0.00,23170552.59,0.00,0.00,22895899.88,0.00,25153513.88,25131443.67,0.00,0.00,0.00,22987132.65,0.00,0.00,0.00,0.00,20423637.25,22729159.42,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,24932053.34,0.00,0.00,24030127.36,21453599.28,25004054.49,0.00,23186290.89,0.00,0.00,22885045.83,0.00,25174033.71,21064091.54,0.00,0.00,0.00,22982225.32,0.00,0.00,0.00,0.00,20427509.69,22719641.43,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,24918740.42,0.00,0.00,24009577.35,21447029.96,25024685.32,0.00,23202066.81,0.00,0.00,22874271.42,0.00,25194540.35,21051178.46,0.00,0.00,0.00,22977423.41,0.00,0.00,0.00,0.00,20431478.52,22710210.12,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,24905499.24,0.00,0.00,23989057.03,21440493.27,25045300.99,0.00,23217881.84,0.00,0.00,22863578.36,0.00,25215029.08,21038317.53,0.00,0.00,0.00,22972726.79,0.00,0.00,0.00,0.00,20435543.30,22700867.14,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,24892335.05,0.00,0.00,23968569.79,21433988.63,25065905.29,0.00,23233732.81,0.00,0.00,22852965.31,0.00,25235498.35,21025508.92,0.00,0.00,0.00,22968134.17,0.00,0.00,0.00,0.00,20439703.71,22691610.83,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,24879242.24,0.00,0.00,23948114.70,21427517.62,25086492.81,0.00,23249623.01,0.00,0.00,22842433.35,0.00,25255953.37,21012753.18,0.00,0.00,0.00,22963646.46,0.00,0.00,0.00,0.00,20443960.39,22682443.65,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,24866227.89,0.00,0.00,23927690.95,21421078.66,25107067.53,0.00,23265550.80,0.00,0.00,22831984.26,0.00,25276386.97,21000051.30,0.00,0.00,0.00,22959263.61,0.00,0.00,0.00,0.00,20448313.61,22673364.58,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,24853288.19,0.00,0.00,23907300.85,21414672.14,25127625.53,0.00,23281515.04,0.00,0.00,22821615.65,0.00,25296802.70,20987401.46,0.00,0.00,0.00,22954987.68,0.00,0.00,0.00,0.00,20452762.61,22664375.51,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,24840422.24,0.00,0.00,23886944.42,21408299.06,25148169.76,0.00,23297515.08,0.00,0.00,22811330.99,0.00,25317199.06,20974805.60,0.00,0.00,0.00,22950818.06,0.00,0.00,0.00,0.00,20457308.25,22655475.45,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,24827630.23,0.00,0.00,23866621.02,21401957.92,25168697.90,0.00,23313552.07,0.00,0.00,22801128.83,0.00,25337574.73,20962262.92,0.00,0.00,0.00,22946753.69,0.00,0.00,0.00,0.00,20461949.28,22646665.10,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,24814917.10,0.00,0.00,23070381.65,21395649.88,24008592.75,0.00,23329623.86,0.00,0.00,22791010.34,0.00,25357930.94,20949774.43,0.00,0.00,0.00,22942792.51,0.00,0.00,0.00,0.00,20466686.80,22637945.21,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,24802285.30,0.00,0.00,23085863.24,21389374.65,23988071.08,0.00,23345728.89,0.00,0.00,22780975.92,0.00,25378264.90,20937338.93,0.00,0.00,0.00,22938940.03,0.00,0.00,0.00,0.00,20471520.21,22629316.91,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,24789722.96,0.00,0.00,23101385.56,21383132.27,23967581.82,0.00,23361870.64,0.00,0.00,22771025.98,0.00,25398578.14,20924958.55,0.00,0.00,0.00,22935191.05,0.00,0.00,0.00,0.00,20476450.15,22620779.37,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,24777241.22,0.00,0.00,23116950.16,21376921.34,23947126.87,0.00,23378047.59,0.00,0.00,22761160.70,0.00,25418867.92,20912630.79,0.00,0.00,0.00,22931550.70,0.00,0.00,0.00,0.00,20481474.80,22612331.29,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,24764836.60,0.00,0.00,23132554.02,21370744.37,23926702.13,0.00,23394256.86,0.00,0.00,22751380.95,0.00,25439138.04,20900358.28,0.00,0.00,0.00,22928014.08,0.00,0.00,0.00,0.00,20486596.41,22603976.37,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,24752513.19,0.00,0.00,23148198.16,21364600.40,23906311.20,0.00,23410500.46,0.00,0.00,22741687.26,0.00,25459384.00,20888140.48,0.00,0.00,0.00,22924585.14,0.00,0.00,0.00,0.00,20491814.60,22595714.33,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,24890923.15,0.00,0.00,23163881.56,21358488.90,23566838.65,0.00,23426778.09,0.00,0.00,22732078.79,0.00,25479606.93,20875978.26,0.00,0.00,0.00,22921261.43,0.00,0.00,0.00,24740265.97,20497128.48,22587544.97,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,24869106.02,0.00,0.00,23051743.55,21352410.62,23547100.00,0.00,23443087.86,0.00,0.00,22722557.79,0.00,25499805.65,20863869.98,0.00,0.00,0.00,22918044.76,0.00,0.00,0.00,24728098.16,20502538.73,22579467.93,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,23326172.38,0.00,0.00,23067176.66,21346365.75,25014556.29,0.00,23459430.68,0.00,0.00,22713123.38,0.00,24847296.09,20851818.01,0.00,0.00,0.00,22914933.11,0.00,0.00,0.00,24716009.44,20508045.03,22571485.41,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,23342272.28,0.00,0.00,23082650.12,21340353.68,25035181.95,0.00,23475805.44,0.00,0.00,22703776.49,0.00,24825499.90,20839820.59,0.00,0.00,0.00,22911929.87,0.00,0.00,0.00,24704004.50,20513647.51,22563596.05,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,23358407.64,0.00,0.00,23098164.68,21334373.73,25055792.14,0.00,23492210.97,0.00,0.00,22694517.25,0.00,24803713.52,20827879.03,0.00,0.00,0.00,22909032.84,0.00,0.00,0.00,24692072.25,20519345.15,22555800.77,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,23374577.67,0.00,0.00,23113722.05,21328428.14,25076389.89,0.00,23508650.38,0.00,0.00,22685346.79,0.00,24781935.69,20815993.17,0.00,0.00,0.00,22906240.34,0.00,0.00,0.00,24680223.84,20525139.62,22548100.43,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,23390780.48,0.00,0.00,23129318.56,21322515.07,25096973.41,0.00,23525119.19,0.00,0.00,22676264.83,0.00,24760168.51,20804163.44,0.00,0.00,0.00,22903556.88,0.00,0.00,0.00,24668457.42,20531029.28,22540494.64,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,23407016.72,0.00,0.00,23144955.79,21316635.37,25454131.50,0.00,23541618.66,0.00,0.00,22667271.45,0.00,24738414.40,20792390.23,0.00,0.00,0.00,22900978.32,0.00,0.00,0.00,24656770.01,20537015.40,22532984.30,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,23423287.58,0.00,0.00,23160631.55,21310788.35,25474361.82,0.00,23558149.85,0.00,0.00,22658368.21,0.00,24716668.95,20780673.26,0.00,0.00,0.00,22898508.80,0.00,0.00,0.00,24645166.48,20543096.99,22525568.96,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,23439590.46,0.00,0.00,21185912.06,21304975.11,25494568.86,0.00,23574708.99,0.00,0.00,22649554.15,0.00,24694935.12,20769012.22,0.00,0.00,0.00,22896143.82,0.00,0.00,0.00,24633643.68,20549274.82,22518250.42,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,23322811.29,0.00,0.00,21172519.05,21299195.01,24006131.91,0.00,23591297.58,0.00,0.00,22640831.22,0.00,24673215.45,20757408.38,0.00,0.00,0.00,22893886.45,0.00,0.00,0.00,24622204.02,20555548.18,22511027.33,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,23338904.81,0.00,0.00,21159177.78,21293447.47,23985609.75,0.00,23607916.50,0.00,0.00,22632198.22,0.00,24651508.50,20745861.09,0.00,0.00,0.00,22891735.01,0.00,0.00,0.00,24610846.18,20561916.91,22503901.57,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,23355033.77,0.00,0.00,21145886.03,21287733.87,23965120.35,0.00,23624565.61,0.00,0.00,22623657.43,0.00,24629817.11,20734371.21,0.00,0.00,0.00,22889689.71,0.00,0.00,0.00,24599569.61,20568381.42,22496872.61,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,23371196.56,0.00,0.00,21132646.42,21282053.32,23944662.75,0.00,23641241.91,0.00,0.00,22615207.29,0.00,24608135.60,20722938.59,0.00,0.00,0.00,22887750.79,0.00,0.00,0.00,24588378.14,20574941.50,22489940.62,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,23387393.68,0.00,0.00,21119457.87,21276406.48,23924236.33,0.00,23657944.99,0.00,0.00,22606848.07,0.00,24586468.92,20711563.49,0.00,0.00,0.00,22885920.56,0.00,0.00,0.00,24577271.98,20581596.97,22483106.16,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,23403624.75,0.00,0.00,21106320.77,21270792.10,23903844.79,0.00,23674675.73,0.00,0.00,22598581.86,0.00,24564818.93,20700245.01,0.00,0.00,0.00,22884196.60,0.00,0.00,0.00,24566246.90,20588347.67,22476368.98,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,24902924.17,0.00,0.00,21093234.95,21265212.32,23565018.07,0.00,23691435.63,0.00,0.00,22590408.52,0.00,24543178.79,20688985.58,0.00,0.00,0.00,22882579.22,0.00,0.00,0.00,24555306.85,20595194.14,22469731.63,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,24881103.72,0.00,0.00,131658172.02,21259664.70,23545276.03,0.00,23708221.07,0.00,0.00,22582328.58,0.00,24521559.60,20677783.93,0.00,0.00,0.00,22881069.32,0.00,0.00,0.00,24544451.64,20602135.60,22463191.74,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,23319492.37,0.00,0.00,131757474.49,21254152.32,0.00,0.00,23725034.30,0.00,0.00,22574341.72,0.00,24499954.68,20666640.53,0.00,0.00,0.00,22879665.91,0.00,0.00,0.00,24533680.07,20609172.53,22456751.67,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,23335580.95,0.00,0.00,23604363.86,21248672.24,0.00,0.00,23741872.57,0.00,0.00,22566448.65,0.00,24478360.86,20655555.09,0.00,0.00,0.00,22878367.23,0.00,0.00,0.00,24522994.24,20616303.90,22450409.76,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,23351704.38,0.00,0.00,131956276.50,21243226.76,0.00,0.00,23758738.01,0.00,0.00,22558649.01,0.00,24456788.21,20644528.98,0.00,0.00,0.00,22877176.33,0.00,0.00,0.00,24512397.72,20623530.99,22444167.74,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,23367859.83,0.00,0.00,23637674.82,21237814.43,0.00,0.00,23775627.88,0.00,0.00,22550944.99,0.00,24435234.33,20633561.19,0.00,0.00,0.00,22876091.34,0.00,0.00,0.00,24501882.58,20630853.09,22438025.85,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,23384050.69,0.00,0.00,23654375.99,21232435.82,0.00,0.00,23792542.68,0.00,0.00,22543335.53,0.00,24413690.87,20622652.61,0.00,0.00,0.00,22875115.09,0.00,0.00,0.00,24491455.17,20638270.05,22431983.38,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,23400277.52,0.00,0.00,23671100.63,21227090.72,0.00,0.00,23809483.59,0.00,0.00,22535820.77,0.00,24392174.21,20611803.11,0.00,0.00,0.00,22874244.59,0.00,0.00,0.00,24481112.86,20645781.08,22426041.52,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,23416535.47,0.00,0.00,131556728.10,21221779.66,25464474.35,0.00,23826447.85,0.00,0.00,22528402.16,0.00,24370668.91,20601013.12,0.00,0.00,0.00,22873479.60,0.00,0.00,0.00,24470860.15,20653387.18,22420201.11,0.00,0.00,0.00
